,Section Names,Section Length,Chapter Links,Section Descriptions
786,Hash Tables,6,https://www.coursera.org/learn/data-structures?specialization=data-structures-algorithms,"In this module, we continue practicing implementing dynamic programming solutions."
787,Binary Search Trees,6,https://www.coursera.org/learn/data-structures?specialization=data-structures-algorithms,"UC San Diego is an academic powerhouse and economic engine, recognized as one of the top 10 public universities by U.S. News and World Report. Innovation is central to who we are and what we do. Here, students learn that knowledge isn't just acquired in the classroom—life is their laboratory."
788,Binary Search Trees 2,6,https://www.coursera.org/learn/data-structures?specialization=data-structures-algorithms,"National Research University - Higher School of Economics (HSE) is one of the top research universities in Russia. Established in 1992 to promote new research and teaching in economics and related disciplines, it now offers programs at all levels of university education across an extraordinary range of fields of study including business, sociology, cultural studies, philosophy, political science, international relations, law, Asian studies, media and communicamathematics, engineering, and more.Learn more on www.hse.ru"
789,Decomposition of Graphs 1,6,https://www.coursera.org/learn/algorithms-on-graphs?specialization=data-structures-algorithms,"We start this module by considering priority queues which are used to efficiently schedule jobs, either in the context of a computer operating system or in real life, to sort huge files, which is the most important building block for any Big Data processing algorithm, and to efficiently compute shortest paths in graphs, which is a topic we will cover in our next course. For this reason, priority queues have built-in implementations in many programming languages, including C++, Java, and Python. We will see that these implementations are based on a beautiful idea of storing a complete binary tree in an array that allows to implement all priority queue methods in just few lines of code. We will then switch to disjoint sets data structure that is used, for example, in dynamic graph connectivity and image processing. We will see again how simple and natural ideas lead to an implementation that is both easy to code and very efficient. By completing this module, you will be able to implement both these data structures efficiently from scratch."
790,Decomposition of Graphs 2,6,https://www.coursera.org/learn/algorithms-on-graphs?specialization=data-structures-algorithms,"In this module you will learn about very powerful and widely used technique called hashing. Its applications include implementation of programming languages, file systems, pattern search, distributed key-value storage and many more. You will learn how to implement data structures to store and modify sets of objects and mappings from one type of objects to another one. You will see that naive implementations either consume huge amount of memory or are slow, and then you will learn to implement hash tables that use linear memory and work in O(1) on average! In the end, you will learn how hash functions are used in modern disrtibuted systems and how they are used to optimize storage of services like Dropbox, Google Drive and Yandex Disk!"
791,Paths in Graphs 1,6,https://www.coursera.org/learn/algorithms-on-graphs?specialization=data-structures-algorithms,"In this module we study binary search trees, which are a data structure for doing searches on dynamically changing ordered sets. You will learn about many of the difficulties in accomplishing this task and the ways in which we can overcome them. In order to do this you will need to learn the basic structure of binary search trees, how to insert and delete without destroying this structure, and how to ensure that the tree remains balanced."
792,Paths in Graphs 2,6,https://www.coursera.org/learn/algorithms-on-graphs?specialization=data-structures-algorithms,In this module we continue studying binary search trees. We study a few non-trivial applications. We then study the new kind of balanced search trees - Splay Trees. They adapt to the queries dynamically and are optimal in many ways.
793,Minimum Spanning Trees,6,https://www.coursera.org/learn/algorithms-on-graphs?specialization=data-structures-algorithms,"UC San Diego is an academic powerhouse and economic engine, recognized as one of the top 10 public universities by U.S. News and World Report. Innovation is central to who we are and what we do. Here, students learn that knowledge isn't just acquired in the classroom—life is their laboratory."
794,Advanced Shortest Paths Project (Optional),6,https://www.coursera.org/learn/algorithms-on-graphs?specialization=data-structures-algorithms,"National Research University - Higher School of Economics (HSE) is one of the top research universities in Russia. Established in 1992 to promote new research and teaching in economics and related disciplines, it now offers programs at all levels of university education across an extraordinary range of fields of study including business, sociology, cultural studies, philosophy, political science, international relations, law, Asian studies, media and communicamathematics, engineering, and more.Learn more on www.hse.ru"
795,Suffix Trees,4,https://www.coursera.org/learn/algorithms-on-strings?specialization=data-structures-algorithms,"In this module you will study algorithms for finding Shortest Paths in Graphs. These algorithms have lots of applications. When you launch a navigation app on your smartphone like Google Maps or Yandex.Navi, it uses these algorithms to find you the fastest route from work to home, from home to school, etc. When you search for airplane tickets, these algorithms are used to find a route with the minimum number of plane changes. Unexpectedly, these algorithms can also be used to determine the optimal way to do currency exchange, sometimes allowing to earh huge profit! We will cover all these applications, and you will learn Breadth-First Search, Dijkstra's Algorithm and Bellman-Ford Algorithm. These algorithms are efficient and lay the foundation for even more efficient algorithms which you will learn and implement in the Shortest Paths Capstone Project to find best routes on real maps of cities and countries, find distances between people in Social Networks. In the end you will be able to find Shortest Paths efficiently in any Graph. This week we will study Breadth-First Search algorithm."
796,Burrows-Wheeler Transform and Suffix Arrays,4,https://www.coursera.org/learn/algorithms-on-strings?specialization=data-structures-algorithms,This week we continue to study Shortest Paths in Graphs. You will learn Dijkstra's Algorithm which can be applied to find the shortest route home from work. You will also learn Bellman-Ford's algorithm which can unexpectedly be applied to choose the optimal way of exchanging currencies. By the end you will be able to find shortest paths efficiently in any Graph.
797,Knuth–Morris–Pratt Algorithm,4,https://www.coursera.org/learn/algorithms-on-strings?specialization=data-structures-algorithms,"In this module, we study the minimum spanning tree problem. We will cover two elegant greedy algorithms for this problem: the first one is due to Kruskal and uses the disjoint sets data structure, the second one is due to Prim and uses the priority queue data structure. In the programming assignment for this module you will be computing an optimal way of building roads between cities and an optimal way of partitioning a given set of objects into clusters (a fundamental problem in data mining)."
798,Constructing Suffix Arrays and Suffix Trees,4,https://www.coursera.org/learn/algorithms-on-strings?specialization=data-structures-algorithms,"In this module, you will learn Advanced Shortest Paths algorithms that work in practice 1000s (up to 25000) of times faster than the classical Dijkstra's algorithm on real-world road networks and social networks graphs. You will work on a Programming Project based on these algorithms. You will find the shortest paths on the real maps of parts of US and the shortest paths connecting people in the social networks. We encourage you not only to use the ideas from this module's lectures in your implementations, but also to come up with your own ideas for speeding up the algorithm! We encourage you to compete on the forums to see whose implementation is the fastest one :)"
799,Introduction to Spreadsheets,4,https://www.coursera.org/learn/excel-data-analysis?specialization=business-statistics-analysis,"UC San Diego is an academic powerhouse and economic engine, recognized as one of the top 10 public universities by U.S. News and World Report. Innovation is central to who we are and what we do. Here, students learn that knowledge isn't just acquired in the classroom—life is their laboratory."
800,Spreadsheet Functions to Organize Data,4,https://www.coursera.org/learn/excel-data-analysis?specialization=business-statistics-analysis,"National Research University - Higher School of Economics (HSE) is one of the top research universities in Russia. Established in 1992 to promote new research and teaching in economics and related disciplines, it now offers programs at all levels of university education across an extraordinary range of fields of study including business, sociology, cultural studies, philosophy, political science, international relations, law, Asian studies, media and communicamathematics, engineering, and more.Learn more on www.hse.ru"
801,"Introduction to Filtering, Pivot Tables, and Charts",4,https://www.coursera.org/learn/excel-data-analysis?specialization=business-statistics-analysis,"Congratulations, you have now learned the key pattern matching concepts: tries, suffix trees, suffix arrays and even the Burrows-Wheeler transform! However, some of the results Pavel mentioned remain mysterious: e.g., how can we perform exact pattern matching in O(|Text|) time rather than in O(|Text|*|Pattern|) time as in the naïve brute force algorithm? How can it be that matching a 1000-nucleotide pattern against the human genome is nearly as fast as matching a 3-nucleotide pattern??? Also, even though Pavel showed how to quickly construct the suffix array given the suffix tree, he has not revealed the magic behind the fast algorithms for the suffix tree construction!In this module, Miсhael will address some algorithmic challenges that Pavel tried to hide from you :) such as the Knuth-Morris-Pratt algorithm for exact pattern matching and more efficient algorithms for suffix tree and suffix array construction."
802,Advanced Graphing and Charting,4,https://www.coursera.org/learn/excel-data-analysis?specialization=business-statistics-analysis,In this module we continue studying algorithmic challenges of the string algorithms. You will learn an O(n log n) algorithm for suffix array construction and a linear time algorithm for construction of suffix tree from a suffix array. You will also implement these algorithms and the Knuth-Morris-Pratt algorithm in the last Programming Assignment in this course.
803,Basic Data Descriptors,4,https://www.coursera.org/learn/descriptive-statistics-statistical-distributions-business-application?specialization=business-statistics-analysis,"UC San Diego is an academic powerhouse and economic engine, recognized as one of the top 10 public universities by U.S. News and World Report. Innovation is central to who we are and what we do. Here, students learn that knowledge isn't just acquired in the classroom—life is their laboratory."
804,"Descriptive Measures of Association, Probability, and Statistical Distributions",4,https://www.coursera.org/learn/descriptive-statistics-statistical-distributions-business-application?specialization=business-statistics-analysis,"National Research University - Higher School of Economics (HSE) is one of the top research universities in Russia. Established in 1992 to promote new research and teaching in economics and related disciplines, it now offers programs at all levels of university education across an extraordinary range of fields of study including business, sociology, cultural studies, philosophy, political science, international relations, law, Asian studies, media and communicamathematics, engineering, and more.Learn more on www.hse.ru"
805,The Normal Distribution,4,https://www.coursera.org/learn/descriptive-statistics-statistical-distributions-business-application?specialization=business-statistics-analysis,"Introduction to some more useful functions such as the IF, nested IF, VLOOKUP and HLOOKUP functions in Excel."
806,"Working with Distributions (Normal, Binomial, Poisson), Population and Sample Data",4,https://www.coursera.org/learn/descriptive-statistics-statistical-distributions-business-application?specialization=business-statistics-analysis,"Introduction to the Data filtering capabilities of Excel, the construction of Pivot Tables to organize data and introduction to charts in Excel."
807,Confidence Interval - Introduction,4,https://www.coursera.org/learn/hypothesis-testing-confidence-intervals?specialization=business-statistics-analysis,"Constructing various Line, Bar and Pie charts. Using the Pivot chart features of Excel. Understanding and constructing Histograms and Scatterplots."
808,Confidence Interval - Applications,4,https://www.coursera.org/learn/hypothesis-testing-confidence-intervals?specialization=business-statistics-analysis,"Rice University is consistently ranked among the top 20 universities in the U.S. and the top 100 in the world. Rice has highly respected schools of Architecture, Business, Continuing Studies, Engineering, Humanities, Music, Natural Sciences and Social Sciences and is home to the Baker Institute for Public Policy."
809,Hypothesis Testing,4,https://www.coursera.org/learn/hypothesis-testing-confidence-intervals?specialization=business-statistics-analysis,
810,Hypothesis Test - Differences in Mean,4,https://www.coursera.org/learn/hypothesis-testing-confidence-intervals?specialization=business-statistics-analysis,
811,Regression Analysis: An Introduction,4,https://www.coursera.org/learn/linear-regression-business-statistics?specialization=business-statistics-analysis,
812,Regression Analysis: Hypothesis Testing and Goodness of Fit,4,https://www.coursera.org/learn/linear-regression-business-statistics?specialization=business-statistics-analysis,"Rice University is consistently ranked among the top 20 universities in the U.S. and the top 100 in the world. Rice has highly respected schools of Architecture, Business, Continuing Studies, Engineering, Humanities, Music, Natural Sciences and Social Sciences and is home to the Baker Institute for Public Policy."
813,"Regression Analysis: Dummy Variables, Multicollinearity",4,https://www.coursera.org/learn/linear-regression-business-statistics?specialization=business-statistics-analysis,
814,Regression Analysis: Various Extensions,4,https://www.coursera.org/learn/linear-regression-business-statistics?specialization=business-statistics-analysis,
815,"Week 0 - Statements, expressions, variables ",5,https://www.coursera.org/learn/interactive-python-1?specialization=computer-fundamentals,
816,"Week 1 - Functions, logic, conditionals",5,https://www.coursera.org/learn/interactive-python-1?specialization=computer-fundamentals,"Rice University is consistently ranked among the top 20 universities in the U.S. and the top 100 in the world. Rice has highly respected schools of Architecture, Business, Continuing Studies, Engineering, Humanities, Music, Natural Sciences and Social Sciences and is home to the Baker Institute for Public Policy."
817,"Week 2 - Event-driven programming, local/global variables",5,https://www.coursera.org/learn/interactive-python-1?specialization=computer-fundamentals,
818,"Week 3 - Canvas, drawing, timers",5,https://www.coursera.org/learn/interactive-python-1?specialization=computer-fundamentals,
819,"Week 4 - Lists, keyboard input, the basics of modeling motion",5,https://www.coursera.org/learn/interactive-python-1?specialization=computer-fundamentals,
820,"Week 5 - Mouse input, list methods, dictionaries",4,https://www.coursera.org/learn/interactive-python-2?specialization=computer-fundamentals,"Rice University is consistently ranked among the top 20 universities in the U.S. and the top 100 in the world. Rice has highly respected schools of Architecture, Business, Continuing Studies, Engineering, Humanities, Music, Natural Sciences and Social Sciences and is home to the Baker Institute for Public Policy."
821,Week 6 - Classes and object-oriented programming,4,https://www.coursera.org/learn/interactive-python-2?specialization=computer-fundamentals,"Learn the basic constructs of Python programming, create a program that plays a variant of Rock-Paper-Scissors"
822,"Week 7 - Basic game physics, sprites",4,https://www.coursera.org/learn/interactive-python-2?specialization=computer-fundamentals,"Learn the basics of event-driven programming, understand difference between local and global variables, create an interactive program that plays a simple guessing game"
823,Week 8 - Sets and animation,4,https://www.coursera.org/learn/interactive-python-2?specialization=computer-fundamentals,"Create a canvas in Python, learn how to draw on the canvas, create a digital stopwatch"
824,"Required Python knowledge, coding standards, and machine grading",5,https://www.coursera.org/learn/principles-of-computing-1?specialization=computer-fundamentals,"Learn the basics of lists in Python, model moving objects in Python, recreate the classic arcade game ""Pong"""
825,"Testing, plotting, and grids",5,https://www.coursera.org/learn/principles-of-computing-1?specialization=computer-fundamentals,"Rice University is consistently ranked among the top 20 universities in the U.S. and the top 100 in the world. Rice has highly respected schools of Architecture, Business, Continuing Studies, Engineering, Humanities, Music, Natural Sciences and Social Sciences and is home to the Baker Institute for Public Policy."
826,"Probability, randomness, and objects/references",5,https://www.coursera.org/learn/principles-of-computing-1?specialization=computer-fundamentals,"Learn the basics of object-oriented programming in Python using classes, work with tiled images"
827,"Combinatorics, generators, and debugging",5,https://www.coursera.org/learn/principles-of-computing-1?specialization=computer-fundamentals,"	Understand the math of acceleration and friction, work with sprites, add sound to your game"
828,"Counting, growth of functions, higher-order functions",5,https://www.coursera.org/learn/principles-of-computing-1?specialization=computer-fundamentals,"Learn about sets in Python, compute collisions between sprites, animate sprites"
829,Searching and Data Structures,4,https://www.coursera.org/learn/principles-of-computing-2?specialization=computer-fundamentals,"Rice University is consistently ranked among the top 20 universities in the U.S. and the top 100 in the world. Rice has highly respected schools of Architecture, Business, Continuing Studies, Engineering, Humanities, Music, Natural Sciences and Social Sciences and is home to the Baker Institute for Public Policy."
830,Recursion,4,https://www.coursera.org/learn/principles-of-computing-2?specialization=computer-fundamentals,"This week, we will explain the importance of testing.  We will also learn to solve problems with grids."
831,Trees,4,https://www.coursera.org/learn/principles-of-computing-2?specialization=computer-fundamentals,This we will learn how to use probability and randomness to solve problems.
832,"Modeling, Assertions, and Invariants",4,https://www.coursera.org/learn/principles-of-computing-2?specialization=computer-fundamentals,"This week, we will learn how to use combinatorics to solve problems."
833,Введение в Python.,6,https://www.coursera.org/learn/diving-in-python,"This week, we will explain the importance of counting in solving complex problems."
834,Структуры данных и функции.,6,https://www.coursera.org/learn/diving-in-python,"Rice University is consistently ranked among the top 20 universities in the U.S. and the top 100 in the world. Rice has highly respected schools of Architecture, Business, Continuing Studies, Engineering, Humanities, Music, Natural Sciences and Social Sciences and is home to the Baker Institute for Public Policy."
835,Объектно-ориентированное программирование.,6,https://www.coursera.org/learn/diving-in-python,"This week, we will explain the importance of recursion."
836,Углубленный Python.,6,https://www.coursera.org/learn/diving-in-python,"This week, we will explain the importance of trees.  We will also explore how to set up game trees so that we can efficiently search them."
837,Многопоточное и асинхронное программирование.,6,https://www.coursera.org/learn/diving-in-python,"This week, we will explain the importance of modeling.  We will also explore how to use assertions and invariants to ensure that our models are always consistent and correct."
838,Финальный проект.,6,https://www.coursera.org/learn/diving-in-python,"Rice University is consistently ranked among the top 20 universities in the U.S. and the top 100 in the world. Rice has highly respected schools of Architecture, Business, Continuing Studies, Engineering, Humanities, Music, Natural Sciences and Social Sciences and is home to the Baker Institute for Public Policy."
839,Тестирование и отладка программ,5,https://www.coursera.org/learn/oop-patterns-python,"В этой неделе мы более подробно познакомимся с тем, как работают классы в Python. Узнаем, как создавать свои классы, которые поддерживают стандартные протоколы и методы. Научимся отлаживать и тестировать свои программы."
840,Объектно-ориентированное проектирование,5,https://www.coursera.org/learn/oop-patterns-python,"Пятая неделя посвящена одной из самых актуальных тем современного мира разработки — асинхронному и многопоточному программированию. Вы узнаете про процессы и потоки, а также научитесь писать асинхронный код с помощью asyncio."
841,Паттерны проектирования (часть 1),5,https://www.coursera.org/learn/oop-patterns-python,На последней неделе курса вам предстоит реализовать полноценное серверное приложение для получения метрик от множества клиентов.
842,Паттерны проектирования (часть 2),5,https://www.coursera.org/learn/oop-patterns-python,"Московский физико-технический институт (Физтех) является одним из ведущих вузов страны и входит в основные рейтинги лучших университетов мира. Институт обладает не только богатой историей – основателями и профессорами института были Нобелевские лауреаты Пётр Капица, Лев Ландау и Николай Семенов – но и большой научно-исследовательской базой.Основой образования в МФТИ является уникальная «система Физтеха», сформулированная Петром Капицей: кропотливый отбор одаренных и склонных к творческой работе абитуриентов; участие в обучении ведущих научных работников; индивидуальный подход к отдельным студентам с целью развития их творческих задатков; воспитание с первых шагов в атмосфере технических исследований и конструктивного творчества с использованием потенциала лучших лабораторий страны.

Среди выпускников МФТИ — нобелевские лауреаты Андрей Гейм и Константин Новоселов, основатель компании ABBYY Давид Ян, один из авторов архитектурных принципов построения вычислительных комплексов Борис Бабаян и др."
843,Итоговый проект,5,https://www.coursera.org/learn/oop-patterns-python,"Mail.Ru Group, международный бренд My.com – крупнейший холдинг в России по дневной мобильной аудитории. В рамках стратегии communitainment Mail.Ru Group развивает единую интегрированную платформу коммуникационных и развлекательных интернет-сервисов. Компании принадлежат лидирующий почтовый сервис, один из крупнейших порталов в рунете, крупнейшие русскоязычные социальные сети – ВКонтакте, Одноклассники и Мой Мир, а также два популярных в России и СНГ мессенджера – Агент Mail.Ru и ICQ."
844,Общее представление о WEB,8,https://www.coursera.org/learn/python-for-web,"Фонд развития онлайн-образования объединяет образовательные стартапы, проекты в области EdTech и запускает собственные онлайн-программы в области машинного обучения, программирования, мобильной разработки, VR, дизайна и IT.Мы выстраиваем экосистему для обучения на всех стадиях жизненного цикла: от идеи и поиска средств на производство образовательной программы до поддержки, продаж и маркетинга. А сотрудничество с крупнейшими образовательными платформами позволяет запускать онлайн-курсы с максимальным эффектом и пользой для всех заинтересованных сторон."
845,Сбор данных со сторонних сайтов,8,https://www.coursera.org/learn/python-for-web,"В данной неделе Вы продолжите знакомство с паттернами проектирования. Мы разберём такие паттерны как Chain of Responsibility и Abstract Factory, после чего вы самостоятельно реализуете каждый из них. Закончим неделю изучением способа конфигурирования программ при помощи YAML."
846,Beautiful Soup и работа с API,8,https://www.coursera.org/learn/python-for-web,"На последней неделе курса Вам предстоит выполнить курсовой проект, в котором нужно реализовать сложную систему классов с использованием изученных паттернов проектирования."
847,Хранение данных. SQL / NoSQL,8,https://www.coursera.org/learn/python-for-web,"Московский физико-технический институт (Физтех) является одним из ведущих вузов страны и входит в основные рейтинги лучших университетов мира. Институт обладает не только богатой историей – основателями и профессорами института были Нобелевские лауреаты Пётр Капица, Лев Ландау и Николай Семенов – но и большой научно-исследовательской базой.Основой образования в МФТИ является уникальная «система Физтеха», сформулированная Петром Капицей: кропотливый отбор одаренных и склонных к творческой работе абитуриентов; участие в обучении ведущих научных работников; индивидуальный подход к отдельным студентам с целью развития их творческих задатков; воспитание с первых шагов в атмосфере технических исследований и конструктивного творчества с использованием потенциала лучших лабораторий страны.

Среди выпускников МФТИ — нобелевские лауреаты Андрей Гейм и Константин Новоселов, основатель компании ABBYY Давид Ян, один из авторов архитектурных принципов построения вычислительных комплексов Борис Бабаян и др."
848,Веб интерфейсы с Django и Bootstrap,8,https://www.coursera.org/learn/python-for-web,"Mail.Ru Group, международный бренд My.com – крупнейший холдинг в России по дневной мобильной аудитории. В рамках стратегии communitainment Mail.Ru Group развивает единую интегрированную платформу коммуникационных и развлекательных интернет-сервисов. Компании принадлежат лидирующий почтовый сервис, один из крупнейших порталов в рунете, крупнейшие русскоязычные социальные сети – ВКонтакте, Одноклассники и Мой Мир, а также два популярных в России и СНГ мессенджера – Агент Mail.Ru и ICQ."
849,Работа с данными пользователя,8,https://www.coursera.org/learn/python-for-web,"Фонд развития онлайн-образования объединяет образовательные стартапы, проекты в области EdTech и запускает собственные онлайн-программы в области машинного обучения, программирования, мобильной разработки, VR, дизайна и IT.Мы выстраиваем экосистему для обучения на всех стадиях жизненного цикла: от идеи и поиска средств на производство образовательной программы до поддержки, продаж и маркетинга. А сотрудничество с крупнейшими образовательными платформами позволяет запускать онлайн-курсы с максимальным эффектом и пользой для всех заинтересованных сторон."
850,Дополнительный инструментарий,8,https://www.coursera.org/learn/python-for-web,"В этом модуле нас ждёт знакомство с системами управления базами данных. Мы узнаем, зачем и когда их лучше использовать, в чём отличие реляционных баз данных от нереляционных? После этого глубже погрузимся в MySQL, как пример реляционной базы данных, и познакомимся с Redis, как примером нереляционной базы данных."
851,Проект: умный дом,8,https://www.coursera.org/learn/python-for-web,"В этом модуле мы познакомимся с архитектурой web-фреймворков, разберём существующие web-фреймворки на Python и наконец создадим наше первое web-приложение на Python при помощи фреймворка Django. После этого мы разберём структуру Django-приложения и работу с базами данных при помощи инструментов Django. Напоследок нас ждёт знакомство с HTML и CSS, чтобы наше приложение выглядело более привлекательным."
852,Математика и Python для анализа данных,6,https://www.coursera.org/learn/python-for-data-science,"В этом модуле мы научимся работать с пользовательскими данными, отправлять их из браузера и получать. После этого мы научимся их валидировать при помощи инструментов Django и сторонних валидаторов. И напоследок мы познакомимся с инструментами аутентификации и авторизации в Django."
853,Визуализация данных и статистика,6,https://www.coursera.org/learn/python-for-data-science,"В это модуле мы познакомимся с чат-ботами на примере мессенджера Telegram, узнаем, чем они могут быть нам полезны и как их создавать. После этого научимся пользоваться практически незаменимой распределённой системой контроля версий Git. И напоследок разложим наше web-приложение на облачный хостинг Heroku, чтобы оно стало доступно всему миру."
854,Обучение с учителем,6,https://www.coursera.org/learn/python-for-data-science,В этом модуле вас ждёт курсовой проект. Вы создадите приложение для управления умным домом. Удачи!
855,Методы обучения без учителя,6,https://www.coursera.org/learn/python-for-data-science,"Московский физико-технический институт (Физтех) является одним из ведущих вузов страны и входит в основные рейтинги лучших университетов мира. Институт обладает не только богатой историей – основателями и профессорами института были Нобелевские лауреаты Пётр Капица, Лев Ландау и Николай Семенов – но и большой научно-исследовательской базой.Основой образования в МФТИ является уникальная «система Физтеха», сформулированная Петром Капицей: кропотливый отбор одаренных и склонных к творческой работе абитуриентов; участие в обучении ведущих научных работников; индивидуальный подход к отдельным студентам с целью развития их творческих задатков; воспитание с первых шагов в атмосфере технических исследований и конструктивного творчества с использованием потенциала лучших лабораторий страны.

Среди выпускников МФТИ — нобелевские лауреаты Андрей Гейм и Константин Новоселов, основатель компании ABBYY Давид Ян, один из авторов архитектурных принципов построения вычислительных комплексов Борис Бабаян и др."
856,Нейронные сети,6,https://www.coursera.org/learn/python-for-data-science,"Mail.Ru Group, международный бренд My.com – крупнейший холдинг в России по дневной мобильной аудитории. В рамках стратегии communitainment Mail.Ru Group развивает единую интегрированную платформу коммуникационных и развлекательных интернет-сервисов. Компании принадлежат лидирующий почтовый сервис, один из крупнейших порталов в рунете, крупнейшие русскоязычные социальные сети – ВКонтакте, Одноклассники и Мой Мир, а также два популярных в России и СНГ мессенджера – Агент Mail.Ru и ICQ."
857,Курсовой проект,6,https://www.coursera.org/learn/python-for-data-science,"Фонд развития онлайн-образования объединяет образовательные стартапы, проекты в области EdTech и запускает собственные онлайн-программы в области машинного обучения, программирования, мобильной разработки, VR, дизайна и IT.Мы выстраиваем экосистему для обучения на всех стадиях жизненного цикла: от идеи и поиска средств на производство образовательной программы до поддержки, продаж и маркетинга. А сотрудничество с крупнейшими образовательными платформами позволяет запускать онлайн-курсы с максимальным эффектом и пользой для всех заинтересованных сторон."
858,Course Introduction,11,https://www.coursera.org/learn/database-management?specialization=data-warehousing,
859,Introduction to Databases and DBMSs,11,https://www.coursera.org/learn/database-management?specialization=data-warehousing,
860,Relational Data Model and the CREATE TABLE Statement,11,https://www.coursera.org/learn/database-management?specialization=data-warehousing,
861,Basic Query Formulation with SQL,11,https://www.coursera.org/learn/database-management?specialization=data-warehousing,"Московский физико-технический институт (Физтех) является одним из ведущих вузов страны и входит в основные рейтинги лучших университетов мира. Институт обладает не только богатой историей – основателями и профессорами института были Нобелевские лауреаты Пётр Капица, Лев Ландау и Николай Семенов – но и большой научно-исследовательской базой.Основой образования в МФТИ является уникальная «система Физтеха», сформулированная Петром Капицей: кропотливый отбор одаренных и склонных к творческой работе абитуриентов; участие в обучении ведущих научных работников; индивидуальный подход к отдельным студентам с целью развития их творческих задатков; воспитание с первых шагов в атмосфере технических исследований и конструктивного творчества с использованием потенциала лучших лабораторий страны.

Среди выпускников МФТИ — нобелевские лауреаты Андрей Гейм и Константин Новоселов, основатель компании ABBYY Давид Ян, один из авторов архитектурных принципов построения вычислительных комплексов Борис Бабаян и др."
862,Extended Query Formulation with SQL,11,https://www.coursera.org/learn/database-management?specialization=data-warehousing,"Фонд развития онлайн-образования объединяет образовательные стартапы, проекты в области EdTech и запускает собственные онлайн-программы в области машинного обучения, программирования, мобильной разработки, VR, дизайна и IT.Мы выстраиваем экосистему для обучения на всех стадиях жизненного цикла: от идеи и поиска средств на производство образовательной программы до поддержки, продаж и маркетинга. А сотрудничество с крупнейшими образовательными платформами позволяет запускать онлайн-курсы с максимальным эффектом и пользой для всех заинтересованных сторон."
863,Notation for Entity Relationship Diagrams,11,https://www.coursera.org/learn/database-management?specialization=data-warehousing,"Mail.Ru Group, международный бренд My.com – крупнейший холдинг в России по дневной мобильной аудитории. В рамках стратегии communitainment Mail.Ru Group развивает единую интегрированную платформу коммуникационных и развлекательных интернет-сервисов. Компании принадлежат лидирующий почтовый сервис, один из крупнейших порталов в рунете, крупнейшие русскоязычные социальные сети – ВКонтакте, Одноклассники и Мой Мир, а также два популярных в России и СНГ мессенджера – Агент Mail.Ru и ICQ."
864,ERD Rules and Problem Solving,11,https://www.coursera.org/learn/database-management?specialization=data-warehousing,"We’ll launch into an exploration of databases and database technology and their impact on organizations in Module 2. We’ll investigate database characteristics, database technology features, including non-procedural access, two key processing environments, and an evolution of the database software industry. This short informational module will ensure that we all have the same background and context, which is critical for success in the later modules that emphasize details and hands-on skills."
865,Developing Business Data Models,11,https://www.coursera.org/learn/database-management?specialization=data-warehousing,"Now that you have the informational context for database features and environments, you’ll start building! In this module, you’ll learn relational data model terminology, integrity rules, and the CREATE TABLE statement. You’ll apply what you’ve learned in practice and graded problems using a database management system (DBMS), either Oracle or MySQL, creating tables using the SQL CREATE TABLE statement and populating your tables using given SQL INSERT statements."
