,Section Names,Section Length,Chapter Links,Section Descriptions
174,Create Streaming Data Pipelines with Cloud Pub/sub and Cloud Dataflow,6,https://www.coursera.org/learn/gcp-big-data-ml-fundamentals?specialization=gcp-data-engineering,"In this module you will engineer and build an auto-scaling streaming data pipeline to ingest, process, and visualize data on a dashboard. Before you build your pipeline you'll learn the foundations of message-oriented architecture and pitfalls to avoid when designing and implementing modern data pipelines."
175,Classify Images with Pre-Built Models using Vision API and Cloud AutoML,6,https://www.coursera.org/learn/gcp-big-data-ml-fundamentals?specialization=gcp-data-engineering,Don't want to create a custom ML model from scratch? Learn how to leverage and extend pre-built ML models like the Vision API and Cloud AutoML for image classification.
176,Summary,6,https://www.coursera.org/learn/gcp-big-data-ml-fundamentals?specialization=gcp-data-engineering,"In this final module, we will review the key challenges, solutions, and topics covered as part of this fundamentals course. We will also review additional resources and the steps you can take to get certified as a Google Cloud Data Engineer. "
177,Introduction,5,https://www.coursera.org/learn/data-lakes-data-warehouses-gcp?specialization=gcp-data-engineering,This module gives an introduction of the Data Engineering specialization and the course.
178,Introduction to Data Engineering,5,https://www.coursera.org/learn/data-lakes-data-warehouses-gcp?specialization=gcp-data-engineering,This module describes the role of a data engineer and motivates the claim why data engineering should be done in the Cloud
179,Building a Data Lake,5,https://www.coursera.org/learn/data-lakes-data-warehouses-gcp?specialization=gcp-data-engineering,"In this module, we describe what  data lake is and how to use Google Cloud Storage as you data lake on GCP"
180,Building a data warehouse,5,https://www.coursera.org/learn/data-lakes-data-warehouses-gcp?specialization=gcp-data-engineering,"In this module, we talk about BigQuery as a data warehousing option on GCP"
181,Summary,5,https://www.coursera.org/learn/data-lakes-data-warehouses-gcp?specialization=gcp-data-engineering,This module reviews all the topics covered in the course
182,Introduction,6,https://www.coursera.org/learn/batch-data-pipelines-gcp?specialization=gcp-data-engineering,"In this module, we introduce the course and agenda"
183,Introduction to Batch Data Pipelines,6,https://www.coursera.org/learn/batch-data-pipelines-gcp?specialization=gcp-data-engineering,"This module reviews different methods of data loading: EL, ELT and ETL and when to use what"
184,Executing Spark on Cloud Dataproc,6,https://www.coursera.org/learn/batch-data-pipelines-gcp?specialization=gcp-data-engineering,"This module shows how to run Hadoop on Cloud Dataproc, how to leverage GCS, and how to optimize your Dataproc jobs."
185,Manage Data Pipelines with Cloud Data Fusion and Cloud Composer	,6,https://www.coursera.org/learn/batch-data-pipelines-gcp?specialization=gcp-data-engineering,This module shows how to manage data pipelines with Cloud Data Fusion and Cloud Composer.  
186,Serverless Data Processing with Cloud Dataflow	,6,https://www.coursera.org/learn/batch-data-pipelines-gcp?specialization=gcp-data-engineering,This module covers using Cloud Dataflow to build your data processing pipelines
187,Summary,6,https://www.coursera.org/learn/batch-data-pipelines-gcp?specialization=gcp-data-engineering,This module reviews the topics covered in this course
188,Introduction,7,https://www.coursera.org/learn/streaming-analytics-systems-gcp?specialization=gcp-data-engineering,This module introduces the course and agenda
189,Introduction to Processing Streaming Data,7,https://www.coursera.org/learn/streaming-analytics-systems-gcp?specialization=gcp-data-engineering,This modules talks about challenges with processing streaming data
190,Serverless Messaging with Cloud Pub/Sub,7,https://www.coursera.org/learn/streaming-analytics-systems-gcp?specialization=gcp-data-engineering,This module talks about using Cloud Pub/Sub to ingest incoming streaming data
191,Cloud Dataflow Streaming Features,7,https://www.coursera.org/learn/streaming-analytics-systems-gcp?specialization=gcp-data-engineering,This module revisits Cloud Dataflow and focuses on its streaming data processing capabilities 
192,High-Throughput BigQuery and Bigtable Streaming Features,7,https://www.coursera.org/learn/streaming-analytics-systems-gcp?specialization=gcp-data-engineering,This modules covers BigQuery and Bigtable for streaming data
193,Advanced BigQuery Functionality and Performance,7,https://www.coursera.org/learn/streaming-analytics-systems-gcp?specialization=gcp-data-engineering,This module dives into more advanced features of BigQuery
194,Summary,7,https://www.coursera.org/learn/streaming-analytics-systems-gcp?specialization=gcp-data-engineering,This module recaps the topics covered in course
195,Introduction to the Data and Machine Learning on Google Cloud Platform Specialization .,6,https://www.coursera.org/learn/gcp-big-data-ml-fundamentals?specialization=gcp-data-machine-learning,Welcome to the Big Data and Machine Learning fundamentals on GCP course. Here you will learn the basics of how the course is structured and the four main big data challenges you will solve for.
196,Recommending Products using Cloud SQL and Spark,6,https://www.coursera.org/learn/gcp-big-data-ml-fundamentals?specialization=gcp-data-machine-learning,In this module you will have an existing Apache SparkML recommendation model that is running on-premise. You will learn about recommendation models and how you can run them in the cloud with Cloud Dataproc and Cloud SQL.
197,Predict Visitor Purchases with BigQuery ML,6,https://www.coursera.org/learn/gcp-big-data-ml-fundamentals?specialization=gcp-data-machine-learning,"In this module, you will learn the foundations of BigQuery and big data analysis at scale. You will then learn how to build your own custom machine learning model to predict visitor purchases using just SQL with BigQuery ML. "
198,Create Streaming Data Pipelines with Cloud Pub/sub and Cloud Dataflow,6,https://www.coursera.org/learn/gcp-big-data-ml-fundamentals?specialization=gcp-data-machine-learning,"In this module you will engineer and build an auto-scaling streaming data pipeline to ingest, process, and visualize data on a dashboard. Before you build your pipeline you'll learn the foundations of message-oriented architecture and pitfalls to avoid when designing and implementing modern data pipelines."
199,Classify Images with Pre-Built Models using Vision API and Cloud AutoML,6,https://www.coursera.org/learn/gcp-big-data-ml-fundamentals?specialization=gcp-data-machine-learning,Don't want to create a custom ML model from scratch? Learn how to leverage and extend pre-built ML models like the Vision API and Cloud AutoML for image classification.
200,Summary,6,https://www.coursera.org/learn/gcp-big-data-ml-fundamentals?specialization=gcp-data-machine-learning,"In this final module, we will review the key challenges, solutions, and topics covered as part of this fundamentals course. We will also review additional resources and the steps you can take to get certified as a Google Cloud Data Engineer. "
201,Introduction,5,https://www.coursera.org/learn/data-lakes-data-warehouses-gcp?specialization=gcp-data-machine-learning,This module gives an introduction of the Data Engineering specialization and the course.
202,Introduction to Data Engineering,5,https://www.coursera.org/learn/data-lakes-data-warehouses-gcp?specialization=gcp-data-machine-learning,This module describes the role of a data engineer and motivates the claim why data engineering should be done in the Cloud
203,Building a Data Lake,5,https://www.coursera.org/learn/data-lakes-data-warehouses-gcp?specialization=gcp-data-machine-learning,"In this module, we describe what  data lake is and how to use Google Cloud Storage as you data lake on GCP"
204,Building a data warehouse,5,https://www.coursera.org/learn/data-lakes-data-warehouses-gcp?specialization=gcp-data-machine-learning,"In this module, we talk about BigQuery as a data warehousing option on GCP"
205,Summary,5,https://www.coursera.org/learn/data-lakes-data-warehouses-gcp?specialization=gcp-data-machine-learning,This module reviews all the topics covered in the course
206,Introduction,6,https://www.coursera.org/learn/batch-data-pipelines-gcp?specialization=gcp-data-machine-learning,"In this module, we introduce the course and agenda"
207,Introduction to Batch Data Pipelines,6,https://www.coursera.org/learn/batch-data-pipelines-gcp?specialization=gcp-data-machine-learning,"This module reviews different methods of data loading: EL, ELT and ETL and when to use what"
208,Executing Spark on Cloud Dataproc,6,https://www.coursera.org/learn/batch-data-pipelines-gcp?specialization=gcp-data-machine-learning,"This module shows how to run Hadoop on Cloud Dataproc, how to leverage GCS, and how to optimize your Dataproc jobs."
209,Manage Data Pipelines with Cloud Data Fusion and Cloud Composer	,6,https://www.coursera.org/learn/batch-data-pipelines-gcp?specialization=gcp-data-machine-learning,This module shows how to manage data pipelines with Cloud Data Fusion and Cloud Composer.  
210,Serverless Data Processing with Cloud Dataflow	,6,https://www.coursera.org/learn/batch-data-pipelines-gcp?specialization=gcp-data-machine-learning,This module covers using Cloud Dataflow to build your data processing pipelines
211,Summary,6,https://www.coursera.org/learn/batch-data-pipelines-gcp?specialization=gcp-data-machine-learning,This module reviews the topics covered in this course
212,Introduction,7,https://www.coursera.org/learn/streaming-analytics-systems-gcp?specialization=gcp-data-machine-learning,This module introduces the course and agenda
213,Introduction to Processing Streaming Data,7,https://www.coursera.org/learn/streaming-analytics-systems-gcp?specialization=gcp-data-machine-learning,This modules talks about challenges with processing streaming data
214,Serverless Messaging with Cloud Pub/Sub,7,https://www.coursera.org/learn/streaming-analytics-systems-gcp?specialization=gcp-data-machine-learning,This module talks about using Cloud Pub/Sub to ingest incoming streaming data
215,Cloud Dataflow Streaming Features,7,https://www.coursera.org/learn/streaming-analytics-systems-gcp?specialization=gcp-data-machine-learning,This module revisits Cloud Dataflow and focuses on its streaming data processing capabilities 
216,High-Throughput BigQuery and Bigtable Streaming Features,7,https://www.coursera.org/learn/streaming-analytics-systems-gcp?specialization=gcp-data-machine-learning,This modules covers BigQuery and Bigtable for streaming data
217,Advanced BigQuery Functionality and Performance,7,https://www.coursera.org/learn/streaming-analytics-systems-gcp?specialization=gcp-data-machine-learning,This module dives into more advanced features of BigQuery
218,Summary,7,https://www.coursera.org/learn/streaming-analytics-systems-gcp?specialization=gcp-data-machine-learning,This module recaps the topics covered in course
219,What is AI? Applications and Examples of AI,4,https://www.coursera.org/learn/introduction-to-ai,"This week, you will learn what AI is. You will understand its applications and use cases and how it is transforming our lives. "
220,"AI Concepts, Terminology, and Application Areas",4,https://www.coursera.org/learn/introduction-to-ai,"This week, you will learn about basic AI concepts. You will understand how AI learns, and what some of its applications are."
221,"AI: Issues, Concerns and Ethical Considerations",4,https://www.coursera.org/learn/introduction-to-ai,"This week, you will learn about issues and concerns surrounding AI, including - ethical considerations, bias, jobs, etc. - their impact on society. This information will help you to have an informed discussion on the costs and benefits of AI, and reassure decision makers about implementing an AI solution."
222,"The Future with AI, and AI in Action",4,https://www.coursera.org/learn/introduction-to-ai,"This week, you will learn about the current thinking on the future with AI, as well as hear from experts about their advice to learn and start a career in AI. You will also demonstrate AI in action by utilizing Computer Vision to classify images. "
223,Watson AI Overview,4,https://www.coursera.org/learn/ai-with-ibm-watson,"This week, you will learn how Watson AI works. You will understand the many ways Watson AI is helping professionals and businesses reimagine their workflows, learn more from less data, and protect their insights. "
224,Watson AI Services,4,https://www.coursera.org/learn/ai-with-ibm-watson,"This week, you will learn about some of the Watson AI services offered on the IBM Cloud. You will understand how organizations can use Watson AI services and the types of situations in which each service applies."
225,More Watson AI Services,4,https://www.coursera.org/learn/ai-with-ibm-watson,"This week, you will learn about some of the Watson AI services offered on the IBM Cloud. You will understand how organizations can use Watson AI services and the types of situations in which each service applies."
226,Watson in Action,4,https://www.coursera.org/learn/ai-with-ibm-watson,"This week, you will learn about common use cases for AI, and look at some case studies involving Watson AI. You will also experience and demonstrate AI in action yourself using Watson. "
227,Module 1: Introduction,9,https://www.coursera.org/learn/building-ai-powered-chatbots,
228,Module 2: Intents,9,https://www.coursera.org/learn/building-ai-powered-chatbots,
229,Module 3: Entities,9,https://www.coursera.org/learn/building-ai-powered-chatbots,
230,Module 4: Dialog,9,https://www.coursera.org/learn/building-ai-powered-chatbots,
231,Module 5: Deployment,9,https://www.coursera.org/learn/building-ai-powered-chatbots,
232,Module 6: Context Variables & Slots,9,https://www.coursera.org/learn/building-ai-powered-chatbots,
233,Module 7: Digressions,9,https://www.coursera.org/learn/building-ai-powered-chatbots,
234,Summary,9,https://www.coursera.org/learn/building-ai-powered-chatbots,
235,Final Exam,9,https://www.coursera.org/learn/building-ai-powered-chatbots,
236,Week 1: Probability & Expected Values,4,https://www.coursera.org/learn/statistical-inference?specialization=data-science-statistics-machine-learning,"This week, we'll focus on the fundamentals including probability, random variables, expectations and more. "
237,"Week 2: Variability, Distribution, & Asymptotics",4,https://www.coursera.org/learn/statistical-inference?specialization=data-science-statistics-machine-learning,"We're going to tackle variability, distributions, limits, and confidence intervals."
238,"Week: Intervals, Testing, & Pvalues",4,https://www.coursera.org/learn/statistical-inference?specialization=data-science-statistics-machine-learning,"We will be taking a look at intervals, testing, and pvalues in this lesson."
239,"Week 4: Power, Bootstrapping, & Permutation Tests",4,https://www.coursera.org/learn/statistical-inference?specialization=data-science-statistics-machine-learning,"We will begin looking into power, bootstrapping, and permutation tests."
240,Week 1: Least Squares and Linear Regression,4,https://www.coursera.org/learn/regression-models?specialization=data-science-statistics-machine-learning,"This week, we focus on least squares and linear regression."
241,Week 2: Linear Regression & Multivariable Regression,4,https://www.coursera.org/learn/regression-models?specialization=data-science-statistics-machine-learning,"This week, we will work through the remainder of linear regression and then turn to the first part of  multivariable regression."
242,"Week 3: Multivariable Regression, Residuals, & Diagnostics",4,https://www.coursera.org/learn/regression-models?specialization=data-science-statistics-machine-learning,"This week, we'll build on last week's introduction to multivariable regression with some examples and then cover residuals, diagnostics, variance inflation, and model comparison. "
243,Week 4: Logistic Regression and Poisson Regression,4,https://www.coursera.org/learn/regression-models?specialization=data-science-statistics-machine-learning,"This week, we will work on generalized linear models, including binary outcomes and Poisson regression. "
244,"Week 1: Prediction, Errors, and Cross Validation",4,https://www.coursera.org/learn/practical-machine-learning?specialization=data-science-statistics-machine-learning,"This week will cover prediction, relative importance of steps, errors, and cross validation."
245,Week 2: The Caret Package,4,https://www.coursera.org/learn/practical-machine-learning?specialization=data-science-statistics-machine-learning,"This week will introduce the caret package, tools for creating features and preprocessing."
246,"Week 3: Predicting with trees, Random Forests, & Model Based Predictions",4,https://www.coursera.org/learn/practical-machine-learning?specialization=data-science-statistics-machine-learning,This week we introduce a number of machine learning algorithms you can use to complete your course project.
247,Week 4: Regularized Regression and Combining Predictors,4,https://www.coursera.org/learn/practical-machine-learning?specialization=data-science-statistics-machine-learning,"This week, we will cover regularized regression and combining predictors.  "
248,Course Overview,5,https://www.coursera.org/learn/data-products?specialization=data-science-statistics-machine-learning,"In this overview module, we'll go over some information and resources to help you get started and succeed in the course. "
249,"Shiny, GoogleVis, and Plotly",5,https://www.coursera.org/learn/data-products?specialization=data-science-statistics-machine-learning,"Now we can turn to the first substantive lessons. In this module, you'll learn how to develop basic applications and interactive graphics in shiny, compose interactive HTML graphics with GoogleVis, and prepare data visualizations with Plotly."
250,R Markdown and Leaflet,5,https://www.coursera.org/learn/data-products?specialization=data-science-statistics-machine-learning,"During this module, we'll learn how to create R Markdown files and embed R code in an Rmd. We'll also explore Leaflet and use it to create interactive annotated maps."
251,R Packages,5,https://www.coursera.org/learn/data-products?specialization=data-science-statistics-machine-learning,"In this module, we'll dive into the world of creating R packages and practice developing an R Markdown presentation that includes a data visualization built using Plotly."
252,Swirl and Course Project ,5,https://www.coursera.org/learn/data-products?specialization=data-science-statistics-machine-learning,"Week 4 is all about the Course Project, producing a Shiny Application and reproducible pitch."
253,IBM AI Enterprise Workflow Introduction,3,https://www.coursera.org/learn/ibm-ai-workflow-business-priorities-data-ingestion?specialization=ibm-ai-workflow,"The goal of this first module is to introduce you to the overall specialization requirements, evaluate your understanding of some key prerequisite knowledge, and become familiar with several process models being used today.  In this course we will use the process of design thinking, but it is the consistent application of a process in practice that is important, not the exact process itself. There are a number of reasons for choosing the design thinking process, but the most important is that it is being applied in a cross-disciplinary way—that is outside of data science."
254,Data Collection,3,https://www.coursera.org/learn/ibm-ai-workflow-business-priorities-data-ingestion?specialization=ibm-ai-workflow,"Throughout this module you will learn or reinforce what you already know about identifying and articulating business opportunities. In this module you will learn the importance of applying a scientific thought process to the task of understanding the business use case. This process has many similarities to that of being an investigator. You will also generate a healthy respect for the need to pause, step back and think scientifically about the main processes in this stage."
255,Data Ingestion,3,https://www.coursera.org/learn/ibm-ai-workflow-business-priorities-data-ingestion?specialization=ibm-ai-workflow,"Cleaning, parsing, assembling and gut-checking data is among the most time-consuming tasks that a data scientist has to perform. The time spent on data cleaning can start at 60% and increase depending on data quality and the project requirements. This module looks at the process of ingesting data and presents a case study working a real world scenario."
256,Data Analysis,2,https://www.coursera.org/learn/ibm-ai-workflow-data-analysis-hypothesis-testing?specialization=ibm-ai-workflow,"Exploratory data analysis is mostly about gaining insight through visualization and hypothesis testing.  This unit looks at EDA, data visualization, and missing values. One missing value strategy may be better for some models, but for others another strategy may show better predictive performance."
257,Data Investigation,2,https://www.coursera.org/learn/ibm-ai-workflow-data-analysis-hypothesis-testing?specialization=ibm-ai-workflow,Data scientists employ a broad range of statistical tools to analyze data and reach conclusions from data. This unit focuses on the foundational techniques of estimation with probability distributions and extending these estimates to apply null hypothesis significance tests.
258,Data transforms and feature engineering,2,https://www.coursera.org/learn/ibm-ai-workflow-feature-engineering-bias-detection?specialization=ibm-ai-workflow,This module will introduce you to skills required for effective feature engineering in today's business enterprises.  The skills are presented as a series of best practices representing years of practical experience.
259,Pattern recognition and data mining best practices,2,https://www.coursera.org/learn/ibm-ai-workflow-feature-engineering-bias-detection?specialization=ibm-ai-workflow,"This module will continue the discussion of skill related to feature engineering for practicing data scientists, with a focus on outliers and the use of unsupervised learning techniques for finding patterns."
260,Model Evaluation and Performance Metrics,2,https://www.coursera.org/learn/ibm-ai-workflow-machine-learning-vr-nlp?specialization=ibm-ai-workflow,"This week covers model selection, evaluation and performance metrics.  The focus is on evaluating models iteratively for improvements. You will survey the landscape of evaluation metrics and linear models in order to ensure you are comfortable using implementing baseline models. The materials build up to the case study where you will use natural language processing in a classification setting. When you are done iterating on your model you will connect its model performance to business metrics as an approach to better understand model utility."
261,Building Machine Learning and Deep Learning Models,2,https://www.coursera.org/learn/ibm-ai-workflow-machine-learning-vr-nlp?specialization=ibm-ai-workflow,"This week is primarily focused on building supervised learning models. We will survey available methods in two popular and effective areas of machine learning: tree-based algorithms and deep-learning algorithms. We will cover the use of tree-based methods like random forests and boosting along with other ensemble approaches. Many of these approaches serve as an important middle layer between interpretable linear models and difficult to interpret deep-learning models. For deep-learning we will use a pre-built visual recognition model and use TensorFlow to demonstrate how to build, turn and iterate on neural networks. We will also make sure that you understand popular neural network architectures. In the case study you will implement a convolutional neural network and ready it for deployment."
262,Course Orientation,5,https://www.coursera.org/learn/datavisualization?specialization=data-mining,"You will become familiar with the course, your classmates, and our learning environment. The orientation will also help you obtain the technical skills required for the course."
263,Week 1: The Computer and the Human,5,https://www.coursera.org/learn/datavisualization?specialization=data-mining,"In this week's module, you will learn what data visualization is, how it's used, and how computers display information. You'll also explore different types of visualization and how humans perceive information."
264,Week 2: Visualization of Numerical Data,5,https://www.coursera.org/learn/datavisualization?specialization=data-mining,"In this week's module, you will start to think about how to visualize data effectively. This will include assigning data to appropriate chart elements, using glyphs, parallel coordinates, and streamgraphs, as well as implementing principles of design and color to make your visualizations more engaging and effective."
265,Week 3: Visualization of Non-Numerical Data,5,https://www.coursera.org/learn/datavisualization?specialization=data-mining,"In this week's module, you will learn how to visualize graphs that depict relationships between data items. You'll also plot data using coordinates that are not specifically provided by the data set."
266,Week 4: The Visualization Dashboard,5,https://www.coursera.org/learn/datavisualization?specialization=data-mining,"In this week's module, you will start to put together everything you've learned by designing your own visualization system for large datasets and dashboards. You'll create and interpret the visualization you created from your data set, and you'll also apply techniques from user-interface design to create an effective visualization system."
267,Orientation,7,https://www.coursera.org/learn/text-retrieval?specialization=data-mining,"You will become familiar with the course, your classmates, and our learning environment. The orientation will also help you obtain the technical skills required for the course."
268,Week 1,7,https://www.coursera.org/learn/text-retrieval?specialization=data-mining,"During this week's lessons, you will learn of natural language processing techniques, which are the foundation for all kinds of text-processing applications, the concept of a retrieval model, and the basic idea of the vector space model. "
269,Week 2,7,https://www.coursera.org/learn/text-retrieval?specialization=data-mining,"In this week's lessons, you will learn how the vector space model works in detail, the major heuristics used in designing a retrieval function for ranking documents with respect to a query, and how to implement an information retrieval system (i.e., a search engine), including how to build an inverted index and how to score documents quickly for a query. "
270,Week 3,7,https://www.coursera.org/learn/text-retrieval?specialization=data-mining,"In this week's lessons, you will learn how to evaluate an information retrieval system (a search engine), including the basic measures for evaluating a set of retrieved results and the major measures for evaluating a ranked list, including the average precision (AP) and the normalized discounted cumulative gain (nDCG), and practical issues in evaluation, including statistical significance testing and pooling."
271,Week 4,7,https://www.coursera.org/learn/text-retrieval?specialization=data-mining,"In this week's lessons, you will learn probabilistic retrieval models and statistical language models, particularly the detail of the query likelihood retrieval function with two specific smoothing methods, and how the query likelihood retrieval function is connected with the retrieval heuristics used in the vector space model. "
272,Week 5,7,https://www.coursera.org/learn/text-retrieval?specialization=data-mining,"In this week's lessons, you will learn feedback techniques in information retrieval, including the Rocchio feedback method for the vector space model, and a mixture model for feedback with language models. You will also learn how web search engines work, including web crawling, web indexing, and how links between web pages can be leveraged to score web pages. "
273,Week 6,7,https://www.coursera.org/learn/text-retrieval?specialization=data-mining,"In this week's lessons, you will learn how machine learning can be used to combine multiple scoring factors to optimize ranking of documents in web search (i.e., learning to rank), and learn techniques used in recommender systems (also called filtering systems), including content-based recommendation/filtering and collaborative filtering. You will also have a chance to review the entire course."
274,Orientation,7,https://www.coursera.org/learn/text-mining?specialization=data-mining,"You will become familiar with the course, your classmates, and our learning environment. The orientation will also help you obtain the technical skills required for the course."
275,Week 1,7,https://www.coursera.org/learn/text-mining?specialization=data-mining,"During this module, you will learn the overall course design, an overview of natural language processing techniques and text representation, which are the foundation for all kinds of text-mining applications, and word association mining with a particular focus on mining one of the two basic forms of word associations (i.e., paradigmatic relations).   "
276,Week 2,7,https://www.coursera.org/learn/text-mining?specialization=data-mining,"During this module, you will learn more about word association mining with a particular focus on mining the other basic form of word association (i.e., syntagmatic relations), and start learning topic analysis with a focus on techniques for mining one topic from text. "
277,Week 3,7,https://www.coursera.org/learn/text-mining?specialization=data-mining,"During this module, you will learn topic analysis in depth, including mixture models and how they work, Expectation-Maximization (EM) algorithm and how it can be used to estimate parameters of a mixture model, the basic topic model, Probabilistic Latent Semantic Analysis (PLSA), and how Latent Dirichlet Allocation (LDA) extends PLSA. "
278,Week 4,7,https://www.coursera.org/learn/text-mining?specialization=data-mining,"During this module, you will learn text clustering, including the basic concepts, main clustering techniques, including probabilistic approaches and similarity-based approaches, and how to evaluate text clustering. You will also start learning text categorization, which is related to text clustering, but with pre-defined categories that can be viewed as pre-defining clusters.   "
279,Week 5,7,https://www.coursera.org/learn/text-mining?specialization=data-mining,"During this module, you will continue learning about various methods for text categorization, including multiple methods classified under discriminative classifiers, and you will also learn sentiment analysis and opinion mining, including a detailed introduction to a particular technique for sentiment classification (i.e., ordinal regression). "
280,Week 6,7,https://www.coursera.org/learn/text-mining?specialization=data-mining,"During this module, you will continue learning about sentiment analysis and opinion mining with a focus on Latent Aspect Rating Analysis (LARA), and you will learn about techniques for joint mining of text and non-text data, including contextual text mining techniques for analyzing topics in text in association with various context information such as time, location, authors, and sources of data. You will also see a summary of the entire course."
281,Course Orientation,5,https://www.coursera.org/learn/data-patterns?specialization=data-mining,"The course orientation will get you familiar with the course, your instructor, your classmates, and our learning environment."
282,Module 1,5,https://www.coursera.org/learn/data-patterns?specialization=data-mining,"Module 1 consists of two lessons. Lesson 1 covers the general concepts of pattern discovery. This includes the basic concepts of frequent patterns, closed patterns, max-patterns, and association rules. Lesson 2 covers three major approaches for mining frequent patterns. We will learn the downward closure (or Apriori) property of frequent patterns and three major categories of methods for mining frequent patterns: the Apriori algorithm, the method that explores vertical data format, and the pattern-growth approach.  We will also discuss how to directly mine the set of closed patterns."
283,Module 2,5,https://www.coursera.org/learn/data-patterns?specialization=data-mining,"Module 2 covers two lessons: Lessons 3 and 4.  In Lesson 3, we discuss pattern evaluation and learn what kind of interesting measures should be used in pattern analysis. We show that the support-confidence framework is inadequate for pattern evaluation, and even the popularly used lift and chi-square measures may not be good under certain situations. We introduce the concept of null-invariance and introduce a new null-invariant measure for pattern evaluation. In Lesson 4, we examine the issues on mining a diverse spectrum of patterns. We learn the concepts of and mining methods for multiple-level associations, multi-dimensional associations, quantitative associations, negative correlations, compressed patterns, and redundancy-aware patterns."
284,Module 3,5,https://www.coursera.org/learn/data-patterns?specialization=data-mining,"Module 3 consists of two lessons: Lessons 5 and 6.   In Lesson 5, we discuss mining sequential patterns.   We will learn several popular and efficient sequential pattern mining methods, including an Apriori-based sequential pattern mining method, GSP; a vertical data format-based sequential pattern method, SPADE; and a pattern-growth-based sequential pattern mining method, PrefixSpan. We will also learn how to directly mine closed sequential patterns. In Lesson 6, we will study concepts and methods for mining spatiotemporal and trajectory patterns as one kind of pattern mining applications. We will introduce a few popular kinds of patterns and their mining methods, including mining spatial associations, mining spatial colocation patterns, mining and aggregating patterns over multiple trajectories, mining semantics-rich movement patterns, and mining periodic movement patterns."
285,Week 4,5,https://www.coursera.org/learn/data-patterns?specialization=data-mining,"Module 4 consists of two lessons: Lessons 7 and 8.   In Lesson 7, we study mining quality phrases from text data as the second kind of pattern mining application. We will mainly introduce two newer methods for phrase mining: ToPMine and SegPhrase, and show frequent pattern mining may be an important role for mining quality phrases in massive text data. In Lesson 8, we will learn several advanced topics on pattern discovery, including mining frequent patterns in data streams, pattern discovery for software bug mining, pattern discovery for image analysis, and pattern discovery and society: privacy-preserving pattern mining.  Finally, we look forward to the future of pattern mining research and application exploration."
286,Introdução à especialização,6,https://www.coursera.org/learn/google-machine-learning-br?specialization=machine-learning-tensorflow-gcp-br,Apresenta a especialização e os profissionais do Google responsáveis pelo curso.
287,O que significa ter uma estratégia focada em IA,6,https://www.coursera.org/learn/google-machine-learning-br?specialization=machine-learning-tensorflow-gcp-br,"Neste módulo, você saberá o que significa dizer que o Google tem uma estratégia focada em IA e como isso se traduz na prática."
288,Como o Google trabalha com o aprendizado de máquina,6,https://www.coursera.org/learn/google-machine-learning-br?specialization=machine-learning-tensorflow-gcp-br,Este módulo é sobre o conhecimento organizacional que o Google adquiriu ao longo dos anos.
289,Aprendizado de máquina inclusivo,6,https://www.coursera.org/learn/google-machine-learning-br?specialization=machine-learning-tensorflow-gcp-br,"Neste módulo, discutiremos por que o aprendizado de máquina não é imparcial por padrão. Além disso, falaremos sobre o que você precisa levar em conta ao adicionar aprendizado de máquina aos seus produtos."
290,Blocos de notas do Python na nuvem,6,https://www.coursera.org/learn/google-machine-learning-br?specialization=machine-learning-tensorflow-gcp-br,"Neste módulo, abordaremos o Cloud Datalab, que é o ambiente de desenvolvimento usado nesta especialização."
291,Resumo,6,https://www.coursera.org/learn/google-machine-learning-br?specialization=machine-learning-tensorflow-gcp-br,
292,Introdução,5,https://www.coursera.org/learn/launching-machine-learning-br?specialization=machine-learning-tensorflow-gcp-br,"Neste curso, você obterá conhecimento básico sobre o aprendizado de máquina para entender a terminologia que usamos em toda a especialização. Você também aprenderá dicas práticas e armadilhas que os profissionais de aprendizado de máquina enfrentam aqui no Google e terminará o curso com o código e o conhecimento necessários para criar seus próprios modelos de aprendizado de máquina."
293,Aprendizado de máquina na prática,5,https://www.coursera.org/learn/launching-machine-learning-br?specialization=machine-learning-tensorflow-gcp-br,"Neste módulo, apresentaremos alguns dos principais tipos de aprendizado de máquina e revisaremos a história dessa tecnologia até a geração mais recente. Com isso, você poderá acelerar seu crescimento como praticante do aprendizado de máquina."
294,Otimização,5,https://www.coursera.org/learn/launching-machine-learning-br?specialization=machine-learning-tensorflow-gcp-br,"Neste módulo, mostraremos a você como otimizar seus modelos de aprendizado de máquina."
295,Generalização e amostragem,5,https://www.coursera.org/learn/launching-machine-learning-br?specialization=machine-learning-tensorflow-gcp-br,"Agora chegou a hora de responder a uma pergunta um tanto estranha: em qual situação é preferível não escolher o modelo de aprendizado de máquina mais preciso? Como já dissemos no módulo anterior sobre otimização, o fato de um modelo apresentar uma métrica de perda igual a zero para seu conjunto de dados de treinamento não significa que ele terá um bom desempenho com novos dados em um caso real."
296,Resumo,5,https://www.coursera.org/learn/launching-machine-learning-br?specialization=machine-learning-tensorflow-gcp-br,
297,Introdução,5,https://www.coursera.org/learn/intro-tensorflow-br?specialization=machine-learning-tensorflow-gcp-br,"A ferramenta que utilizaremos para criar programas de aprendizado de máquina é o TensorFlow, que será apresentado neste curso. No primeiro curso, você aprendeu a formular problemas corporativos como problemas de aprendizado de máquina. No segundo, viu como a máquina funciona na prática e como criar conjuntos de dados que podem ser usados no aprendizado de máquina. Agora que seus dados estão prontos, você pode começar a criar programas de aprendizado de máquina."
