,Section Names,Section Length,Chapter Links,Section Descriptions
147,Hierarchical Clustering & Closing Remarks,6,https://www.coursera.org/learn/ml-clustering-and-retrieval,"Founded in 1861, the University of Washington is one of the oldest state-supported institutions of higher education on the West Coast and is one of the preeminent research universities in the world."
148,Presentación de la especialización,6,https://www.coursera.org/learn/google-machine-learning-es?specialization=machine-learning-tensorflow-gcp-es,"En este módulo, conocerá a qué nos referimos cuando decimos que la estrategia empresarial de Google es que la IA sea la prioridad, además de lo que conlleva en la práctica."
149,Qué significa tener como prioridad a la IA,6,https://www.coursera.org/learn/google-machine-learning-es?specialization=machine-learning-tensorflow-gcp-es,"En este módulo, se describen los conocimientos empresariales que Google adquirió con los años."
150,Cómo Google utiliza el AA,6,https://www.coursera.org/learn/google-machine-learning-es?specialization=machine-learning-tensorflow-gcp-es,"En este módulo, analizaremos por qué los sistemas de aprendizaje automático no son imparciales de forma predeterminada y otros aspectos que se deben tener en cuenta al usar el AA en los productos."
151,AA inclusivo,6,https://www.coursera.org/learn/google-machine-learning-es?specialization=machine-learning-tensorflow-gcp-es,"En este módulo, se describe Cloud Datalab, el entorno de desarrollo que usará en esta especialización."
152,Blocs de notas de Python en la nube,6,https://www.coursera.org/learn/google-machine-learning-es?specialization=machine-learning-tensorflow-gcp-es,
153,Resumen,6,https://www.coursera.org/learn/google-machine-learning-es?specialization=machine-learning-tensorflow-gcp-es,"We help millions of organizations empower their employees, serve their customers, and build what’s next for their businesses with innovative technology created in—and for—the cloud. Our products are engineered for security, reliability, and scalability, running the full stack from infrastructure to applications to devices and hardware. Our teams are dedicated to helping customers apply our technologies to create success."
154,Introducción,5,https://www.coursera.org/learn/launching-machine-learning-es?specialization=machine-learning-tensorflow-gcp-es,"En este módulo, presentaremos algunos de los principales tipos de aprendizaje automático y repasaremos la historia del AA hasta la situación actual con el fin de acelerar su crecimiento como especialista en el tema."
155,AA en la práctica,5,https://www.coursera.org/learn/launching-machine-learning-es?specialization=machine-learning-tensorflow-gcp-es,"En este módulo, explicaremos cómo optimizar sus modelos de AA."
156,Optimización,5,https://www.coursera.org/learn/launching-machine-learning-es?specialization=machine-learning-tensorflow-gcp-es,"Ahora debemos hacernos una pregunta un tanto extraña: ¿Cuándo es mejor no elegir el modelo de AA más preciso? Como mencionamos en el módulo anterior sobre optimización, el hecho de que un modelo tenga una métrica de pérdida de 0 con el conjunto de datos de entrenamiento no implica necesariamente que dé buenos resultados con datos nuevos en un caso práctico real."
157,Generalización y muestreo,5,https://www.coursera.org/learn/launching-machine-learning-es?specialization=machine-learning-tensorflow-gcp-es,
158,Resumen,5,https://www.coursera.org/learn/launching-machine-learning-es?specialization=machine-learning-tensorflow-gcp-es,"We help millions of organizations empower their employees, serve their customers, and build what’s next for their businesses with innovative technology created in—and for—the cloud. Our products are engineered for security, reliability, and scalability, running the full stack from infrastructure to applications to devices and hardware. Our teams are dedicated to helping customers apply our technologies to create success."
159,Introducción,5,https://www.coursera.org/learn/intro-tensorflow-es?specialization=machine-learning-tensorflow-gcp-es,"Le presentaremos los componentes centrales de TensorFlow y obtendrá experiencia práctica en la compilación de programas de aprendizaje automático. Comparará y escribirá programas imperativos y de evaluación perezosa; trabajará con gráficos, sesiones y variables y, por último, depurará programas de TensorFlow."
160,Aspectos básicos de TensorFlow,5,https://www.coursera.org/learn/intro-tensorflow-es?specialization=machine-learning-tensorflow-gcp-es,"En este módulo, aprenderá sobre la API de Estimator."
161,API de Estimator,5,https://www.coursera.org/learn/intro-tensorflow-es?specialization=machine-learning-tensorflow-gcp-es,"En esta sesión, hablaremos sobre cómo tomar un modelo de TensorFlow y entrenarlo en la infraestructura administrada de GCP para el entrenamiento y la implementación de modelos de aprendizaje automático."
162,Escalamiento de modelos de TensorFlow con CMLE,5,https://www.coursera.org/learn/intro-tensorflow-es?specialization=machine-learning-tensorflow-gcp-es,"En esta sesión, resumimos los temas de TensorFlow que se trataron durante este curso. Repasaremos el código básico de TensorFlow y la API de Estimator, y terminaremos con el escalamiento de los modelos de aprendizaje automático con Cloud Machine Learning Engine."
163,Resumen,5,https://www.coursera.org/learn/intro-tensorflow-es?specialization=machine-learning-tensorflow-gcp-es,"We help millions of organizations empower their employees, serve their customers, and build what’s next for their businesses with innovative technology created in—and for—the cloud. Our products are engineered for security, reliability, and scalability, running the full stack from infrastructure to applications to devices and hardware. Our teams are dedicated to helping customers apply our technologies to create success."
164,Introducción,6,https://www.coursera.org/learn/feature-engineering-es?specialization=machine-learning-tensorflow-gcp-es,"La ingeniería de funciones es a menudo la etapa más larga y más difícil en el desarrollo de un proyecto de AA. En el proceso de ingeniería de funciones, comienza con los datos sin procesar y usa su propio conocimiento del dominio para crear funciones que hagan funcionar sus algoritmos de aprendizaje automático. En este módulo, exploraremos qué hace que una función sea buena y cómo representarla en su modelo de AA."
165,Conversión de datos sin procesar en funciones,6,https://www.coursera.org/learn/feature-engineering-es?specialization=machine-learning-tensorflow-gcp-es,"En esta sección del módulo, se tratarán el preprocesamiento y la creación de funciones, que son técnicas de procesamiento de datos que pueden ayudarlo a preparar un conjunto de funciones para un sistema de aprendizaje automático."
166,Preprocesamiento y creación de funciones,6,https://www.coursera.org/learn/feature-engineering-es?specialization=machine-learning-tensorflow-gcp-es,"En el aprendizaje automático tradicional, las combinaciones de funciones no juegan un papel muy importante, pero con los métodos actuales de AA, estas combinaciones son una herramienta muy valiosa. En este módulo, aprenderá a reconocer los tipos de problemas en los que las combinaciones de funciones representan una excelente manera de ayudar al aprendizaje automático."
167,Combinaciones de funciones,6,https://www.coursera.org/learn/feature-engineering-es?specialization=machine-learning-tensorflow-gcp-es,"TensorFlow Transform (tf.Transform) es una biblioteca para preprocesar datos con TensorFlow. Es útil para el preprocesamiento que requiere un pasaje completo de los datos, como la normalización de un valor de entrada según la media y la desviación estándar, la conversión a entero de un vocabulario mediante un examen de todos los ejemplos de entradas para los valores, la organización en depósitos de las entradas según la distribución de datos observada. En este módulo, exploraremos los casos prácticos para tf.Transform."
168,TF Transform,6,https://www.coursera.org/learn/feature-engineering-es?specialization=machine-learning-tensorflow-gcp-es,"Aquí resumimos los puntos más importantes aprendidos en cada módulo sobre la ingeniería de funciones: Cómo seleccionar buenas funciones, cómo preprocesar a gran escala, cómo usar combinaciones de funciones y cómo practicar con TensorFlow."
169,Resumen,6,https://www.coursera.org/learn/feature-engineering-es?specialization=machine-learning-tensorflow-gcp-es,"We help millions of organizations empower their employees, serve their customers, and build what’s next for their businesses with innovative technology created in—and for—the cloud. Our products are engineered for security, reliability, and scalability, running the full stack from infrastructure to applications to devices and hardware. Our teams are dedicated to helping customers apply our technologies to create success."
170,A New Programming Paradigm,4,https://www.coursera.org/learn/introduction-tensorflow,Welcome to week 2 of the course! In week 1 you learned all about how Machine Learning and Deep Learning is a new programming paradigm. This week you’re going to take that to the next level by beginning to solve problems of computer vision with just a few lines of code! Check out this conversation between Laurence and Andrew where they discuss it and introduce you to Computer Vision!
171,Introduction to Computer Vision,4,https://www.coursera.org/learn/introduction-tensorflow,"Welcome to week 3! In week 2 you saw a basic Neural Network for Computer Vision. It did the job nicely, but it was a little naive in its approach. This week we’ll see how to make it better, as discussed by Laurence and Andrew here. "
172,Enhancing Vision with Convolutional Neural Networks,4,https://www.coursera.org/learn/introduction-tensorflow,"Last week you saw how to improve the results from your deep neural network using convolutions. It was a good start, but the data you used was very basic. What happens when your images are larger, or if the features aren’t always in the same place? Andrew and Laurence discuss this to prepare you for what you’ll learn this week: handling complex images!"
173,Using Real-world Images,4,https://www.coursera.org/learn/introduction-tensorflow,"deeplearning.ai is Andrew Ng's new venture which amongst others, strives for providing comprehensive AI education beyond borders."
174,Exploring a Larger Dataset,4,https://www.coursera.org/learn/convolutional-neural-networks-tensorflow,"You've heard the term overfitting a number of times to this point. Overfitting is simply the concept of being over specialized in training -- namely that your model is very good at classifying what it is trained for, but not so good at classifying things that it hasn't seen. In order to generalize your model more effectively, you will of course need a greater breadth of samples to train it on. That's not always possible, but a nice potential shortcut to this is Image Augmentation, where you tweak the training set to potentially increase the diversity of subjects it covers. You'll learn all about that this week!"
175,Augmentation: A technique to avoid overfitting,4,https://www.coursera.org/learn/convolutional-neural-networks-tensorflow,"Building models for yourself is great, and can be very powerful. But, as you've seen, you can be limited by the data you have on hand. Not everybody has access to massive datasets or the compute power that's needed to train them effectively. Transfer learning can help solve this -- where people with models trained on large datasets train them, so that you can either use them directly, or, you can use the features that they have learned and apply them to your scenario. This is Transfer learning, and you'll look into that this week!"
176,Transfer Learning,4,https://www.coursera.org/learn/convolutional-neural-networks-tensorflow,"You've come a long way, Congratulations! One more thing to do before we move off of ConvNets to the next module, and that's to go beyond binary classification. Each of the examples you've done so far involved classifying one thing or another -- horse or human, cat or dog. When moving beyond binary into Categorical classification there are some coding considerations you need to take into account. You'll look at them this week!"
177,Multiclass Classifications,4,https://www.coursera.org/learn/convolutional-neural-networks-tensorflow,"deeplearning.ai is Andrew Ng's new venture which amongst others, strives for providing comprehensive AI education beyond borders."
178,Sentiment in text,4,https://www.coursera.org/learn/natural-language-processing-tensorflow,"Last week you saw how to use the Tokenizer to prepare your text to be used by a neural network by converting words into numeric tokens, and sequencing sentences from these tokens. This week you'll learn about Embeddings, where these tokens are mapped as vectors in a high dimension space. With Embeddings and labelled examples, these vectors can then be tuned so that words with similar meaning will have a similar direction in the vector space. This will begin the process of training a neural network to udnerstand sentiment in text -- and you'll begin by looking at movie reviews, training a neural network on texts that are labelled 'positive' or 'negative' and determining which words in a sentence drive those meanings."
179, Word Embeddings ,4,https://www.coursera.org/learn/natural-language-processing-tensorflow,"In the last couple of weeks you looked first at Tokenizing words to get numeric values from them, and then using Embeddings to group words of similar meaning depending on how they were labelled. This gave you a good, but rough, sentiment analysis -- words such as 'fun' and 'entertaining' might show up in a positive movie review, and 'boring' and 'dull' might show up in a negative one. But sentiment can also be determined by the sequence in which words appear. For example, you could have 'not fun', which of course is the opposite of 'fun'. This week you'll start digging into a variety of model formats that are used in training models to understand context in sequence!"
180,Sequence models,4,https://www.coursera.org/learn/natural-language-processing-tensorflow,"Taking everything that you've learned in training a neural network based on NLP, we thought it might be a bit of fun to turn the tables away from classification and use your knowledge for prediction. Given a body of words, you could conceivably predict the word most likely to follow a given word or phrase, and once you've done that, to do it again, and again. With that in mind, this week you'll build a poetry generator. It's trained with the lyrics from traditional Irish songs, and can be used to produce beautiful-sounding verse of it's own!"
181,Sequence models and literature,4,https://www.coursera.org/learn/natural-language-processing-tensorflow,"deeplearning.ai is Andrew Ng's new venture which amongst others, strives for providing comprehensive AI education beyond borders."
182,Sequences and Prediction,4,https://www.coursera.org/learn/tensorflow-sequences-time-series-and-prediction,"Having explored time series and some of the common attributes of time series such as trend and seasonality, and then having used statistical methods for projection, let's now begin to teach neural networks to recognize and predict on time series!"
183,Deep Neural Networks for Time Series,4,https://www.coursera.org/learn/tensorflow-sequences-time-series-and-prediction,Recurrent Neural networks and Long Short Term Memory networks are really useful to classify and predict on sequential data. This week we'll explore using them with time series...
184,Recurrent Neural Networks for Time Series,4,https://www.coursera.org/learn/tensorflow-sequences-time-series-and-prediction,"On top of DNNs and RNNs, let's also add convolutions, and then put it all together using a real-world data series -- one which measures sunspot activity over hundreds of years, and see if we can predict using it."
185,Real-world time series data,4,https://www.coursera.org/learn/tensorflow-sequences-time-series-and-prediction,"deeplearning.ai is Andrew Ng's new venture which amongst others, strives for providing comprehensive AI education beyond borders."
186,Introducing Google Cloud Platform,9,https://www.coursera.org/learn/gcp-fundamentals,"GCP customers use projects to organize the resources they use. They use Google Cloud Identity and Access Management, also called “IAM,” to control who can do what with those resources. They use any of several technologies to connect with GCP. This module covers each of these topics, and it introduces a service called Cloud Launcher that is an easy way to get started with GCP."
187,Getting Started with Google Cloud Platform,9,https://www.coursera.org/learn/gcp-fundamentals,"Compute Engine lets you run virtual machines on Google’s global infrastructure. This module covers how Compute Engine works, with a focus on Google virtual networking. "
188,Virtual Machines in the Cloud,9,https://www.coursera.org/learn/gcp-fundamentals,"Every application needs to store data. Different applications and workloads require different storage and database solutions. This module describes and differentiates among GCP's core storage options: Cloud Storage, Cloud SQL, Cloud Spanner, Cloud Datastore, and Google Bigtable."
189,Storage in the Cloud,9,https://www.coursera.org/learn/gcp-fundamentals,"Containers are simple and interoperable, and they enable seamless, fine-grained scaling. Kubernetes is an orchestration layer for containers. Kubernetes Engine is Kubernetes as a service, a scalable managed offering that runs on Google’s infrastructure. You direct the creation of a cluster, and Kubernetes Engine schedules your containers into the cluster and manages them automatically, based on requirements you define. This module explains how Kubernetes Engine works and how it helps deploy applications in containers."
190,Containers in the Cloud,9,https://www.coursera.org/learn/gcp-fundamentals,"App Engine is a Platform-as-a-Service (""PaaS"") offering. The App Engine platform manages the hardware and networking infrastructure required to run your code. App Engine provides built-in services that many web applications need. This module describes how App Engine works."
191,Applications in the Cloud,9,https://www.coursera.org/learn/gcp-fundamentals,"Popular tools for development, deployment, and monitoring just work in GCP. Customers also have options for tools in each of these three areas that are tightly integrated with GCP. This module covers those tools."
192,"Developing, Deploying and Monitoring in the Cloud",9,https://www.coursera.org/learn/gcp-fundamentals,GCP's big-data and machine learning offerings are intended to help customers get the most out of data. These tools are intended to be simple and practical to embed in your applications. This module describes the available big-data and machine learning services and explains the usefulness of each.
193,Big Data and Machine Learning in the Cloud,9,https://www.coursera.org/learn/gcp-fundamentals,"This module reviews the GCP services covered in this course and reminds learners of the differences among them. The module compares GCP compute services, GCP storage services, and important Google VPC networking capabilities."
194,Summary and Review,9,https://www.coursera.org/learn/gcp-fundamentals,"We help millions of organizations empower their employees, serve their customers, and build what’s next for their businesses with innovative technology created in—and for—the cloud. Our products are engineered for security, reliability, and scalability, running the full stack from infrastructure to applications to devices and hardware. Our teams are dedicated to helping customers apply our technologies to create success."
195,Introduction to Getting Started With Application Development,7,https://www.coursera.org/learn/getting-started-app-development,This module introduces best practices for application development.
196,Best Practices for Application Development,7,https://www.coursera.org/learn/getting-started-app-development,"This module introduces the Google Cloud Client Libraries, Google Cloud SDK, and Google Firebase SDK."
197,"Google Cloud Client Libraries, Google Cloud SDK, and Google Firebase SDK",7,https://www.coursera.org/learn/getting-started-app-development,This module introduces the various data storage options available to your applications in GCP.
198,Data Storage Options,7,https://www.coursera.org/learn/getting-started-app-development,This module covers best practices for using Cloud Datastore.
199,Best Practices for Using Cloud Datastore,7,https://www.coursera.org/learn/getting-started-app-development,This module covers best practices for using Cloud Storage.
200,Best Practices for Using Cloud Storage,7,https://www.coursera.org/learn/getting-started-app-development,This module reviews the concepts covered in the course.
201,Wrap Up,7,https://www.coursera.org/learn/getting-started-app-development,"We help millions of organizations empower their employees, serve their customers, and build what’s next for their businesses with innovative technology created in—and for—the cloud. Our products are engineered for security, reliability, and scalability, running the full stack from infrastructure to applications to devices and hardware. Our teams are dedicated to helping customers apply our technologies to create success."
202,Handling Authentication and Authorization,5,https://www.coursera.org/learn/securing-integrating-components-app,This module introduces Cloud Pub/Sub and leveraging the service in your applications.
203,Using Cloud Pub/Sub ,5,https://www.coursera.org/learn/securing-integrating-components-app,"This module covers adding intelligence to your application, including pre-trained machine learning APIs."
204,Adding Intelligence,5,https://www.coursera.org/learn/securing-integrating-components-app,This module introduces Cloud Functions and how to leverage them in your serverless applications.
205,Using Cloud Functions,5,https://www.coursera.org/learn/securing-integrating-components-app,This module discusses leveraging Cloud Endpoints in your GCP applications.
206,Using Cloud Endpoints,5,https://www.coursera.org/learn/securing-integrating-components-app,"We help millions of organizations empower their employees, serve their customers, and build what’s next for their businesses with innovative technology created in—and for—the cloud. Our products are engineered for security, reliability, and scalability, running the full stack from infrastructure to applications to devices and hardware. Our teams are dedicated to helping customers apply our technologies to create success."
207,Deploying Applications,3,https://www.coursera.org/learn/app-deployment-debugging-performance,This module covers the various execution environments available for your application in GCP.
208,Execution Environments for your Application,3,https://www.coursera.org/learn/app-deployment-debugging-performance,"This module covers debugging, monitoring, and tracing performance in your applications using Stackdriver."
209,"Debugging, Monitoring, and Tuning Performance",3,https://www.coursera.org/learn/app-deployment-debugging-performance,"We help millions of organizations empower their employees, serve their customers, and build what’s next for their businesses with innovative technology created in—and for—the cloud. Our products are engineered for security, reliability, and scalability, running the full stack from infrastructure to applications to devices and hardware. Our teams are dedicated to helping customers apply our technologies to create success."
210,Introduction the course and grading environment,4,https://www.coursera.org/learn/ds,
211,Tools that support BigData solutions,4,https://www.coursera.org/learn/ds,
212,Scaling Math for Statistics on Apache Spark,4,https://www.coursera.org/learn/ds,
213,Data Visualization of Big Data,4,https://www.coursera.org/learn/ds,"IBM offers a wide range of technology and consulting services; a broad portfolio of middleware for collaboration, predictive analytics, software development and systems management; and the world's most advanced servers and supercomputers. Utilizing its business consulting, technology and R&D expertise, IBM helps clients become ""smarter"" as the planet becomes more digitally interconnected. IBM invests more than $6 billion a year in R&D, just completing its 21st year of patent leadership. IBM Research has received recognition beyond any commercial technology research organization and is home to 5 Nobel Laureates, 9 US National Medals of Technology, 5 US National Medals of Science, 6 Turing Awards, and 10 Inductees in US Inventors Hall of Fame."
214,Setting the stage,4,https://www.coursera.org/learn/advanced-machine-learning-signal-processing,
215,Supervised Machine Learning,4,https://www.coursera.org/learn/advanced-machine-learning-signal-processing,
216,Unsupervised Machine Learning,4,https://www.coursera.org/learn/advanced-machine-learning-signal-processing,
217,Digital Signal Processing in Machine Learning,4,https://www.coursera.org/learn/advanced-machine-learning-signal-processing,"IBM offers a wide range of technology and consulting services; a broad portfolio of middleware for collaboration, predictive analytics, software development and systems management; and the world's most advanced servers and supercomputers. Utilizing its business consulting, technology and R&D expertise, IBM helps clients become ""smarter"" as the planet becomes more digitally interconnected. IBM invests more than $6 billion a year in R&D, just completing its 21st year of patent leadership. IBM Research has received recognition beyond any commercial technology research organization and is home to 5 Nobel Laureates, 9 US National Medals of Technology, 5 US National Medals of Science, 6 Turing Awards, and 10 Inductees in US Inventors Hall of Fame."
218,Introduction to deep learning,4,https://www.coursera.org/learn/ai,
219,DeepLearning Frameworks,4,https://www.coursera.org/learn/ai,
220,DeepLearning Applications,4,https://www.coursera.org/learn/ai,
221,Scaling and Deployment,4,https://www.coursera.org/learn/ai,"IBM offers a wide range of technology and consulting services; a broad portfolio of middleware for collaboration, predictive analytics, software development and systems management; and the world's most advanced servers and supercomputers. Utilizing its business consulting, technology and R&D expertise, IBM helps clients become ""smarter"" as the planet becomes more digitally interconnected. IBM invests more than $6 billion a year in R&D, just completing its 21st year of patent leadership. IBM Research has received recognition beyond any commercial technology research organization and is home to 5 Nobel Laureates, 9 US National Medals of Technology, 5 US National Medals of Science, 6 Turing Awards, and 10 Inductees in US Inventors Hall of Fame."
222,Week 1 - Identify DataSet and UseCase,4,https://www.coursera.org/learn/advanced-data-science-capstone,"This module emphasizes on the importance of ETL, data cleansing and feature creation as a preliminary step in ever data science project "
223,Week 2 - ETL and Feature Creation,4,https://www.coursera.org/learn/advanced-data-science-capstone,This module emphasizes on model selection based on use case and data set. It is important to understand how those two factors impact choice of a useful model algorithm. 
224,Week 3 - Model Definition and Training,4,https://www.coursera.org/learn/advanced-data-science-capstone,"One a model is trained it is important to assess its performance using an appropriate metric. In addition, once the model is finished, it has to be made consumable by business stakeholders in an appropriate way  "
225,"Model Evaluation, Tuning, Deployment and Documentation",4,https://www.coursera.org/learn/advanced-data-science-capstone,"IBM offers a wide range of technology and consulting services; a broad portfolio of middleware for collaboration, predictive analytics, software development and systems management; and the world's most advanced servers and supercomputers. Utilizing its business consulting, technology and R&D expertise, IBM helps clients become ""smarter"" as the planet becomes more digitally interconnected. IBM invests more than $6 billion a year in R&D, just completing its 21st year of patent leadership. IBM Research has received recognition beyond any commercial technology research organization and is home to 5 Nobel Laureates, 9 US National Medals of Technology, 5 US National Medals of Science, 6 Turing Awards, and 10 Inductees in US Inventors Hall of Fame."
226,Welcome to From ​Data ​to ​Insights ​with ​Google ​Cloud Platform: ​Exploring ​and ​Preparing ​your ​Data,6,https://www.coursera.org/learn/gcp-exploring-preparing-data-bigquery,Understand the core principles behind Google Cloud Platform and how to leverage them for big data analysis
227,Module 1: Introduction ​to ​Data ​on Google ​Cloud ​Platform,6,https://www.coursera.org/learn/gcp-exploring-preparing-data-bigquery,"Learn what are the key big data tools on Google Cloud Platform that you will be using to analyze, prepare, and visualize data"
228,Module 2: ​Big ​Data ​Tools ​Overview,6,https://www.coursera.org/learn/gcp-exploring-preparing-data-bigquery,Learn how to query your data with the basics of SQL (Structured Query Language) and practice writing queries in BigQuery
229,Module 3: ​Exploring ​your ​Data ​with SQL,6,https://www.coursera.org/learn/gcp-exploring-preparing-data-bigquery,Understand how pricing works in BigQuery and how you can best optimize your queries
230,Module 4: ​Google ​BigQuery ​Pricing,6,https://www.coursera.org/learn/gcp-exploring-preparing-data-bigquery,Understand the importance of creating high quality datasets and learn the tools that will help you transform your data
231,Module 5: ​Cleaning ​and ​Transforming your ​Data,6,https://www.coursera.org/learn/gcp-exploring-preparing-data-bigquery,"We help millions of organizations empower their employees, serve their customers, and build what’s next for their businesses with innovative technology created in—and for—the cloud. Our products are engineered for security, reliability, and scalability, running the full stack from infrastructure to applications to devices and hardware. Our teams are dedicated to helping customers apply our technologies to create success."
232,Introduction,6,https://www.coursera.org/learn/gcp-creating-bigquery-datasets-visualizing-insights,Create new permanent and temporary tables from your query results
233,Storing and Exporting Data,6,https://www.coursera.org/learn/gcp-creating-bigquery-datasets-visualizing-insights,Load and create new datasets inside BigQuery
234,Ingesting New Datasets into Google BigQuery,6,https://www.coursera.org/learn/gcp-creating-bigquery-datasets-visualizing-insights,Understand the differences between SQL JOINs and UNIONs and when to use each
235,Joining and Merging Datasets,6,https://www.coursera.org/learn/gcp-creating-bigquery-datasets-visualizing-insights,Compare data visualizations and learn how to use Google Data Studio
236,Data Visualization,6,https://www.coursera.org/learn/gcp-creating-bigquery-datasets-visualizing-insights,
237,End of Course Recap ,6,https://www.coursera.org/learn/gcp-creating-bigquery-datasets-visualizing-insights,"We help millions of organizations empower their employees, serve their customers, and build what’s next for their businesses with innovative technology created in—and for—the cloud. Our products are engineered for security, reliability, and scalability, running the full stack from infrastructure to applications to devices and hardware. Our teams are dedicated to helping customers apply our technologies to create success."
238,Introduction,8,https://www.coursera.org/learn/gcp-advanced-insights-bigquery,"Deepen your knowledge of SQL on BigQuery by learning about more advanced functions like statistical approximations, analytical window queries, user-defined functions, and WITH clauses."
239,Advanced Functions and Clauses,8,https://www.coursera.org/learn/gcp-advanced-insights-bigquery,Walkthrough the evolution of how traditional databases handle dataset scale and compare how BigQuery was developed to address scaling limitations. Deep dive into nested and repeated fields which are a key part of denormalized BigQuery data structures.
240,Schema Design and Nested Data Structures,8,https://www.coursera.org/learn/gcp-advanced-insights-bigquery,"Dive deeper into advanced visualization topics like dashboard calculated fields, filters, multi-page reports, and dashboard cache."
241,More Visualization with Google Data Studio,8,https://www.coursera.org/learn/gcp-advanced-insights-bigquery,Learn the fundamental pieces of work that impact BigQuery performance and how to optimize your queries for speed.
242,Optimizing for Performance,8,https://www.coursera.org/learn/gcp-advanced-insights-bigquery,Introducing Cloud Datalab -- a key tool in the Data Scientist toolkit -- which enables analysts to collaborate through the use of scalable cloud notebooks.
243,Advanced Insights with Cloud Datalab,8,https://www.coursera.org/learn/gcp-advanced-insights-bigquery,Securing and sharing your BigQuery datasets is critical for any organization. Learn what Google Cloud Platform and BigQuery tools are available to you to permission control and share your data. 
244,Data Access,8,https://www.coursera.org/learn/gcp-advanced-insights-bigquery,Congratulations! You have made it to the end. Let's recap what we have covered so far.
245,Summary,8,https://www.coursera.org/learn/gcp-advanced-insights-bigquery,"We help millions of organizations empower their employees, serve their customers, and build what’s next for their businesses with innovative technology created in—and for—the cloud. Our products are engineered for security, reliability, and scalability, running the full stack from infrastructure to applications to devices and hardware. Our teams are dedicated to helping customers apply our technologies to create success."
246,Introduction,6,https://www.coursera.org/learn/data-insights-gcp-apply-ml,"In this module, we define what Machine Learning is and how it can benefit your business. You'll see a few demos of ML in action and learn key ML terms like instances, features, and labels."
247,Introduction to Machine Learning,6,https://www.coursera.org/learn/data-insights-gcp-apply-ml,In this module we will dive into pre-built and pre-trained ML models that we can access (like image recognition and sentiment analysis) within Cloud Datalab. 
248,Pre-trained ML APIs,6,https://www.coursera.org/learn/data-insights-gcp-apply-ml,
249,Creating ​ML Datasets in BigQuery,6,https://www.coursera.org/learn/data-insights-gcp-apply-ml,"In this module, you will learn how to create machine learning models directly inside of BigQuery. You will learn the new syntax and work through the phases of building, evaluating, and testing an ML model."
250,Creating ML Models in BigQuery,6,https://www.coursera.org/learn/data-insights-gcp-apply-ml,You've made it to the end! Let's review the lessons learned in the course and what resources are available for continued learning.
251,End of Course Recap,6,https://www.coursera.org/learn/data-insights-gcp-apply-ml,"We help millions of organizations empower their employees, serve their customers, and build what’s next for their businesses with innovative technology created in—and for—the cloud. Our products are engineered for security, reliability, and scalability, running the full stack from infrastructure to applications to devices and hardware. Our teams are dedicated to helping customers apply our technologies to create success."
252,Data and Databases,5,https://www.coursera.org/learn/foundations-big-data-analysis-sql,
253,Relational Databases and SQL,5,https://www.coursera.org/learn/foundations-big-data-analysis-sql,
254,Big Data,5,https://www.coursera.org/learn/foundations-big-data-analysis-sql,
255,SQL Tools for Big Data Analysis,5,https://www.coursera.org/learn/foundations-big-data-analysis-sql,
256,Introduction to the Hands-On Environment,5,https://www.coursera.org/learn/foundations-big-data-analysis-sql,"At Cloudera, we believe that data can make what is impossible today, possible tomorrow. We empower people to transform complex data into clear and actionable insights. Cloudera delivers an enterprise data cloud for any data, anywhere, from the Edge to AI. Powered by the relentless innovation of the open source community, Cloudera advances digital transformation for the world’s largest enterprises. "
257,Orientation to SQL on Big Data,6,https://www.coursera.org/learn/cloudera-big-data-analysis-sql-queries,
258,SQL SELECT Essentials,6,https://www.coursera.org/learn/cloudera-big-data-analysis-sql-queries,
259,Filtering Data,6,https://www.coursera.org/learn/cloudera-big-data-analysis-sql-queries,
260,Grouping and Aggregating Data,6,https://www.coursera.org/learn/cloudera-big-data-analysis-sql-queries,
261,Sorting and Limiting Data,6,https://www.coursera.org/learn/cloudera-big-data-analysis-sql-queries,
262,Combining Data,6,https://www.coursera.org/learn/cloudera-big-data-analysis-sql-queries,"At Cloudera, we believe that data can make what is impossible today, possible tomorrow. We empower people to transform complex data into clear and actionable insights. Cloudera delivers an enterprise data cloud for any data, anywhere, from the Edge to AI. Powered by the relentless innovation of the open source community, Cloudera advances digital transformation for the world’s largest enterprises. "
263,Orientation to Data in Clusters and Cloud Storage,5,https://www.coursera.org/learn/cloud-storage-big-data-analysis-sql,
264,"Defining Databases, Tables, and Columns",5,https://www.coursera.org/learn/cloud-storage-big-data-analysis-sql,
265,Data Types and File Types,5,https://www.coursera.org/learn/cloud-storage-big-data-analysis-sql,
266,Managing Datasets in Clusters and Cloud Storage,5,https://www.coursera.org/learn/cloud-storage-big-data-analysis-sql,Honors (Optional)
267,Optimizing Hive and Impala (Honors),5,https://www.coursera.org/learn/cloud-storage-big-data-analysis-sql,"At Cloudera, we believe that data can make what is impossible today, possible tomorrow. We empower people to transform complex data into clear and actionable insights. Cloudera delivers an enterprise data cloud for any data, anywhere, from the Edge to AI. Powered by the relentless innovation of the open source community, Cloudera advances digital transformation for the world’s largest enterprises. "
268,Welcome to the Course,7,https://www.coursera.org/learn/end-to-end-ml-tensorflow-gcp?specialization=advanced-machine-learning-tensorflow-gcp,This module reviews the steps of deploying machine learning in a production environment.
269,Machine Learning (ML) on Google Cloud Platform (GCP),7,https://www.coursera.org/learn/end-to-end-ml-tensorflow-gcp?specialization=advanced-machine-learning-tensorflow-gcp,This module explores a large dataset using Datalab and BigQuery.
