,Course Names,Course Length,Course Descriptions,Chapter Names,Chapter Links
30,Machine Learning with TensorFlow on Google Cloud Platform en EspaÃ±ol Specialization,4,"Â¿QuÃ© es el aprendizaje automÃ¡tico? Â¿QuÃ© tipos de problemas puede solucionar? Â¿CuÃ¡les son las cinco fases para convertir un posible caso prÃ¡ctico en un recurso que pueda aprovechar la tecnologÃ­a de aprendizaje automÃ¡tico? Â¿Por quÃ© es importante no saltarse fases? Â¿Por quÃ© las redes neuronales son tan populares? Â¿CÃ³mo plantear un problema de aprendizaje supervisado y encontrar una buena soluciÃ³n generalizable mediante un descenso de gradientes y una forma meditada de crear conjuntos de datos? Aprenda a escribir modelos de aprendizaje automÃ¡tico distribuido que escalen en Tensorflow y que brinden predicciones de alto rendimiento. Convierta los datos sin procesar en funciones de una forma que permita al AA aprender caracterÃ­sticas importantes de los datos y aportar una percepciÃ³n humana para abordar los problemas. Por Ãºltimo, aprenda a incorporar la combinaciÃ³n adecuada de parÃ¡metros que desarrolle modelos generalizados y exactos, y conozca la teorÃ­a para solucionar determinados tipos de problemas de AA. ExperimentarÃ¡ con el AA de extremo a extremo, a partir de la construcciÃ³n de una estrategia centrada en el AA y el avance hacia el entrenamiento, optimizaciÃ³n y producciÃ³n de modelos con labs prÃ¡cticos mediante Google Cloud Platform.>>> Al inscribirse en esta especializaciÃ³n acepta los TÃ©rminos de Servicio de Qwiklabs segÃºn lo establecido en las Preguntas Frecuentes, disponibles en el apartado: https://qwiklabs.com/terms_of_service <<<",Intro to TensorFlow en Español,https://www.coursera.org/learn/intro-tensorflow-es?specialization=machine-learning-tensorflow-gcp-es
31,Machine Learning with TensorFlow on Google Cloud Platform en EspaÃ±ol Specialization,4,"Â¿QuÃ© es el aprendizaje automÃ¡tico? Â¿QuÃ© tipos de problemas puede solucionar? Â¿CuÃ¡les son las cinco fases para convertir un posible caso prÃ¡ctico en un recurso que pueda aprovechar la tecnologÃ­a de aprendizaje automÃ¡tico? Â¿Por quÃ© es importante no saltarse fases? Â¿Por quÃ© las redes neuronales son tan populares? Â¿CÃ³mo plantear un problema de aprendizaje supervisado y encontrar una buena soluciÃ³n generalizable mediante un descenso de gradientes y una forma meditada de crear conjuntos de datos? Aprenda a escribir modelos de aprendizaje automÃ¡tico distribuido que escalen en Tensorflow y que brinden predicciones de alto rendimiento. Convierta los datos sin procesar en funciones de una forma que permita al AA aprender caracterÃ­sticas importantes de los datos y aportar una percepciÃ³n humana para abordar los problemas. Por Ãºltimo, aprenda a incorporar la combinaciÃ³n adecuada de parÃ¡metros que desarrolle modelos generalizados y exactos, y conozca la teorÃ­a para solucionar determinados tipos de problemas de AA. ExperimentarÃ¡ con el AA de extremo a extremo, a partir de la construcciÃ³n de una estrategia centrada en el AA y el avance hacia el entrenamiento, optimizaciÃ³n y producciÃ³n de modelos con labs prÃ¡cticos mediante Google Cloud Platform.>>> Al inscribirse en esta especializaciÃ³n acepta los TÃ©rminos de Servicio de Qwiklabs segÃºn lo establecido en las Preguntas Frecuentes, disponibles en el apartado: https://qwiklabs.com/terms_of_service <<<",Feature Engineering en Español,https://www.coursera.org/learn/feature-engineering-es?specialization=machine-learning-tensorflow-gcp-es
32,TensorFlow in Practice Specialization,4,"Discover the tools software developers use to build scalable AI-powered algorithms in TensorFlow, a popular open-source machine learning framework.In this four-course Specialization, youâll explore exciting opportunities for AI applications. Begin by developing an understanding of how to build and train neural networks. Improve a networkâs performance using convolutions as you train it to identify real-world images. Youâll teach machines to understand, analyze, and respond to human speech with natural language processing systems. Learn to process text, represent sentences as vectors, and input data to a neural network. Youâll even train an AI to create original poetry!

AI is already transforming industries across the world. After finishing this Specialization, youâll be able to apply your new TensorFlow skills to a wide range of problems and projects.

Looking for more advanced TensorFlow content? Check out the new TensorFlow: Data and Deployment Specialization.","Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",https://www.coursera.org/learn/introduction-tensorflow
33,TensorFlow in Practice Specialization,4,"Discover the tools software developers use to build scalable AI-powered algorithms in TensorFlow, a popular open-source machine learning framework.In this four-course Specialization, youâll explore exciting opportunities for AI applications. Begin by developing an understanding of how to build and train neural networks. Improve a networkâs performance using convolutions as you train it to identify real-world images. Youâll teach machines to understand, analyze, and respond to human speech with natural language processing systems. Learn to process text, represent sentences as vectors, and input data to a neural network. Youâll even train an AI to create original poetry!

AI is already transforming industries across the world. After finishing this Specialization, youâll be able to apply your new TensorFlow skills to a wide range of problems and projects.

Looking for more advanced TensorFlow content? Check out the new TensorFlow: Data and Deployment Specialization.",Convolutional Neural Networks in TensorFlow,https://www.coursera.org/learn/convolutional-neural-networks-tensorflow
34,TensorFlow in Practice Specialization,4,"Discover the tools software developers use to build scalable AI-powered algorithms in TensorFlow, a popular open-source machine learning framework.In this four-course Specialization, youâll explore exciting opportunities for AI applications. Begin by developing an understanding of how to build and train neural networks. Improve a networkâs performance using convolutions as you train it to identify real-world images. Youâll teach machines to understand, analyze, and respond to human speech with natural language processing systems. Learn to process text, represent sentences as vectors, and input data to a neural network. Youâll even train an AI to create original poetry!

AI is already transforming industries across the world. After finishing this Specialization, youâll be able to apply your new TensorFlow skills to a wide range of problems and projects.

Looking for more advanced TensorFlow content? Check out the new TensorFlow: Data and Deployment Specialization.",Natural Language Processing in TensorFlow,https://www.coursera.org/learn/natural-language-processing-tensorflow
35,TensorFlow in Practice Specialization,4,"Discover the tools software developers use to build scalable AI-powered algorithms in TensorFlow, a popular open-source machine learning framework.In this four-course Specialization, youâll explore exciting opportunities for AI applications. Begin by developing an understanding of how to build and train neural networks. Improve a networkâs performance using convolutions as you train it to identify real-world images. Youâll teach machines to understand, analyze, and respond to human speech with natural language processing systems. Learn to process text, represent sentences as vectors, and input data to a neural network. Youâll even train an AI to create original poetry!

AI is already transforming industries across the world. After finishing this Specialization, youâll be able to apply your new TensorFlow skills to a wide range of problems and projects.

Looking for more advanced TensorFlow content? Check out the new TensorFlow: Data and Deployment Specialization.","Sequences, Time Series and Prediction",https://www.coursera.org/learn/tensorflow-sequences-time-series-and-prediction
36,Developing Applications with Google Cloud Platform Specialization,4,"In this specialization, application developers learn how to design, develop, and deploy applications that seamlessly integrate managed services from the Google Cloud Platform (GCP). Through a combination of presentations, demos, and hands-on labs, participants learn how to use GCP services and pre-trained machine learning APIs to build secure, scalable, and intelligent cloud-native applications. Learners can choose to complete labs in their favorite language: Node.js, Java, or Python.This class is intended for application developers who want to build cloud-native applications or redesign existing applications that will run on Google Cloud Platform.

This course teaches participants the following skills:

â¢ Use best practices for application development.

â¢ Choose the appropriate data storage option for application data.

â¢ Implement federated identity management.

â¢ Develop loosely coupled application components or microservices.

â¢ Integrate application components and data sources.

â¢ Debug, trace, and monitor applications.

â¢ Perform repeatable deployments with containers and deployment services.

â¢ Choose the appropriate application runtime environment; use Google Kubernetes Engine as a runtime environment and later switch to a no-ops solution with Google App Engine flexible environment.",Google Cloud Platform Fundamentals: Core Infrastructure,https://www.coursera.org/learn/gcp-fundamentals
37,Developing Applications with Google Cloud Platform Specialization,4,"In this specialization, application developers learn how to design, develop, and deploy applications that seamlessly integrate managed services from the Google Cloud Platform (GCP). Through a combination of presentations, demos, and hands-on labs, participants learn how to use GCP services and pre-trained machine learning APIs to build secure, scalable, and intelligent cloud-native applications. Learners can choose to complete labs in their favorite language: Node.js, Java, or Python.This class is intended for application developers who want to build cloud-native applications or redesign existing applications that will run on Google Cloud Platform.

This course teaches participants the following skills:

â¢ Use best practices for application development.

â¢ Choose the appropriate data storage option for application data.

â¢ Implement federated identity management.

â¢ Develop loosely coupled application components or microservices.

â¢ Integrate application components and data sources.

â¢ Debug, trace, and monitor applications.

â¢ Perform repeatable deployments with containers and deployment services.

â¢ Choose the appropriate application runtime environment; use Google Kubernetes Engine as a runtime environment and later switch to a no-ops solution with Google App Engine flexible environment.",Getting Started With Application Development,https://www.coursera.org/learn/getting-started-app-development
38,Developing Applications with Google Cloud Platform Specialization,4,"In this specialization, application developers learn how to design, develop, and deploy applications that seamlessly integrate managed services from the Google Cloud Platform (GCP). Through a combination of presentations, demos, and hands-on labs, participants learn how to use GCP services and pre-trained machine learning APIs to build secure, scalable, and intelligent cloud-native applications. Learners can choose to complete labs in their favorite language: Node.js, Java, or Python.This class is intended for application developers who want to build cloud-native applications or redesign existing applications that will run on Google Cloud Platform.

This course teaches participants the following skills:

â¢ Use best practices for application development.

â¢ Choose the appropriate data storage option for application data.

â¢ Implement federated identity management.

â¢ Develop loosely coupled application components or microservices.

â¢ Integrate application components and data sources.

â¢ Debug, trace, and monitor applications.

â¢ Perform repeatable deployments with containers and deployment services.

â¢ Choose the appropriate application runtime environment; use Google Kubernetes Engine as a runtime environment and later switch to a no-ops solution with Google App Engine flexible environment.",Securing and Integrating Components of your Application,https://www.coursera.org/learn/securing-integrating-components-app
39,Developing Applications with Google Cloud Platform Specialization,4,"In this specialization, application developers learn how to design, develop, and deploy applications that seamlessly integrate managed services from the Google Cloud Platform (GCP). Through a combination of presentations, demos, and hands-on labs, participants learn how to use GCP services and pre-trained machine learning APIs to build secure, scalable, and intelligent cloud-native applications. Learners can choose to complete labs in their favorite language: Node.js, Java, or Python.This class is intended for application developers who want to build cloud-native applications or redesign existing applications that will run on Google Cloud Platform.

This course teaches participants the following skills:

â¢ Use best practices for application development.

â¢ Choose the appropriate data storage option for application data.

â¢ Implement federated identity management.

â¢ Develop loosely coupled application components or microservices.

â¢ Integrate application components and data sources.

â¢ Debug, trace, and monitor applications.

â¢ Perform repeatable deployments with containers and deployment services.

â¢ Choose the appropriate application runtime environment; use Google Kubernetes Engine as a runtime environment and later switch to a no-ops solution with Google App Engine flexible environment.","App Deployment, Debugging, and Performance",https://www.coursera.org/learn/app-deployment-debugging-performance
40,Advanced Data Science with IBM Specialization,4,"As a coursera certified specialization completer you will have a proven deep understanding on massive parallel data processing, data exploration and visualization, and advanced machine learning & deep learning. You'll understand the mathematical foundations behind all machine learning & deep learning algorithms. You can apply knowledge in practical use cases, justify architectural decisions, understand the characteristics of different algorithms, frameworks & technologies & how they impact model performance & scalability.

If you choose to take this specialization and earn the Coursera specialization certificate, you will also earn an IBM digital badge. To find out more about IBM digital badges follow the link ibm.biz/badging.",Fundamentals of Scalable Data Science,https://www.coursera.org/learn/ds
41,Advanced Data Science with IBM Specialization,4,"As a coursera certified specialization completer you will have a proven deep understanding on massive parallel data processing, data exploration and visualization, and advanced machine learning & deep learning. You'll understand the mathematical foundations behind all machine learning & deep learning algorithms. You can apply knowledge in practical use cases, justify architectural decisions, understand the characteristics of different algorithms, frameworks & technologies & how they impact model performance & scalability.

If you choose to take this specialization and earn the Coursera specialization certificate, you will also earn an IBM digital badge. To find out more about IBM digital badges follow the link ibm.biz/badging.",Advanced Machine Learning and Signal Processing,https://www.coursera.org/learn/advanced-machine-learning-signal-processing
42,Advanced Data Science with IBM Specialization,4,"As a coursera certified specialization completer you will have a proven deep understanding on massive parallel data processing, data exploration and visualization, and advanced machine learning & deep learning. You'll understand the mathematical foundations behind all machine learning & deep learning algorithms. You can apply knowledge in practical use cases, justify architectural decisions, understand the characteristics of different algorithms, frameworks & technologies & how they impact model performance & scalability.

If you choose to take this specialization and earn the Coursera specialization certificate, you will also earn an IBM digital badge. To find out more about IBM digital badges follow the link ibm.biz/badging.",Applied AI with DeepLearning,https://www.coursera.org/learn/ai
43,Advanced Data Science with IBM Specialization,4,"As a coursera certified specialization completer you will have a proven deep understanding on massive parallel data processing, data exploration and visualization, and advanced machine learning & deep learning. You'll understand the mathematical foundations behind all machine learning & deep learning algorithms. You can apply knowledge in practical use cases, justify architectural decisions, understand the characteristics of different algorithms, frameworks & technologies & how they impact model performance & scalability.

If you choose to take this specialization and earn the Coursera specialization certificate, you will also earn an IBM digital badge. To find out more about IBM digital badges follow the link ibm.biz/badging.",Advanced Data Science Capstone,https://www.coursera.org/learn/advanced-data-science-capstone
44,From Data to Insights with Google Cloud Platform Specialization,4,"Want to know how to query and process petabytes of data in seconds? Curious about data analysis that scales automatically as your data grows? Welcome to the Data Insights course!This four-course accelerated online specialization teaches course participants how to derive insights through data analysis and visualization using the Google Cloud Platform. The courses feature interactive scenarios and hands-on labs where participants explore, mine, load, visualize, and extract insights from diverse Google BigQuery datasets. The courses also cover data loading, querying, schema modeling, optimizing performance, query pricing, and data visualization.

This specialization is intended for the following participants:

â Data Analysts, Business Analysts, Business Intelligence professionals

â Cloud Data Engineers who will be partnering with Data Analysts to build scalable data solutions on Google Cloud Platform

To get the most out of this specialization, we recommend participants have some proficiency with ANSI SQL.

>>> By enrolling in this specialization you agree to the Qwiklabs Terms of Service as set out in the FAQ and located at: https://qwiklabs.com/terms_of_service <<<",Exploring ​and ​Preparing ​your ​Data with BigQuery,https://www.coursera.org/learn/gcp-exploring-preparing-data-bigquery
45,From Data to Insights with Google Cloud Platform Specialization,4,"Want to know how to query and process petabytes of data in seconds? Curious about data analysis that scales automatically as your data grows? Welcome to the Data Insights course!This four-course accelerated online specialization teaches course participants how to derive insights through data analysis and visualization using the Google Cloud Platform. The courses feature interactive scenarios and hands-on labs where participants explore, mine, load, visualize, and extract insights from diverse Google BigQuery datasets. The courses also cover data loading, querying, schema modeling, optimizing performance, query pricing, and data visualization.

This specialization is intended for the following participants:

â Data Analysts, Business Analysts, Business Intelligence professionals

â Cloud Data Engineers who will be partnering with Data Analysts to build scalable data solutions on Google Cloud Platform

To get the most out of this specialization, we recommend participants have some proficiency with ANSI SQL.

>>> By enrolling in this specialization you agree to the Qwiklabs Terms of Service as set out in the FAQ and located at: https://qwiklabs.com/terms_of_service <<<",Creating New BigQuery Datasets and Visualizing Insights,https://www.coursera.org/learn/gcp-creating-bigquery-datasets-visualizing-insights
46,From Data to Insights with Google Cloud Platform Specialization,4,"Want to know how to query and process petabytes of data in seconds? Curious about data analysis that scales automatically as your data grows? Welcome to the Data Insights course!This four-course accelerated online specialization teaches course participants how to derive insights through data analysis and visualization using the Google Cloud Platform. The courses feature interactive scenarios and hands-on labs where participants explore, mine, load, visualize, and extract insights from diverse Google BigQuery datasets. The courses also cover data loading, querying, schema modeling, optimizing performance, query pricing, and data visualization.

This specialization is intended for the following participants:

â Data Analysts, Business Analysts, Business Intelligence professionals

â Cloud Data Engineers who will be partnering with Data Analysts to build scalable data solutions on Google Cloud Platform

To get the most out of this specialization, we recommend participants have some proficiency with ANSI SQL.

>>> By enrolling in this specialization you agree to the Qwiklabs Terms of Service as set out in the FAQ and located at: https://qwiklabs.com/terms_of_service <<<",Achieving Advanced Insights with BigQuery,https://www.coursera.org/learn/gcp-advanced-insights-bigquery
47,From Data to Insights with Google Cloud Platform Specialization,4,"Want to know how to query and process petabytes of data in seconds? Curious about data analysis that scales automatically as your data grows? Welcome to the Data Insights course!This four-course accelerated online specialization teaches course participants how to derive insights through data analysis and visualization using the Google Cloud Platform. The courses feature interactive scenarios and hands-on labs where participants explore, mine, load, visualize, and extract insights from diverse Google BigQuery datasets. The courses also cover data loading, querying, schema modeling, optimizing performance, query pricing, and data visualization.

This specialization is intended for the following participants:

â Data Analysts, Business Analysts, Business Intelligence professionals

â Cloud Data Engineers who will be partnering with Data Analysts to build scalable data solutions on Google Cloud Platform

To get the most out of this specialization, we recommend participants have some proficiency with ANSI SQL.

>>> By enrolling in this specialization you agree to the Qwiklabs Terms of Service as set out in the FAQ and located at: https://qwiklabs.com/terms_of_service <<<",Applying Machine Learning to your Data with GCP,https://www.coursera.org/learn/data-insights-gcp-apply-ml
48,Modern Big Data Analysis with SQL Specialization,3,"This Specialization teaches the essential skills for working with large-scale data using SQL.Maybe you are new to SQL and you want to learn the basics. Or maybe you already have some experience using SQL to query smaller-scale data with relational databases. Either way, if you are interested in gaining the skills necessary to query big data with modern distributed SQL engines, this Specialization is for you.

Most courses that teach SQL focus on traditional relational databases, but today, more and more of the data thatâs being generated is too big to be stored there, and itâs growing too quickly to be efficiently stored in commercial data warehouses. Instead, itâs increasingly stored in distributed clusters and cloud storage. These data stores are cost-efficient and infinitely scalable.

To query these huge datasets in clusters and cloud storage, you need a newer breed of SQL engine: distributed query engines, like Hive, Impala, Presto, and Drill. These are open source SQL engines capable of querying enormous datasets. This Specialization focuses on Hive and Impala, the most widely deployed of these query engines.

This Specialization is designed to provide excellent preparation for the Cloudera Certified Associate (CCA) Data Analyst certification exam. You can earn this certification credential by taking a hands-on practical exam using the same SQL engines that this Specialization teachesâHive and Impala.",Foundations for Big Data Analysis with SQL,https://www.coursera.org/learn/foundations-big-data-analysis-sql
49,Modern Big Data Analysis with SQL Specialization,3,"This Specialization teaches the essential skills for working with large-scale data using SQL.Maybe you are new to SQL and you want to learn the basics. Or maybe you already have some experience using SQL to query smaller-scale data with relational databases. Either way, if you are interested in gaining the skills necessary to query big data with modern distributed SQL engines, this Specialization is for you.

Most courses that teach SQL focus on traditional relational databases, but today, more and more of the data thatâs being generated is too big to be stored there, and itâs growing too quickly to be efficiently stored in commercial data warehouses. Instead, itâs increasingly stored in distributed clusters and cloud storage. These data stores are cost-efficient and infinitely scalable.

To query these huge datasets in clusters and cloud storage, you need a newer breed of SQL engine: distributed query engines, like Hive, Impala, Presto, and Drill. These are open source SQL engines capable of querying enormous datasets. This Specialization focuses on Hive and Impala, the most widely deployed of these query engines.

This Specialization is designed to provide excellent preparation for the Cloudera Certified Associate (CCA) Data Analyst certification exam. You can earn this certification credential by taking a hands-on practical exam using the same SQL engines that this Specialization teachesâHive and Impala.",Analyzing Big Data with SQL,https://www.coursera.org/learn/cloudera-big-data-analysis-sql-queries
50,Modern Big Data Analysis with SQL Specialization,3,"This Specialization teaches the essential skills for working with large-scale data using SQL.Maybe you are new to SQL and you want to learn the basics. Or maybe you already have some experience using SQL to query smaller-scale data with relational databases. Either way, if you are interested in gaining the skills necessary to query big data with modern distributed SQL engines, this Specialization is for you.

Most courses that teach SQL focus on traditional relational databases, but today, more and more of the data thatâs being generated is too big to be stored there, and itâs growing too quickly to be efficiently stored in commercial data warehouses. Instead, itâs increasingly stored in distributed clusters and cloud storage. These data stores are cost-efficient and infinitely scalable.

To query these huge datasets in clusters and cloud storage, you need a newer breed of SQL engine: distributed query engines, like Hive, Impala, Presto, and Drill. These are open source SQL engines capable of querying enormous datasets. This Specialization focuses on Hive and Impala, the most widely deployed of these query engines.

This Specialization is designed to provide excellent preparation for the Cloudera Certified Associate (CCA) Data Analyst certification exam. You can earn this certification credential by taking a hands-on practical exam using the same SQL engines that this Specialization teachesâHive and Impala.",Managing Big Data in Clusters and Cloud Storage,https://www.coursera.org/learn/cloud-storage-big-data-analysis-sql
51,Advanced Machine Learning with TensorFlow on Google Cloud Platform Specialization,4,"This 5-course specialization focuses on advanced machine learning topics using Google Cloud Platform where you will get hands-on experience optimizing, deploying, and scaling production ML models of various types in hands-on labs. This specialization picks up where âMachine Learning on GCPâ left off and teaches you how to build scalable, accurate, and production-ready models for structured data, image data, time-series, and natural language text. It ends with a course on building recommendation systems. Topics introduced in earlier courses are referenced in later courses, so it is recommended that you take the courses in exactly this order.",End-to-End Machine Learning with TensorFlow on GCP,https://www.coursera.org/learn/end-to-end-ml-tensorflow-gcp?specialization=advanced-machine-learning-tensorflow-gcp
52,Advanced Machine Learning with TensorFlow on Google Cloud Platform Specialization,4,"This 5-course specialization focuses on advanced machine learning topics using Google Cloud Platform where you will get hands-on experience optimizing, deploying, and scaling production ML models of various types in hands-on labs. This specialization picks up where âMachine Learning on GCPâ left off and teaches you how to build scalable, accurate, and production-ready models for structured data, image data, time-series, and natural language text. It ends with a course on building recommendation systems. Topics introduced in earlier courses are referenced in later courses, so it is recommended that you take the courses in exactly this order.",Production Machine Learning Systems,https://www.coursera.org/learn/gcp-production-ml-systems?specialization=advanced-machine-learning-tensorflow-gcp
53,Advanced Machine Learning with TensorFlow on Google Cloud Platform Specialization,4,"This 5-course specialization focuses on advanced machine learning topics using Google Cloud Platform where you will get hands-on experience optimizing, deploying, and scaling production ML models of various types in hands-on labs. This specialization picks up where âMachine Learning on GCPâ left off and teaches you how to build scalable, accurate, and production-ready models for structured data, image data, time-series, and natural language text. It ends with a course on building recommendation systems. Topics introduced in earlier courses are referenced in later courses, so it is recommended that you take the courses in exactly this order.",Image Understanding with TensorFlow on GCP,https://www.coursera.org/learn/image-understanding-tensorflow-gcp?specialization=advanced-machine-learning-tensorflow-gcp
54,Advanced Machine Learning with TensorFlow on Google Cloud Platform Specialization,4,"This 5-course specialization focuses on advanced machine learning topics using Google Cloud Platform where you will get hands-on experience optimizing, deploying, and scaling production ML models of various types in hands-on labs. This specialization picks up where âMachine Learning on GCPâ left off and teaches you how to build scalable, accurate, and production-ready models for structured data, image data, time-series, and natural language text. It ends with a course on building recommendation systems. Topics introduced in earlier courses are referenced in later courses, so it is recommended that you take the courses in exactly this order.",Sequence Models for Time Series and Natural Language Processing,https://www.coursera.org/learn/sequence-models-tensorflow-gcp?specialization=advanced-machine-learning-tensorflow-gcp
55,Data Science at Scale Specialization,4,"Learn scalable data management, evaluate big data technologies, and design effective visualizations.This Specialization covers intermediate topics in data science. You will gain hands-on experience with scalable SQL and NoSQL data management solutions, data mining algorithms, and practical statistical and machine learning concepts. You will also learn to visualize data and communicate results, and youâll explore legal and ethical issues that arise in working with big data. In the final Capstone Project, developed in partnership with the digital internship platform Coursolve, youâll apply your new skills to a real-world data science project.",Data Manipulation at Scale: Systems and Algorithms,https://www.coursera.org/learn/data-manipulation
56,Data Science at Scale Specialization,4,"Learn scalable data management, evaluate big data technologies, and design effective visualizations.This Specialization covers intermediate topics in data science. You will gain hands-on experience with scalable SQL and NoSQL data management solutions, data mining algorithms, and practical statistical and machine learning concepts. You will also learn to visualize data and communicate results, and youâll explore legal and ethical issues that arise in working with big data. In the final Capstone Project, developed in partnership with the digital internship platform Coursolve, youâll apply your new skills to a real-world data science project.",Practical Predictive Analytics: Models and Methods,https://www.coursera.org/learn/predictive-analytics
57,Data Science at Scale Specialization,4,"Learn scalable data management, evaluate big data technologies, and design effective visualizations.This Specialization covers intermediate topics in data science. You will gain hands-on experience with scalable SQL and NoSQL data management solutions, data mining algorithms, and practical statistical and machine learning concepts. You will also learn to visualize data and communicate results, and youâll explore legal and ethical issues that arise in working with big data. In the final Capstone Project, developed in partnership with the digital internship platform Coursolve, youâll apply your new skills to a real-world data science project.",Communicating Data Science Results,https://www.coursera.org/learn/data-results
58,Data Science at Scale Specialization,4,"Learn scalable data management, evaluate big data technologies, and design effective visualizations.This Specialization covers intermediate topics in data science. You will gain hands-on experience with scalable SQL and NoSQL data management solutions, data mining algorithms, and practical statistical and machine learning concepts. You will also learn to visualize data and communicate results, and youâll explore legal and ethical issues that arise in working with big data. In the final Capstone Project, developed in partnership with the digital internship platform Coursolve, youâll apply your new skills to a real-world data science project.",Data Science at Scale - Capstone Project,https://www.coursera.org/learn/datasci-capstone
59,Database systems Specialization,4,"This specialized program is aimed at computer people who want to enter the field of information systems and learn their different types of requirements, architectures, performance, techniques and tools so you can know when to use business intelligence, data mining, data science, databases , databases in memory or big data in order to have reliable, maintainable and scalable data intensive systems. Through 4 courses, you will cover [transactional relational databases, business intelligence and Data warehousing, NoSQL technologies, and reliable, scalable and maintainable data intensive applications that will prepare you for a specialized information system consultant or data scientist.",Relational database systems,https://www.coursera.org/learn/relational-database
60,Database systems Specialization,4,"This specialized program is aimed at computer people who want to enter the field of information systems and learn their different types of requirements, architectures, performance, techniques and tools so you can know when to use business intelligence, data mining, data science, databases , databases in memory or big data in order to have reliable, maintainable and scalable data intensive systems. Through 4 courses, you will cover [transactional relational databases, business intelligence and Data warehousing, NoSQL technologies, and reliable, scalable and maintainable data intensive applications that will prepare you for a specialized information system consultant or data scientist.",Business intelligence and data warehousing,https://www.coursera.org/learn/business-intelligence-data-warehousing
61,Database systems Specialization,4,"This specialized program is aimed at computer people who want to enter the field of information systems and learn their different types of requirements, architectures, performance, techniques and tools so you can know when to use business intelligence, data mining, data science, databases , databases in memory or big data in order to have reliable, maintainable and scalable data intensive systems. Through 4 courses, you will cover [transactional relational databases, business intelligence and Data warehousing, NoSQL technologies, and reliable, scalable and maintainable data intensive applications that will prepare you for a specialized information system consultant or data scientist.",NoSQL systems,https://www.coursera.org/learn/nosql-databases
62,Database systems Specialization,4,"This specialized program is aimed at computer people who want to enter the field of information systems and learn their different types of requirements, architectures, performance, techniques and tools so you can know when to use business intelligence, data mining, data science, databases , databases in memory or big data in order to have reliable, maintainable and scalable data intensive systems. Through 4 courses, you will cover [transactional relational databases, business intelligence and Data warehousing, NoSQL technologies, and reliable, scalable and maintainable data intensive applications that will prepare you for a specialized information system consultant or data scientist.",Designing data-intensive applications,https://www.coursera.org/learn/data-intensive-applications
63,Introduction to Data Science Specialization,4,"In this Specialization learners will develop foundational Data Science skills to prepare them for a career or further learning that involves more advanced topics in Data Science. The specialization entails understanding what is Data Science and the various kinds of activities that a Data Scientist performs. It will familiarize learners with various open source tools, like Jupyter notebooks, used by Data Scientists. It will teach you about methodology involved in tackling data science problems. The specialization also provides knowledge of relational database concepts and the use of SQL to query databases. Learners will complete hands-on labs and projects to apply their newly acquired skills and knowledge.

Upon receiving the certificate for completion of the specialization, you will also receive an IBM Badge as a Specialist in Data Science Foundations.

LIMITED TIME OFFER: Subscription is only $39 USD per month and gives you access to graded materials and a certificate.",What is Data Science? ,https://www.coursera.org/learn/what-is-datascience
64,Introduction to Data Science Specialization,4,"In this Specialization learners will develop foundational Data Science skills to prepare them for a career or further learning that involves more advanced topics in Data Science. The specialization entails understanding what is Data Science and the various kinds of activities that a Data Scientist performs. It will familiarize learners with various open source tools, like Jupyter notebooks, used by Data Scientists. It will teach you about methodology involved in tackling data science problems. The specialization also provides knowledge of relational database concepts and the use of SQL to query databases. Learners will complete hands-on labs and projects to apply their newly acquired skills and knowledge.

Upon receiving the certificate for completion of the specialization, you will also receive an IBM Badge as a Specialist in Data Science Foundations.

LIMITED TIME OFFER: Subscription is only $39 USD per month and gives you access to graded materials and a certificate.",Open Source tools for Data Science,https://www.coursera.org/learn/open-source-tools-for-data-science
65,Introduction to Data Science Specialization,4,"In this Specialization learners will develop foundational Data Science skills to prepare them for a career or further learning that involves more advanced topics in Data Science. The specialization entails understanding what is Data Science and the various kinds of activities that a Data Scientist performs. It will familiarize learners with various open source tools, like Jupyter notebooks, used by Data Scientists. It will teach you about methodology involved in tackling data science problems. The specialization also provides knowledge of relational database concepts and the use of SQL to query databases. Learners will complete hands-on labs and projects to apply their newly acquired skills and knowledge.

Upon receiving the certificate for completion of the specialization, you will also receive an IBM Badge as a Specialist in Data Science Foundations.

LIMITED TIME OFFER: Subscription is only $39 USD per month and gives you access to graded materials and a certificate.",Data Science Methodology,https://www.coursera.org/learn/data-science-methodology
66,Introduction to Data Science Specialization,4,"In this Specialization learners will develop foundational Data Science skills to prepare them for a career or further learning that involves more advanced topics in Data Science. The specialization entails understanding what is Data Science and the various kinds of activities that a Data Scientist performs. It will familiarize learners with various open source tools, like Jupyter notebooks, used by Data Scientists. It will teach you about methodology involved in tackling data science problems. The specialization also provides knowledge of relational database concepts and the use of SQL to query databases. Learners will complete hands-on labs and projects to apply their newly acquired skills and knowledge.

Upon receiving the certificate for completion of the specialization, you will also receive an IBM Badge as a Specialist in Data Science Foundations.

LIMITED TIME OFFER: Subscription is only $39 USD per month and gives you access to graded materials and a certificate.",Databases and SQL for Data Science,https://www.coursera.org/learn/sql-data-science
