,Section Names,Section Length,Chapter Links,Section Descriptions
137,Data Science in Business,3,https://www.coursera.org/learn/what-is-datascience?specialization=ibm-data-science,"In this module, you will learn about the approaches companies can take to start working with data science. You will learn about some of the qualities that differentiate data scientists from other professionals. You will also learn about analytics, story-telling, and the pivotal role data scientists play in creating an effective final deliverable. Finally, you will apply what you learned about data science by answering open-ended questions."
138,Introducing Skills Network Labs,6,https://www.coursera.org/learn/open-source-tools-for-data-science?specialization=ibm-data-science,"This week, you will get an overview of the various data science tools available to you, hosted on Skills Network Labs. You will create an account and start exploring some of the features."
139,Jupyter Notebooks,6,https://www.coursera.org/learn/open-source-tools-for-data-science?specialization=ibm-data-science,"This week, you will learn about a popular data science tool, Jupyter Notebooks, its features, and why they are so popular among data scientists today."
140,Apache Zeppelin Notebooks,6,https://www.coursera.org/learn/open-source-tools-for-data-science?specialization=ibm-data-science,"This week, you will learn about Apache Zeppelin Notebooks, its feature, and how they are different from Jupyter Notebooks."
141,RStudio IDE,6,https://www.coursera.org/learn/open-source-tools-for-data-science?specialization=ibm-data-science,"This week, you will learn about a popular data science tool used by R programmers. You'll learn about the user interface and how to use its various features."
142,IBM Watson Studio,6,https://www.coursera.org/learn/open-source-tools-for-data-science?specialization=ibm-data-science,"This week, you will learn about an enterprise-ready data science platform by IBM, called Watson Studio (formerley known as Data Science Experience). You'll learn about some of the features and capabilities of what data scientists use in the industry."
143,Project: Create and share a Jupyter Notebook,6,https://www.coursera.org/learn/open-source-tools-for-data-science?specialization=ibm-data-science,
144,From Problem to Approach and From Requirements to Collection,3,https://www.coursera.org/learn/data-science-methodology?specialization=ibm-data-science,"In this module, you will learn about why we are interested in data science, what a methodology is, and why data scientists need a methodology. You will also learn about the data science methodology and its flowchart. You will learn about the first two stages of the data science methodology, namely Business Understanding and Analytic Approach. Finally, through a lab session, you will also obtain how to complete the Business Understanding and the Analytic Approach stages and the Data Requirements and Data Collection stages pertaining to any data science problem. "
145,From Understanding to Preparation and From Modeling to Evaluation,3,https://www.coursera.org/learn/data-science-methodology?specialization=ibm-data-science,"In this module, you will learn what it means to understand data, and prepare or clean data. You will also learn about the purpose of data modeling and some characteristics of the modeling process. Finally, through a lab session, you will learn how to complete the Data Understanding and the Data Preparation stages, as well as the Modeling and the Model Evaluation stages pertaining to any data science problem."
146,From Deployment to Feedback,3,https://www.coursera.org/learn/data-science-methodology?specialization=ibm-data-science,"In this module, you will learn about what happens when a model is deployed and why model feedback is important. Also, by completing a peer-reviewed assignment, you will demonstrate your understanding of the data science methodology by applying it to a problem that you define."
147,Python Basics ,5,https://www.coursera.org/learn/python-for-applied-data-science-ai?specialization=ibm-data-science,
148,Python Data Structures ,5,https://www.coursera.org/learn/python-for-applied-data-science-ai?specialization=ibm-data-science,
149,Python Programming Fundamentals ,5,https://www.coursera.org/learn/python-for-applied-data-science-ai?specialization=ibm-data-science,
150,Working with Data in Python ,5,https://www.coursera.org/learn/python-for-applied-data-science-ai?specialization=ibm-data-science,
151,Analyzing US Economic Data and Building a Dashboard ,5,https://www.coursera.org/learn/python-for-applied-data-science-ai?specialization=ibm-data-science,
152,Data Science Fundamentals,4,https://www.coursera.org/learn/data-scientists-tools?specialization=jhu-data-science,"In this module, we'll introduce and define data science and data itself. We'll also go over some of the resources that data scientists use to get help when they're stuck."
153,R and RStudio,4,https://www.coursera.org/learn/data-scientists-tools?specialization=jhu-data-science,"In this module, we'll help you get up and running with both R and RStudio. Along the way, you'll learn some basics about both and why data scientists use them. "
154,Version Control and GitHub,4,https://www.coursera.org/learn/data-scientists-tools?specialization=jhu-data-science,"During this module, you'll learn about version control and why it's so important to data scientists. You'll also learn how to use Git and GitHub to manage version control in data science projects."
155,"R Markdown, Scientific Thinking, and Big Data ",4,https://www.coursera.org/learn/data-scientists-tools?specialization=jhu-data-science,"During this final module, you'll learn to use R Markdown and get an introduction to three concepts that are incredibly important to every successful data scientist: asking good questions, experimental design, and big data. "
156,"Week 1: Background, Getting Started, and Nuts & Bolts",4,https://www.coursera.org/learn/r-programming?specialization=jhu-data-science,"This week covers the basics to get you started up with R. The Background Materials lesson contains information about course mechanics and some videos on installing R. The Week 1 videos cover the history of R and S, go over the basic data types in R, and describe the functions for reading and writing data. I recommend that you watch the videos in the listed order, but watching the videos out of order isn't going to ruin the story. "
157,Week 2: Programming with R,4,https://www.coursera.org/learn/r-programming?specialization=jhu-data-science,"Welcome to Week 2 of R Programming. This week, we take the gloves off, and the lectures cover key topics like control structures and functions. We also introduce the first programming assignment for the course, which is due at the end of the week."
158,Week 3: Loop Functions and Debugging,4,https://www.coursera.org/learn/r-programming?specialization=jhu-data-science,"We have now entered the third week of R Programming, which also marks the halfway point. The lectures this week cover loop functions and the debugging tools in R. These aspects of R make R useful for both interactive work and writing longer code, and so they are commonly used in practice."
159,Week 4: Simulation & Profiling,4,https://www.coursera.org/learn/r-programming?specialization=jhu-data-science,"This week covers how to simulate data in R, which serves as the basis for doing simulation studies. We also cover the profiler in R which lets you collect detailed information on how your R functions are running and to identify bottlenecks that can be addressed. The profiler is a key tool in helping you optimize your programs. Finally, we cover the str function, which I personally believe is the most useful function in R."
160,Week 1,4,https://www.coursera.org/learn/data-cleaning?specialization=jhu-data-science,"In this first week of the course, we look at finding data and reading different file types."
161,Week 2,4,https://www.coursera.org/learn/data-cleaning?specialization=jhu-data-science,Welcome to Week 2 of Getting and Cleaning Data! The primary goal is to introduce you to the most common data storage systems and the appropriate tools to extract data from web or from databases like MySQL. 
162,Week 3,4,https://www.coursera.org/learn/data-cleaning?specialization=jhu-data-science,"Welcome to Week 3 of Getting and Cleaning Data! This week the lectures will focus on organizing, merging and managing the data you have collected using the lectures from Weeks 1 and 2. "
163,Week 4,4,https://www.coursera.org/learn/data-cleaning?specialization=jhu-data-science,Welcome to Week 4 of Getting and Cleaning Data! This week we finish up with lectures on text and date manipulation in R. In this final week we will also focus on peer grading of Course Projects. 
164,Week 1,4,https://www.coursera.org/learn/exploratory-data-analysis?specialization=jhu-data-science,This week covers the basics of analytic graphics and the base plotting system in R. We've also included some background material to help you install R if you haven't done so already. 
165,Week 2,4,https://www.coursera.org/learn/exploratory-data-analysis?specialization=jhu-data-science,"Welcome to Week 2 of Exploratory Data Analysis. This week covers some of the more advanced graphing systems available in R: the Lattice system and the ggplot2 system. While the base graphics system provides many important tools for visualizing data, it was part of the original R system and lacks many features that may be desirable in a plotting system, particularly when visualizing high dimensional data. The Lattice and ggplot2 systems also simplify the laying out of plots making it a much less tedious process."
166,Week 3,4,https://www.coursera.org/learn/exploratory-data-analysis?specialization=jhu-data-science,Welcome to Week 3 of Exploratory Data Analysis. This week covers some of the workhorse statistical methods for exploratory analysis. These methods include clustering and dimension reduction techniques that allow you to make graphical displays of very high dimensional data (many many variables). We also cover novel ways to specify colors in R so that you can use color as an important and useful dimension when making data graphics. All of this material is covered in chapters 9-12 of my book Exploratory Data Analysis with R.
167,Week 4,4,https://www.coursera.org/learn/exploratory-data-analysis?specialization=jhu-data-science,"This week, we'll look at two case studies in exploratory data analysis. The first involves the use of cluster analysis techniques, and the second is a more involved analysis of some air pollution data. How one goes about doing EDA is often personal, but I'm providing these videos to give you a sense of how you might proceed with a specific type of dataset. "
168,"Week 1: Concepts, Ideas, & Structure",4,https://www.coursera.org/learn/reproducible-research,"This week will cover the basic ideas of reproducible research since they may be unfamiliar to some of you. We also cover structuring and organizing a data analysis to help make it more reproducible. I recommend that you watch the videos in the order that they are listed on the web page, but watching the videos out of order isn't going to ruin the story. "
169,Week 2: Markdown & knitr,4,https://www.coursera.org/learn/reproducible-research,This week we cover some of the core tools for developing reproducible documents. We cover the literate programming tool knitr and show how to integrate it with Markdown to publish reproducible web documents. We also introduce the first peer assessment which will require you to write up a reproducible data analysis using knitr. 
170,Week 3: Reproducible Research Checklist & Evidence-based Data Analysis,4,https://www.coursera.org/learn/reproducible-research,"This week covers what one could call a basic check list for ensuring that a data analysis is reproducible. While it's not absolutely sufficient to follow the check list, it provides a necessary minimum standard that would be applicable to almost any area of analysis."
171,Week 4: Case Studies & Commentaries,4,https://www.coursera.org/learn/reproducible-research,This week there are two case studies involving the importance of reproducibility in science for you to watch.
172,Week 1: Probability & Expected Values,4,https://www.coursera.org/learn/statistical-inference,"This week, we'll focus on the fundamentals including probability, random variables, expectations and more. "
173,"Week 2: Variability, Distribution, & Asymptotics",4,https://www.coursera.org/learn/statistical-inference,"We're going to tackle variability, distributions, limits, and confidence intervals."
174,"Week: Intervals, Testing, & Pvalues",4,https://www.coursera.org/learn/statistical-inference,"We will be taking a look at intervals, testing, and pvalues in this lesson."
175,"Week 4: Power, Bootstrapping, & Permutation Tests",4,https://www.coursera.org/learn/statistical-inference,"We will begin looking into power, bootstrapping, and permutation tests."
176,Week 1: Least Squares and Linear Regression,4,https://www.coursera.org/learn/regression-models,"This week, we focus on least squares and linear regression."
177,Week 2: Linear Regression & Multivariable Regression,4,https://www.coursera.org/learn/regression-models,"This week, we will work through the remainder of linear regression and then turn to the first part of  multivariable regression."
178,"Week 3: Multivariable Regression, Residuals, & Diagnostics",4,https://www.coursera.org/learn/regression-models,"This week, we'll build on last week's introduction to multivariable regression with some examples and then cover residuals, diagnostics, variance inflation, and model comparison. "
179,Week 4: Logistic Regression and Poisson Regression,4,https://www.coursera.org/learn/regression-models,"This week, we will work on generalized linear models, including binary outcomes and Poisson regression. "
180,"Week 1: Prediction, Errors, and Cross Validation",4,https://www.coursera.org/learn/practical-machine-learning,"This week will cover prediction, relative importance of steps, errors, and cross validation."
181,Week 2: The Caret Package,4,https://www.coursera.org/learn/practical-machine-learning,"This week will introduce the caret package, tools for creating features and preprocessing."
182,"Week 3: Predicting with trees, Random Forests, & Model Based Predictions",4,https://www.coursera.org/learn/practical-machine-learning,This week we introduce a number of machine learning algorithms you can use to complete your course project.
183,Week 4: Regularized Regression and Combining Predictors,4,https://www.coursera.org/learn/practical-machine-learning,"This week, we will cover regularized regression and combining predictors.  "
184,Course Overview,5,https://www.coursera.org/learn/data-products,"In this overview module, we'll go over some information and resources to help you get started and succeed in the course. "
185,"Shiny, GoogleVis, and Plotly",5,https://www.coursera.org/learn/data-products,"Now we can turn to the first substantive lessons. In this module, you'll learn how to develop basic applications and interactive graphics in shiny, compose interactive HTML graphics with GoogleVis, and prepare data visualizations with Plotly."
186,R Markdown and Leaflet,5,https://www.coursera.org/learn/data-products,"During this module, we'll learn how to create R Markdown files and embed R code in an Rmd. We'll also explore Leaflet and use it to create interactive annotated maps."
187,R Packages,5,https://www.coursera.org/learn/data-products,"In this module, we'll dive into the world of creating R packages and practice developing an R Markdown presentation that includes a data visualization built using Plotly."
188,Swirl and Course Project ,5,https://www.coursera.org/learn/data-products,"Week 4 is all about the Course Project, producing a Shiny Application and reproducible pitch."
189,"Overview, Understanding the Problem, and Getting the Data",7,https://www.coursera.org/learn/data-science-project,"This week, we introduce the project so you can get a clear grip on the problem at hand and begin working with the dataset."
190,Exploratory Data Analysis and Modeling,7,https://www.coursera.org/learn/data-science-project,"This week, we move on to the next tasks, exploratory data analysis and modeling. You'll also submit your milestone report and review submissions from your classmates."
191,Prediction Model,7,https://www.coursera.org/learn/data-science-project,"This week, you'll build and evaluate your prediction model. The goal is to make your model efficient and accurate. "
192,Creative Exploration,7,https://www.coursera.org/learn/data-science-project,This week's goal is to improve the predictive accuracy while reducing computational runtime and model complexity.
193,Data Product ,7,https://www.coursera.org/learn/data-science-project,"This week, you'll work on developing the first component of your final project, your data product. "
194,Slide Deck,7,https://www.coursera.org/learn/data-science-project,"This week, you'll work on developing the second component of your final project, a slide deck to accompany your data product. "
195,Final Project Submission and Evaluation ,7,https://www.coursera.org/learn/data-science-project,"This week, you'll submit your final project and review the work of your classmates."
196,Introduction to optimization,6,https://www.coursera.org/learn/intro-to-deep-learning?specialization=aml,"Welcome to the ""Introduction to Deep Learning"" course! In the first week you'll learn about linear models and stochatic optimization methods. Linear models are basic building blocks for many deep architectures, and stochastic optimization is used to learn every model that we'll discuss in our course."
197,Introduction to neural networks,6,https://www.coursera.org/learn/intro-to-deep-learning?specialization=aml,This module is an introduction to the concept of a deep neural network. You'll begin with the linear model and finish with writing your very first deep network.
198,Deep Learning for images,6,https://www.coursera.org/learn/intro-to-deep-learning?specialization=aml,In this week you will learn about building blocks of deep learning for image input. You will learn how to build Convolutional Neural Network (CNN) architectures with these blocks and how to quickly solve a new task using so-called pre-trained models.
199,Unsupervised representation learning,6,https://www.coursera.org/learn/intro-to-deep-learning?specialization=aml,"This week we're gonna dive into unsupervised parts of deep learning. You'll learn how to generate, morph and search images with deep learning."
200,Deep learning for sequences,6,https://www.coursera.org/learn/intro-to-deep-learning?specialization=aml,"In this week you will learn how to use deep learning for sequences such as texts, video, audio, etc. You will learn about several Recurrent Neural Network (RNN) architectures and how to apply them for different tasks with sequential input/output."
201,Final Project,6,https://www.coursera.org/learn/intro-to-deep-learning?specialization=aml,In this week you will apply all your knowledge about neural networks for images and texts for the final project. You will solve the task of generating descriptions for real world images!
202,Introduction & Recap,13,https://www.coursera.org/learn/competitive-data-science?specialization=aml,"This week we will introduce you to competitive data science. You will learn about competitions' mechanics, the difference between competitions and a real life data science,  hardware and software that people usually use in competitions. We will also briefly recap major ML models frequently used in competitions."
203,Feature Preprocessing and Generation with Respect to Models,13,https://www.coursera.org/learn/competitive-data-science?specialization=aml,"In this module we will summarize approaches to work with features: preprocessing, generation and extraction. We will see, that the choice of the machine learning model impacts both preprocessing we apply to the features and our approach to generation of new ones. We will also discuss feature extraction from text with Bag Of Words and Word2vec, and feature extraction from images with Convolution Neural Networks."
204,Final Project Description,13,https://www.coursera.org/learn/competitive-data-science?specialization=aml,"This is just a reminder, that the final project in this course is better to start soon! The final project is in fact a competition, in this module you can find an information about it."
205,Exploratory Data Analysis,13,https://www.coursera.org/learn/competitive-data-science?specialization=aml,We will start this week with Exploratory Data Analysis (EDA). It is a very broad and exciting topic and an essential component of solving process. Besides regular videos you will find a walk through EDA process for Springleaf competition data and an example of prolific EDA for NumerAI competition with extraordinary findings.
206,Validation,13,https://www.coursera.org/learn/competitive-data-science?specialization=aml,In this module we will discuss various validation strategies. We will see that the strategy we choose depends on the competition setup and that correct validation scheme is one of the bricks for any winning solution.   
207,Data Leakages,13,https://www.coursera.org/learn/competitive-data-science?specialization=aml,"Finally, in this module we will cover something very unique to data science competitions. That is, we will see examples how it is sometimes possible to get a top position in a competition with a very little machine learning, just by exploiting a data leakage.   "
208,Metrics Optimization,13,https://www.coursera.org/learn/competitive-data-science?specialization=aml,"This week we will first study another component of the competitions: the evaluation metrics. We will recap the most prominent ones and then see, how we can efficiently optimize a metric given in a competition."
209,Advanced Feature Engineering I,13,https://www.coursera.org/learn/competitive-data-science?specialization=aml,"In this module we will study a very powerful technique for feature generation. It has a lot of names, but here we call it ""mean encodings"". We will see the intuition behind them, how to construct them, regularize and extend them.    "
210,Hyperparameter Optimization,13,https://www.coursera.org/learn/competitive-data-science?specialization=aml,"In this module we will talk about hyperparameter optimization process. We will also have a special video with practical tips and tricks, recorded by four instructors."
211,Advanced feature engineering II,13,https://www.coursera.org/learn/competitive-data-science?specialization=aml,In this module we will learn about a few more advanced feature engineering techniques.
212,Ensembling,13,https://www.coursera.org/learn/competitive-data-science?specialization=aml,"Nowadays it is hard to find a competition won by a single model! Every winning solution incorporates ensembles of models. In this module we will talk about the main ensembling techniques in general, and, of course, how it is better to ensemble the models in practice. "
213,Competitions go through,13,https://www.coursera.org/learn/competitive-data-science?specialization=aml,"For the 5th week we've prepared for you several ""walk-through"" videos. In these videos we discuss solutions to competitions we took prizes at. The video content is quite short this week to let you spend more time on the final project. Good luck!"
214,Final Project,13,https://www.coursera.org/learn/competitive-data-science?specialization=aml,Final project for the course.
215,Introduction to Bayesian methods & Conjugate priors,7,https://www.coursera.org/learn/bayesian-methods-in-machine-learning?specialization=aml,Welcome to first week of our course! Today we will discuss what bayesian methods are and what are probabilistic models. We will see how they can be used to model real-life situations and how to make conclusions from them. We will also learn about conjugate priors — a class of models where all math becomes really simple.
216,Expectation-Maximization algorithm,7,https://www.coursera.org/learn/bayesian-methods-in-machine-learning?specialization=aml,"This week we will about the central topic in probabilistic modeling: the Latent Variable Models and how to train them, namely the Expectation Maximization algorithm. We will see models for clustering and dimensionality reduction where Expectation Maximization algorithm can be applied as is. In the following weeks, we will spend weeks 3, 4, and 5 discussing numerous extensions to this algorithm to make it work for more complicated models and scale to large datasets."
217,Variational Inference & Latent Dirichlet Allocation,7,https://www.coursera.org/learn/bayesian-methods-in-machine-learning?specialization=aml,This week we will move on to approximate inference methods. We will see why we care about approximating distributions and see variational inference — one of the most powerful methods for this task. We will also see mean-field approximation in details. And apply it to text-mining algorithm called Latent Dirichlet Allocation
218,Markov chain Monte Carlo,7,https://www.coursera.org/learn/bayesian-methods-in-machine-learning?specialization=aml,This week we will learn how to approximate training and inference with sampling and how to sample from complicated distributions. This will allow us to build simple method to deal with LDA and with Bayesian Neural Networks — Neural Networks which weights are random variables themselves and instead of training (finding the best value for the weights) we will sample from the posterior distributions on weights.
219,Variational Autoencoder,7,https://www.coursera.org/learn/bayesian-methods-in-machine-learning?specialization=aml,"Welcome to the fifth week of the course! This week we will combine many ideas from the previous weeks and add some new to build Variational Autoencoder -- a model that can learn a distribution over structured data (like photographs or molecules) and then sample new data points from the learned distribution, hallucinating new photographs of non-existing people. We will also the same techniques to Bayesian Neural Networks and will see how this can greatly compress the weights of the network without reducing the accuracy."
220,Gaussian processes & Bayesian optimization,7,https://www.coursera.org/learn/bayesian-methods-in-machine-learning?specialization=aml,"Welcome to the final week of our course! This time we will see nonparametric Bayesian methods. Specifically, we will learn about Gaussian processes and their application to Bayesian optimization that allows one to perform optimization for scenarios in which each function evaluation is very expensive: oil probe, drug discovery and neural network architecture tuning."
221,Final project,7,https://www.coursera.org/learn/bayesian-methods-in-machine-learning?specialization=aml,In this module you will apply methods that you learned in this course to this final project
222,Intro: why should I care?,6,https://www.coursera.org/learn/practical-rl?specialization=aml,"In this module we gonna define and ""taste"" what reinforcement learning is about. We'll also learn one simple algorithm that can solve reinforcement learning problems with embarrassing efficiency."
223,At the heart of RL: Dynamic Programming,6,https://www.coursera.org/learn/practical-rl?specialization=aml,"This week we'll consider the reinforcement learning formalisms in a more rigorous, mathematical way.  You'll learn how to effectively compute the return your agent gets for a particular action - and how to pick best actions based on that return."
224,Model-free methods,6,https://www.coursera.org/learn/practical-rl?specialization=aml,This week we'll find out how to apply last week's ideas to the real world problems: ones where you don't have a perfect model of your environment.
225,Approximate Value Based Methods,6,https://www.coursera.org/learn/practical-rl?specialization=aml,This week we'll learn to scale things even farther up by training agents based on neural networks.
226,Policy-based methods,6,https://www.coursera.org/learn/practical-rl?specialization=aml,"We spent 3 previous modules working on the value-based methods: learning state values, action values and whatnot. Now's the time to see an alternative approach that doesn't require you to predict all future rewards to learn something."
227,Exploration,6,https://www.coursera.org/learn/practical-rl?specialization=aml,"In this final week you'll learn how to build better exploration strategies with a focus on contextual bandit setup. In honor track, you'll also learn how to apply reinforcement learning to train structured deep learning models."
228,Introduction to Linear Algebra and to Mathematics for Machine Learning,5,https://www.coursera.org/learn/linear-algebra-machine-learning,"In this first module we look at how linear algebra is relevant to machine learning and data science. Then we'll wind up the module with an initial introduction to vectors. Throughout, we're focussing on developing your mathematical intuition, not of crunching through algebra or doing long pen-and-paper examples. For many of these operations, there are callable functions in Python that can do the adding up - the point is to appreciate what they do and how they work so that, when things go wrong or there are special cases, you can understand why and what to do."
229,Vectors are objects that move around space,5,https://www.coursera.org/learn/linear-algebra-machine-learning,"In this module, we look at operations we can do with vectors - finding the modulus (size), angle between vectors (dot or inner product) and projections of one vector onto another. We can then examine how the entries describing a vector will depend on what vectors we use to define the axes - the basis. That will then let us determine whether a proposed set of basis vectors are what's called 'linearly independent.' This will complete our examination of vectors, allowing us to move on to matrices in module 3 and then start to solve linear algebra problems."
230,Matrices in Linear Algebra: Objects that operate on Vectors,5,https://www.coursera.org/learn/linear-algebra-machine-learning,"Now that we've looked at vectors, we can turn to matrices.  First we look at how to use matrices as tools to solve linear algebra problems, and as objects that transform vectors. Then we look at how to solve systems of linear equations using matrices, which will then take us on to look at inverse matrices and determinants, and to think about what the determinant really is, intuitively speaking. Finally, we'll look at cases of special matrices that mean that the determinant is zero or where the matrix isn't invertible - cases where algorithms that need to invert a matrix will fail."
231,Matrices make linear mappings,5,https://www.coursera.org/learn/linear-algebra-machine-learning,"In Module 4, we continue our discussion of matrices; first we think about how to code up matrix multiplication and matrix operations using the Einstein Summation Convention, which is a widely used notation in more advanced linear algebra courses. Then, we look at how matrices can transform a description of a vector from one basis (set of axes) to another. This will allow us to, for example, figure out how to apply a reflection to an image and manipulate images. We'll also look at how to construct a convenient basis vector set in order to do such transformations. Then, we'll write some code to do these transformations and apply this work computationally."
232,Eigenvalues and Eigenvectors: Application to Data Problems,5,https://www.coursera.org/learn/linear-algebra-machine-learning,"Eigenvectors are particular vectors that are unrotated by a transformation matrix, and eigenvalues are the amount by which the eigenvectors are stretched. These special 'eigen-things' are very useful in linear algebra and will let us examine Google's famous PageRank algorithm for presenting web search results. Then we'll apply this in code, which will wrap up the course."
233,What is calculus?,6,https://www.coursera.org/learn/multivariate-calculus-machine-learning,"Understanding calculus is central to understanding machine learning! You can think of calculus as simply a set of tools for analysing the relationship between functions and their inputs. Often, in machine learning, we are trying to find the inputs which enable a function to best match the data. We start this module from the basics, by recalling what a function is and where we might encounter one. Following this, we talk about the how, when sketching a function on a graph, the slope describes the rate of change of the output with respect to an input. Using this visual intuition we next derive a robust mathematical definition of a derivative, which we then use to differentiate some interesting functions. Finally, by studying a few examples, we develop four handy time saving rules that enable us to speed up differentiation for many common scenarios."
234,Multivariate calculus,6,https://www.coursera.org/learn/multivariate-calculus-machine-learning,"Building on the foundations of the previous module, we now generalise our calculus tools to handle multivariable systems. This means we can take a function with multiple inputs and determine the influence of each of them separately. It would not be unusual for a machine learning method to require the analysis of a function with thousands of inputs, so we will also introduce the linear algebra structures necessary for storing the results of our multivariate calculus analysis in an orderly fashion.  "
235,Multivariate chain rule and its applications,6,https://www.coursera.org/learn/multivariate-calculus-machine-learning,"Having seen that multivariate calculus is really no more complicated than the univariate case, we now focus on applications of the chain rule. Neural networks are one of the most popular and successful conceptual structures in machine learning. They are build up from a connected web of neurons and inspired by the structure of biological brains. The behaviour of each neuron is influenced by a set of control parameters, each of which needs to be optimised to best fit the data. The multivariate chain rule can be used to calculate the influence of each parameter of the networks, allow them to be updated during training. "
236,Taylor series and linearisation,6,https://www.coursera.org/learn/multivariate-calculus-machine-learning,"The Taylor series is a method for re-expressing functions as polynomial series. This approach is the rational behind the use of simple linear approximations to complicated functions. In this module, we will derive the formal expression for the univariate Taylor series and discuss some important consequences of this result relevant to machine learning. Finally, we will discuss the multivariate case and see how the Jacobian and the Hessian come in to play. "
237,Intro to optimisation,6,https://www.coursera.org/learn/multivariate-calculus-machine-learning,"If we want to find the minimum and maximum points of a function then we can use multivariate calculus to do this, say to optimise the parameters  (the space) of a function to fit some data.  First we’ll do this in one dimension and use the gradient to give us estimates of where the zero points of that function are, and then iterate in the Newton-Raphson method.  Then we’ll extend the idea to multiple dimensions by finding the gradient vector, Grad, which is the vector of the Jacobian.  This will then let us find our way to the minima and maxima in what is called the gradient descent method.  We’ll then take a moment to use Grad to find the minima and maxima along a constraint in the space, which is the Lagrange multipliers method."
238,Regression,6,https://www.coursera.org/learn/multivariate-calculus-machine-learning,"In order to optimise the fitting parameters of a fitting function to the best fit for some data, we need a way to define how good our fit is.  This goodness of fit is called chi-squared, which we’ll first apply to fitting a straight line - linear regression.  Then we’ll look at how to optimise our fitting function using chi-squared in the general case using the gradient descent method. Finally, we’ll look at how to do this easily in Python in just a few lines of code, which will wrap up the course."
239,Statistics of Datasets,4,https://www.coursera.org/learn/pca-machine-learning,"Principal Component Analysis (PCA) is one of the most important dimensionality reduction algorithms in machine learning. In this course, we lay the mathematical foundations to derive and understand PCA from a geometric point of view. In this module, we learn how to summarize datasets (e.g., images) using basic statistics, such as the mean and the variance. We also look at properties of the mean and the variance when we shift or scale the original data set. We will provide mathematical intuition as well as the skills to derive the results. We will also implement our results in code (jupyter notebooks), which will allow us to practice our mathematical understand to compute averages of image data sets."
240,Inner Products,4,https://www.coursera.org/learn/pca-machine-learning,"Data can be interpreted as vectors. Vectors allow us to talk about geometric concepts, such as lengths, distances and angles to characterise similarity between vectors. This will become important later in the course when we discuss PCA. In this module, we will introduce and practice the concept of an inner product. Inner products allow us to talk about geometric concepts in vector spaces. More specifically, we will start with the dot product (which we may still know from school) as a special case of an inner product, and then move toward a more general concept of an inner product, which play an integral part in some areas of machine learning, such as kernel machines (this includes support vector machines and Gaussian processes). We have a lot of exercises in this module to practice and understand the concept of inner products."
241,Orthogonal Projections,4,https://www.coursera.org/learn/pca-machine-learning,"In this module, we will look at orthogonal projections of vectors, which live in a high-dimensional vector space, onto lower-dimensional subspaces. This will play an important role in the next module when we derive PCA. We will start off with a geometric motivation of what an orthogonal projection is and work our way through the corresponding derivation. We will end up with a single equation that allows us to project any vector onto a lower-dimensional subspace. However, we will also understand how this equation came about. As in the other modules, we will have both pen-and-paper practice and a small programming example with a jupyter notebook."
242,Principal Component Analysis,4,https://www.coursera.org/learn/pca-machine-learning,"We can think of dimensionality reduction as a way of compressing data with some loss, similar to jpg or mp3. Principal Component Analysis (PCA) is one of the most fundamental dimensionality reduction techniques that are used in machine learning. In this module, we use the results from the first three modules of this course and derive PCA from a geometric point of view. Within this course, this module is the most challenging one, and we will go through an explicit derivation of PCA plus some coding exercises that will make us a proficient user of PCA. "
243,Basic Combinatorics,6,https://www.coursera.org/learn/discrete-math-and-analyzing-social-graphs,Suppose we need to count certain objects. Can we do anything better than just list all the objects? Do we need to create a list of all our data entries to check whether we have enough data to teach our ML model? Is there a way to tell whether our algorithm will run in a reasonable time before implementing and actually running it? All these questions are addressed by a mathematical field called Combinatorics. In this module we will give an introduction to this field that will help us to answer basic versions of the above questions.
244,Advanced Combinatorics,6,https://www.coursera.org/learn/discrete-math-and-analyzing-social-graphs,"In the first week we have already considered most of the standard settings in Combinatorics, that allow us to address many counting problems. However, successful application of this knowledge on practice requires considerable experience in this kind of problems. The goal of this module is twofold. First, we study extensively more advanced combinatorial settings. We discuss in more details binomial coefficients. Also, we address one more standard setting, combinations with repetitions. The second gaol of the course is to practice counting. We will gain some experience in this by discussing various problems in Combinatorics."
245,Discrete Probability,6,https://www.coursera.org/learn/discrete-math-and-analyzing-social-graphs,"Probability theory is a mathematical foundation of Statistics, the core of Data Science. During this week we study discrete probability, the first chapter of the probability theory, closely related to combinatorics. We discuss random experiments, their outcomes and events, introduce the notion of probability and some basic rules that follow immediately from the combinatorial results studied before. We also study simple probabilistic models like coin-tossing that will be used later."
246,Introduction to Graphs,6,https://www.coursera.org/learn/discrete-math-and-analyzing-social-graphs,"Graphs represent objects and relations between them in a compact geometric form. Objects are represented by vertices of a graph and relations correspond to edges. Applications of graphs include geoinformational systems (vertices are cities, edges are roads), social network analysis (people and friendship relations), chemistry (graphs of molecular structure), computer network topology, and many more. During this week, we introduce basic notions of graph theory and discuss basic algorithms on graphs."
247,Basic Graph Parameters,6,https://www.coursera.org/learn/discrete-math-and-analyzing-social-graphs,"Graph parameters, also called graph properties and graph invariants, are values (usually numerical), which are calculated for a given graph and depend only on its abstract structure (not, say, on a particular way of drawing the graph on a plane). Graph parameters are useful in data science, since they reduce a big amount of data (the graph) to a small one (the parameter), while conveying important information about the graph. We discuss some of the basic graph parameters in this module."
