,Course Names,Course Length,Course Descriptions,Chapter Names,Chapter Links
100,Deep Learning Specialization,4,"If you want to break into AI, this Specialization will help you do so. Deep Learning is one of the most highly sought after skills in tech. We will help you become good at Deep Learning.In five courses, you will learn the foundations of Deep Learning, understand how to build neural networks, and learn how to lead successful machine learning projects. You will learn about Convolutional networks, RNNs, LSTM, Adam, Dropout, BatchNorm, Xavier/He initialization, and more. You will work on case studies from healthcare, autonomous driving, sign language reading, music generation, and natural language processing. You will master not only the theory, but also see how it is applied in industry. You will practice all these ideas in Python and in TensorFlow, which we will teach.

You will also hear from many top leaders in Deep Learning, who will share with you their personal stories and give you career advice.

AI is transforming multiple industries. After finishing this specialization, you will likely find creative ways to apply it to your work.

We will help you master Deep Learning, understand how to apply it, and build a career in AI.",Neural Networks and Deep Learning,https://www.coursera.org/learn/neural-networks-deep-learning?specialization=deep-learning
101,Deep Learning Specialization,4,"If you want to break into AI, this Specialization will help you do so. Deep Learning is one of the most highly sought after skills in tech. We will help you become good at Deep Learning.In five courses, you will learn the foundations of Deep Learning, understand how to build neural networks, and learn how to lead successful machine learning projects. You will learn about Convolutional networks, RNNs, LSTM, Adam, Dropout, BatchNorm, Xavier/He initialization, and more. You will work on case studies from healthcare, autonomous driving, sign language reading, music generation, and natural language processing. You will master not only the theory, but also see how it is applied in industry. You will practice all these ideas in Python and in TensorFlow, which we will teach.

You will also hear from many top leaders in Deep Learning, who will share with you their personal stories and give you career advice.

AI is transforming multiple industries. After finishing this specialization, you will likely find creative ways to apply it to your work.

We will help you master Deep Learning, understand how to apply it, and build a career in AI.","Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization",https://www.coursera.org/learn/deep-neural-network?specialization=deep-learning
102,Deep Learning Specialization,4,"If you want to break into AI, this Specialization will help you do so. Deep Learning is one of the most highly sought after skills in tech. We will help you become good at Deep Learning.In five courses, you will learn the foundations of Deep Learning, understand how to build neural networks, and learn how to lead successful machine learning projects. You will learn about Convolutional networks, RNNs, LSTM, Adam, Dropout, BatchNorm, Xavier/He initialization, and more. You will work on case studies from healthcare, autonomous driving, sign language reading, music generation, and natural language processing. You will master not only the theory, but also see how it is applied in industry. You will practice all these ideas in Python and in TensorFlow, which we will teach.

You will also hear from many top leaders in Deep Learning, who will share with you their personal stories and give you career advice.

AI is transforming multiple industries. After finishing this specialization, you will likely find creative ways to apply it to your work.

We will help you master Deep Learning, understand how to apply it, and build a career in AI.",Structuring Machine Learning Projects,https://www.coursera.org/learn/machine-learning-projects?specialization=deep-learning
103,Deep Learning Specialization,4,"If you want to break into AI, this Specialization will help you do so. Deep Learning is one of the most highly sought after skills in tech. We will help you become good at Deep Learning.In five courses, you will learn the foundations of Deep Learning, understand how to build neural networks, and learn how to lead successful machine learning projects. You will learn about Convolutional networks, RNNs, LSTM, Adam, Dropout, BatchNorm, Xavier/He initialization, and more. You will work on case studies from healthcare, autonomous driving, sign language reading, music generation, and natural language processing. You will master not only the theory, but also see how it is applied in industry. You will practice all these ideas in Python and in TensorFlow, which we will teach.

You will also hear from many top leaders in Deep Learning, who will share with you their personal stories and give you career advice.

AI is transforming multiple industries. After finishing this specialization, you will likely find creative ways to apply it to your work.

We will help you master Deep Learning, understand how to apply it, and build a career in AI.",Convolutional Neural Networks,https://www.coursera.org/learn/convolutional-neural-networks?specialization=deep-learning
104,Mathematics for Data Science Specialization,4,"Behind numerous standard models and constructions in Data Science there is mathematics that makes things work. It is important to understand it to be successful in Data Science. In this specialisation we will cover wide range of mathematical tools and see how they arise in Data Science. We will cover such crucial fields as Discrete Mathematics, Calculus, Linear Algebra and Probability. To make your experience more practical we accompany mathematics with examples and problems arising in Data Science and show how to solve them in Python.",Discrete Math and Analyzing Social Graphs,https://www.coursera.org/learn/discrete-math-and-analyzing-social-graphs
105,Mathematics for Data Science Specialization,4,"Behind numerous standard models and constructions in Data Science there is mathematics that makes things work. It is important to understand it to be successful in Data Science. In this specialisation we will cover wide range of mathematical tools and see how they arise in Data Science. We will cover such crucial fields as Discrete Mathematics, Calculus, Linear Algebra and Probability. To make your experience more practical we accompany mathematics with examples and problems arising in Data Science and show how to solve them in Python.",Calculus and Optimization for Machine Learning,https://www.coursera.org/learn/calculus-and-optimization-for-machine-learning
106,Mathematics for Data Science Specialization,4,"Behind numerous standard models and constructions in Data Science there is mathematics that makes things work. It is important to understand it to be successful in Data Science. In this specialisation we will cover wide range of mathematical tools and see how they arise in Data Science. We will cover such crucial fields as Discrete Mathematics, Calculus, Linear Algebra and Probability. To make your experience more practical we accompany mathematics with examples and problems arising in Data Science and show how to solve them in Python.",First Steps in Linear Algebra for Machine Learning,https://www.coursera.org/learn/first-steps-in-linear-algebra-for-machine-learning
107,Mathematics for Data Science Specialization,4,"Behind numerous standard models and constructions in Data Science there is mathematics that makes things work. It is important to understand it to be successful in Data Science. In this specialisation we will cover wide range of mathematical tools and see how they arise in Data Science. We will cover such crucial fields as Discrete Mathematics, Calculus, Linear Algebra and Probability. To make your experience more practical we accompany mathematics with examples and problems arising in Data Science and show how to solve them in Python.","Probability Theory, Statistics and Exploratory Data Analysis",https://www.coursera.org/learn/probability-theory-statistics
108,Google IT Support Professional Certificate,4,"This 5-course certificate, developed by Google, includes innovative curriculum designed to prepare you for an entry-level role in IT support. A job in IT can mean in-person or remote help desk work in a small business or at a global company like Google. The program is part of Grow with Google, a Google initiative to help create economic opportunities for all Americans. Learn more.Upon completion of the certificate, you can share your information with top employers like Cognizant, GE Digital, Hulu, Infosys, Intel, KForce, MCPc, PNC Bank, RICOH USA, Sprint, TEKSystems, Veterans United Home Loans, Walmart and their subsidiaries, and of course, Google. You can also earn a CompTIA and Google dual credential when you complete the Google certificate and pass the CompTIA A+ certification exams.

Through a mix of video lectures, quizzes, and hands-on labs and widgets, the program will introduce you to troubleshooting, customer service, networking, operating systems, system administration and security. Youâll hear from Googlers with unique backgrounds whose own foundation in IT support served as a jumping off point for their careers. By dedicating ~5 hours a week, you can complete in under six months.

Completing the program can earn you up to 12 college credits, the equivalent of 4 associate degree-level courses. Learn more in the FAQs below.

If youâre interested in building on your IT foundations, check out the Google IT Automation with Python Professional Certificate.",Technical Support Fundamentals,https://www.coursera.org/learn/technical-support-fundamentals?specialization=google-it-support
109,Google IT Support Professional Certificate,4,"This 5-course certificate, developed by Google, includes innovative curriculum designed to prepare you for an entry-level role in IT support. A job in IT can mean in-person or remote help desk work in a small business or at a global company like Google. The program is part of Grow with Google, a Google initiative to help create economic opportunities for all Americans. Learn more.Upon completion of the certificate, you can share your information with top employers like Cognizant, GE Digital, Hulu, Infosys, Intel, KForce, MCPc, PNC Bank, RICOH USA, Sprint, TEKSystems, Veterans United Home Loans, Walmart and their subsidiaries, and of course, Google. You can also earn a CompTIA and Google dual credential when you complete the Google certificate and pass the CompTIA A+ certification exams.

Through a mix of video lectures, quizzes, and hands-on labs and widgets, the program will introduce you to troubleshooting, customer service, networking, operating systems, system administration and security. Youâll hear from Googlers with unique backgrounds whose own foundation in IT support served as a jumping off point for their careers. By dedicating ~5 hours a week, you can complete in under six months.

Completing the program can earn you up to 12 college credits, the equivalent of 4 associate degree-level courses. Learn more in the FAQs below.

If youâre interested in building on your IT foundations, check out the Google IT Automation with Python Professional Certificate.",The Bits and Bytes of Computer Networking,https://www.coursera.org/learn/computer-networking?specialization=google-it-support
110,Google IT Support Professional Certificate,4,"This 5-course certificate, developed by Google, includes innovative curriculum designed to prepare you for an entry-level role in IT support. A job in IT can mean in-person or remote help desk work in a small business or at a global company like Google. The program is part of Grow with Google, a Google initiative to help create economic opportunities for all Americans. Learn more.Upon completion of the certificate, you can share your information with top employers like Cognizant, GE Digital, Hulu, Infosys, Intel, KForce, MCPc, PNC Bank, RICOH USA, Sprint, TEKSystems, Veterans United Home Loans, Walmart and their subsidiaries, and of course, Google. You can also earn a CompTIA and Google dual credential when you complete the Google certificate and pass the CompTIA A+ certification exams.

Through a mix of video lectures, quizzes, and hands-on labs and widgets, the program will introduce you to troubleshooting, customer service, networking, operating systems, system administration and security. Youâll hear from Googlers with unique backgrounds whose own foundation in IT support served as a jumping off point for their careers. By dedicating ~5 hours a week, you can complete in under six months.

Completing the program can earn you up to 12 college credits, the equivalent of 4 associate degree-level courses. Learn more in the FAQs below.

If youâre interested in building on your IT foundations, check out the Google IT Automation with Python Professional Certificate.",Operating Systems and You: Becoming a Power User,https://www.coursera.org/learn/os-power-user?specialization=google-it-support
111,Google IT Support Professional Certificate,4,"This 5-course certificate, developed by Google, includes innovative curriculum designed to prepare you for an entry-level role in IT support. A job in IT can mean in-person or remote help desk work in a small business or at a global company like Google. The program is part of Grow with Google, a Google initiative to help create economic opportunities for all Americans. Learn more.Upon completion of the certificate, you can share your information with top employers like Cognizant, GE Digital, Hulu, Infosys, Intel, KForce, MCPc, PNC Bank, RICOH USA, Sprint, TEKSystems, Veterans United Home Loans, Walmart and their subsidiaries, and of course, Google. You can also earn a CompTIA and Google dual credential when you complete the Google certificate and pass the CompTIA A+ certification exams.

Through a mix of video lectures, quizzes, and hands-on labs and widgets, the program will introduce you to troubleshooting, customer service, networking, operating systems, system administration and security. Youâll hear from Googlers with unique backgrounds whose own foundation in IT support served as a jumping off point for their careers. By dedicating ~5 hours a week, you can complete in under six months.

Completing the program can earn you up to 12 college credits, the equivalent of 4 associate degree-level courses. Learn more in the FAQs below.

If youâre interested in building on your IT foundations, check out the Google IT Automation with Python Professional Certificate.", System Administration and IT Infrastructure Services,https://www.coursera.org/learn/system-administration-it-infrastructure-services?specialization=google-it-support
112,SAS Programmer Professional Certificate,3,"When you complete the SASÂ® Base Programming courses, you will have demonstrated skills in manipulating and transforming data, combining SAS data sets, creating basic detail and summary reports using SAS procedures and identifying and correcting data, syntax and programming logic errors. These skills prepare you for the SASÂ® Base Programmer certification exam.",Getting Started with SAS Programming,https://www.coursera.org/learn/sas-programming-basics
113,SAS Programmer Professional Certificate,3,"When you complete the SASÂ® Base Programming courses, you will have demonstrated skills in manipulating and transforming data, combining SAS data sets, creating basic detail and summary reports using SAS procedures and identifying and correcting data, syntax and programming logic errors. These skills prepare you for the SASÂ® Base Programmer certification exam.",Doing More with SAS Programming,https://www.coursera.org/learn/sas-programming-advanced
114,SAS Programmer Professional Certificate,3,"When you complete the SASÂ® Base Programming courses, you will have demonstrated skills in manipulating and transforming data, combining SAS data sets, creating basic detail and summary reports using SAS procedures and identifying and correcting data, syntax and programming logic errors. These skills prepare you for the SASÂ® Base Programmer certification exam.",Practical SAS Programming and Certification Review,https://www.coursera.org/learn/sas-programming-certification-review
115,Google IT Automation with Python Professional Certificate,4,"This new beginner-level, six-course certificate, developed by Google, is designed to provide IT professionals with in-demand skills -- including Python, Git, and IT automation -- that can help you advance your career.

Knowing how to write code to solve problems and automate solutions is a crucial skill for anybody in IT. Python, in particular, is now the most in-demand programming language by employers.

This program builds on your IT foundations to help you take your career to the next level. Itâs designed to teach you how to program with Python and how to use Python to automate common system administration tasks. You'll also learn to use Git and GitHub, troubleshoot and debug complex problems, and apply automation at scale by using configuration management and the Cloud.

This certificate can be completed in about 6 months and is designed to prepare you for a variety of roles in IT, like more advanced IT Support Specialist or Junior Systems Administrator positions. Upon completing the program, youâll have the option to share your information with potential employers, like Walmart, Sprint, Hulu, Bank of America, Google (of course!), and more.

We recommend that you have Python installed on your machine. For some courses, youâll need a computer where you can install Git or ask your administrator to install it for you.

If youâd like to learn the fundamentals of IT support, check out the beginner level Google IT Support Professional Certificate.",Crash Course on Python,https://www.coursera.org/learn/python-crash-course?specialization=google-it-automation
116,Google IT Automation with Python Professional Certificate,4,"This new beginner-level, six-course certificate, developed by Google, is designed to provide IT professionals with in-demand skills -- including Python, Git, and IT automation -- that can help you advance your career.

Knowing how to write code to solve problems and automate solutions is a crucial skill for anybody in IT. Python, in particular, is now the most in-demand programming language by employers.

This program builds on your IT foundations to help you take your career to the next level. Itâs designed to teach you how to program with Python and how to use Python to automate common system administration tasks. You'll also learn to use Git and GitHub, troubleshoot and debug complex problems, and apply automation at scale by using configuration management and the Cloud.

This certificate can be completed in about 6 months and is designed to prepare you for a variety of roles in IT, like more advanced IT Support Specialist or Junior Systems Administrator positions. Upon completing the program, youâll have the option to share your information with potential employers, like Walmart, Sprint, Hulu, Bank of America, Google (of course!), and more.

We recommend that you have Python installed on your machine. For some courses, youâll need a computer where you can install Git or ask your administrator to install it for you.

If youâd like to learn the fundamentals of IT support, check out the beginner level Google IT Support Professional Certificate.",Using Python to Interact with the Operating System,https://www.coursera.org/learn/python-operating-system?specialization=google-it-automation
117,Google IT Automation with Python Professional Certificate,4,"This new beginner-level, six-course certificate, developed by Google, is designed to provide IT professionals with in-demand skills -- including Python, Git, and IT automation -- that can help you advance your career.

Knowing how to write code to solve problems and automate solutions is a crucial skill for anybody in IT. Python, in particular, is now the most in-demand programming language by employers.

This program builds on your IT foundations to help you take your career to the next level. Itâs designed to teach you how to program with Python and how to use Python to automate common system administration tasks. You'll also learn to use Git and GitHub, troubleshoot and debug complex problems, and apply automation at scale by using configuration management and the Cloud.

This certificate can be completed in about 6 months and is designed to prepare you for a variety of roles in IT, like more advanced IT Support Specialist or Junior Systems Administrator positions. Upon completing the program, youâll have the option to share your information with potential employers, like Walmart, Sprint, Hulu, Bank of America, Google (of course!), and more.

We recommend that you have Python installed on your machine. For some courses, youâll need a computer where you can install Git or ask your administrator to install it for you.

If youâd like to learn the fundamentals of IT support, check out the beginner level Google IT Support Professional Certificate.",Introduction to Git and GitHub,https://www.coursera.org/learn/introduction-git-github?specialization=google-it-automation
118,Google IT Automation with Python Professional Certificate,4,"This new beginner-level, six-course certificate, developed by Google, is designed to provide IT professionals with in-demand skills -- including Python, Git, and IT automation -- that can help you advance your career.

Knowing how to write code to solve problems and automate solutions is a crucial skill for anybody in IT. Python, in particular, is now the most in-demand programming language by employers.

This program builds on your IT foundations to help you take your career to the next level. Itâs designed to teach you how to program with Python and how to use Python to automate common system administration tasks. You'll also learn to use Git and GitHub, troubleshoot and debug complex problems, and apply automation at scale by using configuration management and the Cloud.

This certificate can be completed in about 6 months and is designed to prepare you for a variety of roles in IT, like more advanced IT Support Specialist or Junior Systems Administrator positions. Upon completing the program, youâll have the option to share your information with potential employers, like Walmart, Sprint, Hulu, Bank of America, Google (of course!), and more.

We recommend that you have Python installed on your machine. For some courses, youâll need a computer where you can install Git or ask your administrator to install it for you.

If youâd like to learn the fundamentals of IT support, check out the beginner level Google IT Support Professional Certificate.",Troubleshooting and Debugging Techniques,https://www.coursera.org/learn/troubleshooting-debugging-techniques?specialization=google-it-automation
119,Business Analytics Specialization,4,"This Specialization provides an introduction to big data analytics for all business professionals, including those with no prior analytics experience. Youâll learn how data analysts describe, predict, and inform business decisions in the specific areas of marketing, human resources, finance, and operations, and youâll develop basic data literacy and an analytic mindset that will help you make strategic decisions based on data. In the final Capstone Project, youâll apply your skills to interpret a real-world data set and make appropriate business strategy recommendations.",Customer Analytics,https://www.coursera.org/learn/wharton-customer-analytics?specialization=business-analytics
120,Business Analytics Specialization,4,"This Specialization provides an introduction to big data analytics for all business professionals, including those with no prior analytics experience. Youâll learn how data analysts describe, predict, and inform business decisions in the specific areas of marketing, human resources, finance, and operations, and youâll develop basic data literacy and an analytic mindset that will help you make strategic decisions based on data. In the final Capstone Project, youâll apply your skills to interpret a real-world data set and make appropriate business strategy recommendations.",Operations Analytics,https://www.coursera.org/learn/wharton-operations-analytics?specialization=business-analytics
121,Business Analytics Specialization,4,"This Specialization provides an introduction to big data analytics for all business professionals, including those with no prior analytics experience. Youâll learn how data analysts describe, predict, and inform business decisions in the specific areas of marketing, human resources, finance, and operations, and youâll develop basic data literacy and an analytic mindset that will help you make strategic decisions based on data. In the final Capstone Project, youâll apply your skills to interpret a real-world data set and make appropriate business strategy recommendations.",People Analytics,https://www.coursera.org/learn/wharton-people-analytics?specialization=business-analytics
122,Business Analytics Specialization,4,"This Specialization provides an introduction to big data analytics for all business professionals, including those with no prior analytics experience. Youâll learn how data analysts describe, predict, and inform business decisions in the specific areas of marketing, human resources, finance, and operations, and youâll develop basic data literacy and an analytic mindset that will help you make strategic decisions based on data. In the final Capstone Project, youâll apply your skills to interpret a real-world data set and make appropriate business strategy recommendations.",Accounting Analytics,https://www.coursera.org/learn/accounting-analytics?specialization=business-analytics
123,Genomic Data Science Specialization,4,"With genomics sparks a revolution in medical discoveries, it becomes imperative to be able to better understand the genome, and be able to leverage the data and information from genomic datasets. Genomic Data Science is the field that applies statistics and data science to the genome.

This Specialization covers the concepts and tools to understand, analyze, and interpret data from next generation sequencing experiments. It teaches the most common tools used in genomic data science including how to use the command line, along with a variety of software implementation tools like Python, R, Bioconductor, and Galaxy.

This Specialization is designed to serve as both a standalone introduction to genomic data science or as a perfect compliment to a primary degree or postdoc in biology, molecular biology, or genetics, for scientists in these fields seeking to gain familiarity in data science and statistical tools to better interact with the data in their everyday work.

To audit Genomic Data Science courses for free, visit https://www.coursera.org/jhu, click the course, click Enroll, and select Audit. Please note that you will not receive a Certificate of Completion if you choose to Audit.",Introduction to Genomic Technologies,https://www.coursera.org/learn/introduction-genomics?specialization=genomic-data-science
124,Genomic Data Science Specialization,4,"With genomics sparks a revolution in medical discoveries, it becomes imperative to be able to better understand the genome, and be able to leverage the data and information from genomic datasets. Genomic Data Science is the field that applies statistics and data science to the genome.

This Specialization covers the concepts and tools to understand, analyze, and interpret data from next generation sequencing experiments. It teaches the most common tools used in genomic data science including how to use the command line, along with a variety of software implementation tools like Python, R, Bioconductor, and Galaxy.

This Specialization is designed to serve as both a standalone introduction to genomic data science or as a perfect compliment to a primary degree or postdoc in biology, molecular biology, or genetics, for scientists in these fields seeking to gain familiarity in data science and statistical tools to better interact with the data in their everyday work.

To audit Genomic Data Science courses for free, visit https://www.coursera.org/jhu, click the course, click Enroll, and select Audit. Please note that you will not receive a Certificate of Completion if you choose to Audit.",Genomic Data Science with Galaxy,https://www.coursera.org/learn/galaxy-project?specialization=genomic-data-science
125,Genomic Data Science Specialization,4,"With genomics sparks a revolution in medical discoveries, it becomes imperative to be able to better understand the genome, and be able to leverage the data and information from genomic datasets. Genomic Data Science is the field that applies statistics and data science to the genome.

This Specialization covers the concepts and tools to understand, analyze, and interpret data from next generation sequencing experiments. It teaches the most common tools used in genomic data science including how to use the command line, along with a variety of software implementation tools like Python, R, Bioconductor, and Galaxy.

This Specialization is designed to serve as both a standalone introduction to genomic data science or as a perfect compliment to a primary degree or postdoc in biology, molecular biology, or genetics, for scientists in these fields seeking to gain familiarity in data science and statistical tools to better interact with the data in their everyday work.

To audit Genomic Data Science courses for free, visit https://www.coursera.org/jhu, click the course, click Enroll, and select Audit. Please note that you will not receive a Certificate of Completion if you choose to Audit.",Python for Genomic Data Science,https://www.coursera.org/learn/python-genomics?specialization=genomic-data-science
126,Genomic Data Science Specialization,4,"With genomics sparks a revolution in medical discoveries, it becomes imperative to be able to better understand the genome, and be able to leverage the data and information from genomic datasets. Genomic Data Science is the field that applies statistics and data science to the genome.

This Specialization covers the concepts and tools to understand, analyze, and interpret data from next generation sequencing experiments. It teaches the most common tools used in genomic data science including how to use the command line, along with a variety of software implementation tools like Python, R, Bioconductor, and Galaxy.

This Specialization is designed to serve as both a standalone introduction to genomic data science or as a perfect compliment to a primary degree or postdoc in biology, molecular biology, or genetics, for scientists in these fields seeking to gain familiarity in data science and statistical tools to better interact with the data in their everyday work.

To audit Genomic Data Science courses for free, visit https://www.coursera.org/jhu, click the course, click Enroll, and select Audit. Please note that you will not receive a Certificate of Completion if you choose to Audit.",Algorithms for DNA Sequencing,https://www.coursera.org/learn/dna-sequencing?specialization=genomic-data-science
127,Advanced Machine Learning with TensorFlow on Google Cloud Platform Specialization,4,"This 5-course specialization focuses on advanced machine learning topics using Google Cloud Platform where you will get hands-on experience optimizing, deploying, and scaling production ML models of various types in hands-on labs. This specialization picks up where âMachine Learning on GCPâ left off and teaches you how to build scalable, accurate, and production-ready models for structured data, image data, time-series, and natural language text. It ends with a course on building recommendation systems. Topics introduced in earlier courses are referenced in later courses, so it is recommended that you take the courses in exactly this order.",End-to-End Machine Learning with TensorFlow on GCP,https://www.coursera.org/learn/end-to-end-ml-tensorflow-gcp?specialization=advanced-machine-learning-tensorflow-gcp
128,Advanced Machine Learning with TensorFlow on Google Cloud Platform Specialization,4,"This 5-course specialization focuses on advanced machine learning topics using Google Cloud Platform where you will get hands-on experience optimizing, deploying, and scaling production ML models of various types in hands-on labs. This specialization picks up where âMachine Learning on GCPâ left off and teaches you how to build scalable, accurate, and production-ready models for structured data, image data, time-series, and natural language text. It ends with a course on building recommendation systems. Topics introduced in earlier courses are referenced in later courses, so it is recommended that you take the courses in exactly this order.",Production Machine Learning Systems,https://www.coursera.org/learn/gcp-production-ml-systems?specialization=advanced-machine-learning-tensorflow-gcp
129,Advanced Machine Learning with TensorFlow on Google Cloud Platform Specialization,4,"This 5-course specialization focuses on advanced machine learning topics using Google Cloud Platform where you will get hands-on experience optimizing, deploying, and scaling production ML models of various types in hands-on labs. This specialization picks up where âMachine Learning on GCPâ left off and teaches you how to build scalable, accurate, and production-ready models for structured data, image data, time-series, and natural language text. It ends with a course on building recommendation systems. Topics introduced in earlier courses are referenced in later courses, so it is recommended that you take the courses in exactly this order.",Image Understanding with TensorFlow on GCP,https://www.coursera.org/learn/image-understanding-tensorflow-gcp?specialization=advanced-machine-learning-tensorflow-gcp
130,Advanced Machine Learning with TensorFlow on Google Cloud Platform Specialization,4,"This 5-course specialization focuses on advanced machine learning topics using Google Cloud Platform where you will get hands-on experience optimizing, deploying, and scaling production ML models of various types in hands-on labs. This specialization picks up where âMachine Learning on GCPâ left off and teaches you how to build scalable, accurate, and production-ready models for structured data, image data, time-series, and natural language text. It ends with a course on building recommendation systems. Topics introduced in earlier courses are referenced in later courses, so it is recommended that you take the courses in exactly this order.",Sequence Models for Time Series and Natural Language Processing,https://www.coursera.org/learn/sequence-models-tensorflow-gcp?specialization=advanced-machine-learning-tensorflow-gcp
131,Learn SQL Basics for Data Science Specialization,4,"This Specialization is intended for a learner with no previous coding experience seeking to develop SQL query fluency. Through four progressively more difficult SQL projects with data science applications, you will cover topics such as SQL basics, data wrangling, SQL analysis, AB testing, distributed computing using Apache Spark, and more. These topics will prepare you to apply SQL creatively to analyze and explore data; demonstrate efficiency in writing queries; create data analysis datasets; conduct feature engineering, use SQL with other data analysis and machine learning toolsets; and use SQL with unstructured data sets.",SQL for Data Science,https://www.coursera.org/learn/sql-for-data-science
132,Learn SQL Basics for Data Science Specialization,4,"This Specialization is intended for a learner with no previous coding experience seeking to develop SQL query fluency. Through four progressively more difficult SQL projects with data science applications, you will cover topics such as SQL basics, data wrangling, SQL analysis, AB testing, distributed computing using Apache Spark, and more. These topics will prepare you to apply SQL creatively to analyze and explore data; demonstrate efficiency in writing queries; create data analysis datasets; conduct feature engineering, use SQL with other data analysis and machine learning toolsets; and use SQL with unstructured data sets.","Data Wrangling, Analysis and AB Testing with SQL",https://www.coursera.org/learn/data-wrangling-analysis-abtesting
133,Learn SQL Basics for Data Science Specialization,4,"This Specialization is intended for a learner with no previous coding experience seeking to develop SQL query fluency. Through four progressively more difficult SQL projects with data science applications, you will cover topics such as SQL basics, data wrangling, SQL analysis, AB testing, distributed computing using Apache Spark, and more. These topics will prepare you to apply SQL creatively to analyze and explore data; demonstrate efficiency in writing queries; create data analysis datasets; conduct feature engineering, use SQL with other data analysis and machine learning toolsets; and use SQL with unstructured data sets.",Distributed Computing with Spark SQL,https://www.coursera.org/learn/spark-sql
134,Learn SQL Basics for Data Science Specialization,4,"This Specialization is intended for a learner with no previous coding experience seeking to develop SQL query fluency. Through four progressively more difficult SQL projects with data science applications, you will cover topics such as SQL basics, data wrangling, SQL analysis, AB testing, distributed computing using Apache Spark, and more. These topics will prepare you to apply SQL creatively to analyze and explore data; demonstrate efficiency in writing queries; create data analysis datasets; conduct feature engineering, use SQL with other data analysis and machine learning toolsets; and use SQL with unstructured data sets.",SQL for Data Science Capstone Project,https://www.coursera.org/learn/sql-data-science-capstone
135,Practical Data Science with MATLAB Specialization,4,"Do you find yourself in an industry or field that increasingly uses data to answer questions? Are you working with an overwhelming amount of data and need to make sense of it? Do you want to avoid becoming a full-time software developer or statistician to do meaningful tasks with your data?

Completing this specialization will give you the skills and confidence you need to achieve practical results in Data Science quickly. Being able to visualize, analyze, and model data are some of the most in-demand career skills from fields ranging from healthcare, to the auto industry, to tech startups.

This specialization assumes you have domain expertise in a technical field and some exposure to computational tools, such as spreadsheets. To be successful in completing the courses, you should have some background in basic statistics (histograms, averages, standard deviation, curve fitting, interpolation).

Throughout this specialization, you will be using MATLAB. MATLAB is the go-to choice for millions of people working in engineering and science, and provides the capabilities you need to accomplish your data science tasks. You will be provided with free access to MATLAB for the duration of the specialization to complete your work.",Exploratory Data Analysis with MATLAB,https://www.coursera.org/learn/exploratory-data-analysis-matlab
136,Practical Data Science with MATLAB Specialization,4,"Do you find yourself in an industry or field that increasingly uses data to answer questions? Are you working with an overwhelming amount of data and need to make sense of it? Do you want to avoid becoming a full-time software developer or statistician to do meaningful tasks with your data?

Completing this specialization will give you the skills and confidence you need to achieve practical results in Data Science quickly. Being able to visualize, analyze, and model data are some of the most in-demand career skills from fields ranging from healthcare, to the auto industry, to tech startups.

This specialization assumes you have domain expertise in a technical field and some exposure to computational tools, such as spreadsheets. To be successful in completing the courses, you should have some background in basic statistics (histograms, averages, standard deviation, curve fitting, interpolation).

Throughout this specialization, you will be using MATLAB. MATLAB is the go-to choice for millions of people working in engineering and science, and provides the capabilities you need to accomplish your data science tasks. You will be provided with free access to MATLAB for the duration of the specialization to complete your work.",Data Processing and Feature Engineering with MATLAB,https://www.coursera.org/learn/feature-engineering-matlab
137,Practical Data Science with MATLAB Specialization,4,"Do you find yourself in an industry or field that increasingly uses data to answer questions? Are you working with an overwhelming amount of data and need to make sense of it? Do you want to avoid becoming a full-time software developer or statistician to do meaningful tasks with your data?

Completing this specialization will give you the skills and confidence you need to achieve practical results in Data Science quickly. Being able to visualize, analyze, and model data are some of the most in-demand career skills from fields ranging from healthcare, to the auto industry, to tech startups.

This specialization assumes you have domain expertise in a technical field and some exposure to computational tools, such as spreadsheets. To be successful in completing the courses, you should have some background in basic statistics (histograms, averages, standard deviation, curve fitting, interpolation).

Throughout this specialization, you will be using MATLAB. MATLAB is the go-to choice for millions of people working in engineering and science, and provides the capabilities you need to accomplish your data science tasks. You will be provided with free access to MATLAB for the duration of the specialization to complete your work.",Predictive Modeling and Machine Learning with MATLAB,https://www.coursera.org/learn/predictive-modeling-machine-learning
138,Practical Data Science with MATLAB Specialization,4,"Do you find yourself in an industry or field that increasingly uses data to answer questions? Are you working with an overwhelming amount of data and need to make sense of it? Do you want to avoid becoming a full-time software developer or statistician to do meaningful tasks with your data?

Completing this specialization will give you the skills and confidence you need to achieve practical results in Data Science quickly. Being able to visualize, analyze, and model data are some of the most in-demand career skills from fields ranging from healthcare, to the auto industry, to tech startups.

This specialization assumes you have domain expertise in a technical field and some exposure to computational tools, such as spreadsheets. To be successful in completing the courses, you should have some background in basic statistics (histograms, averages, standard deviation, curve fitting, interpolation).

Throughout this specialization, you will be using MATLAB. MATLAB is the go-to choice for millions of people working in engineering and science, and provides the capabilities you need to accomplish your data science tasks. You will be provided with free access to MATLAB for the duration of the specialization to complete your work.",Data Science Project: MATLAB for the Real World,https://www.coursera.org/learn/matlab-capstone
