,Section Names,Section Length,Chapter Links,Section Descriptions
101,"Defining Databases, Tables, and Columns",5,https://www.coursera.org/learn/cloud-storage-big-data-analysis-sql,
102,Data Types and File Types,5,https://www.coursera.org/learn/cloud-storage-big-data-analysis-sql,
103,Managing Datasets in Clusters and Cloud Storage,5,https://www.coursera.org/learn/cloud-storage-big-data-analysis-sql,Honors (Optional)
104,Optimizing Hive and Impala (Honors),5,https://www.coursera.org/learn/cloud-storage-big-data-analysis-sql,"At Cloudera, we believe that data can make what is impossible today, possible tomorrow. We empower people to transform complex data into clear and actionable insights. Cloudera delivers an enterprise data cloud for any data, anywhere, from the Edge to AI. Powered by the relentless innovation of the open source community, Cloudera advances digital transformation for the world’s largest enterprises. "
105,Chapter One - Why we Program?,7,https://www.coursera.org/learn/python?specialization=python,"In this module you will set things up so you can write Python programs.  Not all activities in this module are required for this class so please read the ""Using Python in this Class"" material for details."
106,Installing and Using Python,7,https://www.coursera.org/learn/python?specialization=python,"In the first chapter we try to cover the ""big picture"" of programming so you get a ""table of contents"" of the rest of the book.   Don't worry if not everything makes perfect sense the first time you hear it.   This chapter is quite broad and you would benefit from reading the chapter in the book in addition to watching the lectures to help it all sink in.  You might want to come back and re-watch these lectures after you have funished a few more chapters."
107,Chapter One: Why We Program (continued),7,https://www.coursera.org/learn/python?specialization=python,"In this chapter we cover how a program uses the computer's memory to store, retrieve and calculate information."
108,Chapter Two: Variables and Expressions,7,https://www.coursera.org/learn/python?specialization=python,"In this section we move from sequential code that simply runs one line of code after another to conditional code where some steps are skipped.  It is a very simple concept - but it is how computer software makes ""choices""."
109,Chapter Three: Conditional Code,7,https://www.coursera.org/learn/python?specialization=python,"This is a relatively short chapter.   We will learn about what functions are and how we can use them.   The programs in the first chapters of the book are not large enough to require us to develop functions, but as the book moves into more and more complex programs, functions will be an essential way for us to make sense of our code."
110,Chapter Four: Functions,7,https://www.coursera.org/learn/python?specialization=python,Loops and iteration complete our four basic programming patterns.  Loops are the way we tell Python to do something over and over.   Loops are the way we build programs that stay with a problem until the problem is solved.
111,Chapter Five: Loops and Iteration,7,https://www.coursera.org/learn/python?specialization=python,"The mission of the University of Michigan is to serve the people of Michigan and the world through preeminence in creating, communicating, preserving and applying knowledge, art, and academic values, and in developing leaders and citizens who will challenge the present and enrich the future."
112,Chapter Six: Strings,7,https://www.coursera.org/learn/python-data?specialization=python,"In this module you will set things up so you can write Python programs.  We do not require installation of Python for this class.  You can write and test Python programs in the browser using the ""Python Code Playground"" in this lesson.  Please read the ""Using Python in this Class"" material for details."
113,Unit: Installing and Using Python,7,https://www.coursera.org/learn/python-data?specialization=python,"Up to now, we have been working with data that is read from the user or data in constants.   But real programs process much larger amounts of data by reading and writing files on the secondary storage on your computer.   In this chapter we start to write our first programs that read, scan, and process real data.  "
114,Chapter Seven: Files,7,https://www.coursera.org/learn/python-data?specialization=python,"As we want to solve more complex problems in Python, we need more powerful variables.  Up to now we have been using simple variables to store numbers or strings where we have a single value in a variable.  Starting with lists we will store many values in a single variable using an indexing scheme to store, organize, and retrieve different values from within a single variable.  We call these multi-valued variables ""collections"" or ""data structures""."
115,Chapter Eight: Lists,7,https://www.coursera.org/learn/python-data?specialization=python,"The Python dictionary is one of its most powerful data structures.  Instead of representing values in a linear list, dictionaries store data as key / value pairs.  Using key / value pairs gives us a simple in-memory ""database"" in a single Python variable."
116,Chapter Nine: Dictionaries,7,https://www.coursera.org/learn/python-data?specialization=python,Tuples are our third and final basic Python data structure.  Tuples are a simple version of lists.  We often use tuples in conjunction with dictionaries to accomplish multi-step tasks like sorting or looping through all of the data in a dictionary.
117,Chapter Ten: Tuples,7,https://www.coursera.org/learn/python-data?specialization=python,"To celebrate your making it to the halfway point in our Python for Everybody Specialization, we welcome you to attend our online graduation ceremony.  It is not very long, and it features a Commencement speaker and very short commencement speech."
118,Graduation,7,https://www.coursera.org/learn/python-data?specialization=python,"The mission of the University of Michigan is to serve the people of Michigan and the world through preeminence in creating, communicating, preserving and applying knowledge, art, and academic values, and in developing leaders and citizens who will challenge the present and enrich the future."
119,Getting Started,6,https://www.coursera.org/learn/python-network-data?specialization=python,"Regular expressions are a very specialized language that allow us to succinctly search strings and extract data from strings.   Regular expressions are a language unto themselves.  It is not essential to know how to use regular expressions, but they can be quite useful and powerful."
120,Regular Expressions (Chapter 11),6,https://www.coursera.org/learn/python-network-data?specialization=python,In this section we learn about the protocols that web browsers use to retrieve documents and web applications use to interact with Application Program Interfaces (APIs).
121,Networks and Sockets (Chapter 12),6,https://www.coursera.org/learn/python-network-data?specialization=python,In this section we learn to use Python to retrieve data from web sites and APIs over the Internet.
122,Programs that Surf the Web (Chapter 12),6,https://www.coursera.org/learn/python-network-data?specialization=python,"In this section, we learn how to retrieve and parse XML (eXtensible Markup Language) data."
123,Web Services and XML (Chapter 13),6,https://www.coursera.org/learn/python-network-data?specialization=python,"In this module, we work with Application Program Interfaces / Web Services using the JavaScript Object Notation (JSON) data format."
124,JSON and the REST Architecture (Chapter 13),6,https://www.coursera.org/learn/python-network-data?specialization=python,"The mission of the University of Michigan is to serve the people of Michigan and the world through preeminence in creating, communicating, preserving and applying knowledge, art, and academic values, and in developing leaders and citizens who will challenge the present and enrich the future."
125,Object Oriented Python,5,https://www.coursera.org/learn/python-databases?specialization=python,"We learn the four core CRUD operations (Create, Read, Update, and Delete) to manage data stored in a database."
126,Basic Structured Query Language,5,https://www.coursera.org/learn/python-databases?specialization=python,"In this section we learn about how data is stored across multiple tables in a database and how rows are linked (i.e., we establish relationships) in the database."
127,Data Models and Relational SQL,5,https://www.coursera.org/learn/python-databases?specialization=python,In this section we explore how to model situations like students enrolling in courses where each course has many students and each student is enrolled in many courses.
128,Many-to-Many Relationships in SQL,5,https://www.coursera.org/learn/python-databases?specialization=python,"In this section, we put it all together, retrieve and process some data and then use the Google Maps API to visualize our data."
129,Databases and Visualization,5,https://www.coursera.org/learn/python-databases?specialization=python,"The mission of the University of Michigan is to serve the people of Michigan and the world through preeminence in creating, communicating, preserving and applying knowledge, art, and academic values, and in developing leaders and citizens who will challenge the present and enrich the future."
130,Course Introduction,11,https://www.coursera.org/learn/database-management?specialization=data-warehousing,"We’ll launch into an exploration of databases and database technology and their impact on organizations in Module 2. We’ll investigate database characteristics, database technology features, including non-procedural access, two key processing environments, and an evolution of the database software industry. This short informational module will ensure that we all have the same background and context, which is critical for success in the later modules that emphasize details and hands-on skills."
131,Introduction to Databases and DBMSs,11,https://www.coursera.org/learn/database-management?specialization=data-warehousing,"Now that you have the informational context for database features and environments, you’ll start building! In this module, you’ll learn relational data model terminology, integrity rules, and the CREATE TABLE statement. You’ll apply what you’ve learned in practice and graded problems using a database management system (DBMS), either Oracle or MySQL, creating tables using the SQL CREATE TABLE statement and populating your tables using given SQL INSERT statements."
132,Relational Data Model and the CREATE TABLE Statement,11,https://www.coursera.org/learn/database-management?specialization=data-warehousing,"This module is all about acquiring query formulation skills. Now that you know the relational data model and have basic skills with the CREATE TABLE statement, we can cover basic syntax of the SQL SELECT statement and the join operator for combining tables. SELECT statement examples are presented for single table conditions, join operations, and grouping operations. You’ll practice writing simple SELECT statements using the tables that you created in the assignment for module 3."
133,Basic Query Formulation with SQL,11,https://www.coursera.org/learn/database-management?specialization=data-warehousing,"Now that you can identify and use the SELECT statement and the join operator, you’ll extend your problem solving skills in this module so you can gain confidence on more complex queries. You will work on retrieval problems with multiple tables and grouping. In addition, you’ll learn to use the UNION operator in the SQL SELECT statement and write SQL modification statements."
134,Extended Query Formulation with SQL,11,https://www.coursera.org/learn/database-management?specialization=data-warehousing,"Module 6 represents another shift in your learning. In previous modules, you’ve created and populated tables and developed query formulation skills using the SQL SELECT statement. Now you’ll start to develop skills that allow you to create a database design to support business requirements. You’ll learn basic notation used in entity relationship diagrams (ERDs), a graphical notation for data modeling. You will create simple ERDs using basic diagram symbols and relationship variations to start developing your data modeling skills. "
135,Notation for Entity Relationship Diagrams,11,https://www.coursera.org/learn/database-management?specialization=data-warehousing,Module 7 builds on your knowledge of database development using basic ERD symbols and relationship variations. We’ll be practicing precise usage of ERD notation and basic problem solving skills. You will learn about diagram rules and work problems to help you gain confidence using and creating ERDs.
136,ERD Rules and Problem Solving,11,https://www.coursera.org/learn/database-management?specialization=data-warehousing,"In Module 8, you’ll use your ERD notation skills and your ability to avoid diagram errors to develop ERDs that satisfy specific business data requirements. You will learn and practice powerful problem-solving skills as you analyze narrative statements and transformations to generate alternative ERDs."
137,Developing Business Data Models,11,https://www.coursera.org/learn/database-management?specialization=data-warehousing,"Now that you have practiced data modeling techniques, you’ll get to wrestle with narrative problem analyses and transformations for generating alternative database designs in Module 9. At the end of this module, you’ll learn guidelines for documentation and detection of design errors that will serve you well as you design databases for business situations."
138,Data Modeling Problems and Completion of an ERD,11,https://www.coursera.org/learn/database-management?specialization=data-warehousing,"Modules 6 to 9 covered conceptual data modeling, emphasizing precise usage of ERD notation, analysis of narrative problems, and generation of alternative designs. Modules 10 and 11 cover logical database design, the next step in the database development process. In Module 10, we’ll cover schema conversion, the first step in the logical database design phase. You will learn to convert an ERD into a table design that can be implemented on a relational DBMS."
139,Schema Conversion,11,https://www.coursera.org/learn/database-management?specialization=data-warehousing,"Module 11 covers normalization, the second part of the logical database design process. Normalization provides tools to remove unwanted redundancy in a table design. You’ll discover the motivation for normalization, constraints to reason about unwanted redundancy, and rules that detect excessive redundancy in a table design. You’ll practice integrating and applying normalization techniques in the final lesson of this course."
140,Normalization Concepts and Practice,11,https://www.coursera.org/learn/database-management?specialization=data-warehousing,"The University of Colorado is a recognized leader in higher education on the national and global stage.  We collaborate to meet the diverse needs of our students and communities.  We promote innovation, encourage discovery and support the extension of knowledge in ways unique to the state of Colorado and beyond."
141,Data Warehouse Concepts and Architectures,6,https://www.coursera.org/learn/dwdesign?specialization=data-warehousing,"Now that you have the informational context for data warehouse development, you’ll start using data warehouse tools! In module 2, you will learn about the multidimensional representation of a data warehouse used by business analysts. You’ll apply what you’ve learned in practice and graded problems using WebPivotTable or Pivot4J, open source tools for manipulating pivot tables. At the end of this module, you will have solid background to communicate and assist business analysts who use a multidimensional representation of a data warehouse. After completing this module, you should proceed to module 3 to complete an assignment and quiz with either WebPivotTable or Pivot4J. Because Pivot4J can be difficult to install, I recommend completing the assignment and quiz using WebPivotTable."
142,Multidimensional Data Representation and Manipulation,6,https://www.coursera.org/learn/dwdesign?specialization=data-warehousing,"Choice 1 and 2: If completing the WebPivotTable assignment (choice 1), you should also complete the WebPivotTable quiz (choice 2). | Choice 3 and 4: If completing the Pivot4J assignment (choice 3), you should also complete the Pivot4J quiz (choice 4). Due to potential difficulty with installing Pivot4J, I recommend that you complete the WebPivotTable assignment and quiz."
143,Multidimensional Data Representation and Manipulation: Lesson Choices,6,https://www.coursera.org/learn/dwdesign?specialization=data-warehousing,"This module emphasizes data warehouse design skills. Now that you understand the multidimensional representation used by business analysts, you are ready to learn about data warehouse design using a relational database. In practice, the multidimensional representation used by business analysts must be derived from a data warehouse design using a relational DBMS.You will learn about design patterns, summarizability problems, and design methodologies. You will apply these concepts to mini case studies about data warehouse design. At the end of the module, you will have created data warehouse designs based on data sources and business needs of hypothetical organizations."
144,Data Warehouse Design Practices and Methodologies,6,https://www.coursera.org/learn/dwdesign?specialization=data-warehousing,"Module 4 extends your background about data warehouse development. After learning about schema design concepts and practices, you are ready to learn about data integration processing to populate and refresh a data warehouse. The informational background in module 4 covers concepts about data sources, data integration processes, and techniques for pattern matching and inexact matching of text. Module 4 provides a context for the software skills that you will learn in module 5. "
145,"Data Integration Concepts, Processes,and Techniques ",6,https://www.coursera.org/learn/dwdesign?specialization=data-warehousing,"Module 5 extends your background about data integration from module 4. Module 5 covers architectures, features, and details about data integration tools to complement the conceptual background in module 4. You will learn about the features of two open source data integration tools, Talend Open Studio and Pentaho Data Integration. You will use Pentaho Data Integration in guided tutorial in preparation for a graded assignment involving Pentaho Data Integration."
146,"Architectures, Features, and Details of Data Integration Tools",6,https://www.coursera.org/learn/dwdesign?specialization=data-warehousing,"The University of Colorado is a recognized leader in higher education on the national and global stage.  We collaborate to meet the diverse needs of our students and communities.  We promote innovation, encourage discovery and support the extension of knowledge in ways unique to the state of Colorado and beyond."
147,DBMS Extensions and Example Data Warehouses,5,https://www.coursera.org/learn/dwrelational?specialization=data-warehousing,"Now that you have the informational context for relational database support of data warehouses, you’ll start using relational databases to write business intelligence queries! In module 2, you will learn an important extension of the SQL SELECT statement for subtotal operators. You’ll apply what you’ve learned in practice and graded problems using Oracle SQL for problems involving the CUBE, ROLLUP, and GROUPING SETS operators. Because the subtotal operators are part of the SQL standard, your learning will readily apply to other enterprise DBMSs. At the end of this module, you will have solid background to write queries using the SQL subtotal operators as a data warehouse analyst."
148,SQL Subtotal Operators,5,https://www.coursera.org/learn/dwrelational?specialization=data-warehousing,"After your experience using the SQL subtotal operators, you are ready to learn another important SQL extension for business intelligence applications. In module 3, you will learn about an extended processing model for SQL analytic functions that support common analysis in business intelligence applications. You’ll apply what you’ve learned in practice and graded problems using Oracle SQL for problems involving qualitative ranking of business units, window comparisons showing relationships of business units over time, and quantitative contributions showing performance thresholds and contributions of individual business units to a whole business. Because analytic functions are part of the SQL standard, your learning will apply to other enterprise DBMSs. At the end of this module, you will have solid background to write queries using the SQL analytic functions as a data warehouse analyst."
149,SQL Analytic Functions,5,https://www.coursera.org/learn/dwrelational?specialization=data-warehousing,"After acquiring query formulation skills for development of business intelligence applications, you are ready to learn about DBMS extensions for efficient query execution. Business intelligence queries can use lots of resources so materialized view processing and design has become an important extension of DBMSs. In module 4, you will learn about an SQL statement for creating materialized views, processing requirements for materialized views, and rules for rewriting queries using materialized views. To gain insight about the complexity of query rewriting, you will practice rewriting queries using materialized views. To provide closure about relational database support for data warehouses, you will learn about about Oracle tools for data integration, the Oracle Data Integrator, along with two SQL statements useful for specific data integration tasks. After this module, you will have a solid background to use materialized views to improve query performance and deploy the Extraction, Loading, and Transformation approach for data integration as a data warehouse administrator or analyst."
150,Materialized View Processing and Design,5,https://www.coursera.org/learn/dwrelational?specialization=data-warehousing,"Module 5 finishes the course with a return to conceptual material about physical design technologies and data governance practices. You will learn about storage architectures, scalable parallel processing, big data issues, and data governance. After this module, you will have background about conceptual issues important for data warehouse administrators."
151,Physical Design and Governance,5,https://www.coursera.org/learn/dwrelational?specialization=data-warehousing,"The University of Colorado is a recognized leader in higher education on the national and global stage.  We collaborate to meet the diverse needs of our students and communities.  We promote innovation, encourage discovery and support the extension of knowledge in ways unique to the state of Colorado and beyond."
152,Decision Making and Decision Support Systems,5,https://www.coursera.org/learn/business-intelligence-tools?specialization=data-warehousing,"Now that you understand the conceptual foundation of decision making and DSS, in module 2 we start by defining business intelligence (BI), BI architecture, and its components, and relate them to DSS.  In lesson 2, you will learn the main components of  BI platforms, their capabilities, and understand the competitive landscape of BI platforms. In lesson 3, you will learn the building blocks of business reports, the types of business reports, and the components and structure of business reporting systems. Finally, in lesson 4, you will learn different types of OLAP and their applications and comprehend the differences between OLAP and OLTP. You will need to use MicroStrategy Desktop to create effective and compelling data visualizations to analyze data and acquire insights into business practices in a peer-evaluated exercise. "
153,Business Intelligence Concepts and Platform Capabilities,5,https://www.coursera.org/learn/business-intelligence-tools?specialization=data-warehousing,"This module continues on the top job responsibilities of BI analysts by focusing on creating data visualizations and dashboards. You will first learn the importance of data visualization and different types of data that can be visually represented. You will then learn about the types of basic and composite charts. This will help you to determine which visualization is most effective to display data for a given data set and to identify best practices for designing data visualizations. In lesson 3, you will learn the common characteristics of a dashboard, the types of dashboards, and the list attributes of metrics usually included in dashboards. Finally, in lesson 4, you will learn the guidelines for designing dashboard and the common pitfalls of dashboard design. You will need to use MicroStrategy  Desktop Visual Insight to design a dashboard for a Financial Services company in a peer-evaluated exercise."
154,Data Visualization and Dashboard Design,5,https://www.coursera.org/learn/business-intelligence-tools?specialization=data-warehousing,"This module focuses on how BI is used for Business Performance Management (BPM). You will learn the main components of BPM as well as the four phases of BPM cycle and how organizations typically deploy BPM. In lesson 2, you will learn the purpose of Performance Measurement System and how organizations need to define the key performance indicators (KPIs) for their performance management system. In lesson 3, you will learn the four balanced scorecards perspectives and the differences between dashboards and scorecards. You will also be able to compare and contrast the benefits of using balanced scorecard versus using Six Sigma in a performance measurement system. Finally, in lesson 4, you will learn the role of visual and business analytics (BA) in BI and how various forms of BA are supported in practice. At the end of the module, you will apply these concepts to create a dashboard, blend it with external datasets, and explore various visualization capabilities to find insights faster in a peer-evaluated exercise."
155, Business Performance Management Systems,5,https://www.coursera.org/learn/business-intelligence-tools?specialization=data-warehousing,"Module 5 covers BI maturity and strategy. You will learn different levels of BI maturity, the factors that impact BI maturity within an organization, and the main challenges and the potential solutions for a pervasive BI maturity within an organization. The last lesson will focus on the critical success factors for implementing a BI strategy, BI framework, and BI implementation targets. Finally, in your summative project, you will use MicroStrategy visual analytics capabilities to analyze KPIs for a fast food company to find the causes for problems ."
156,"BI Maturity, Strategy, and Summative Project",5,https://www.coursera.org/learn/business-intelligence-tools?specialization=data-warehousing,"The University of Colorado is a recognized leader in higher education on the national and global stage.  We collaborate to meet the diverse needs of our students and communities.  We promote innovation, encourage discovery and support the extension of knowledge in ways unique to the state of Colorado and beyond."
157,Hello Python!,6,https://www.coursera.org/learn/python-crash-course?specialization=google-it-automation,"In this module you’ll learn about different data types in Python, how to identify them, and how to convert between them. You’ll also learn how to use variables to assign data and to reference variables. You’ll deep dive into functions: how to define them, pass them parameters, and have them return information. You’ll explore the concepts of code reuse, code style, and refactoring complex code, along with effectively using code comments. Finally, you’ll learn about comparing data using equality and logical operators, and leveraging these to build complex branching scripts using if statements."
158,Basic Python Syntax,6,https://www.coursera.org/learn/python-crash-course?specialization=google-it-automation,"In this module you'll explore the intricacies of loops in Python! You'll learn how to use while loops to continuously execute code, as well as how to identify infinite loop errors and how to fix them. You'll also learn to use for loops to iterate over data, and how to use the range() function with for loops. You'll also explore common errors when using for loops and how to fix them."
159,Loops,6,https://www.coursera.org/learn/python-crash-course?specialization=google-it-automation,"In this module you'll dive into more advanced ways to manipulate strings using indexing, slicing, and advanced formatting. You'll also explore the more advanced data types: lists, tuples, and dictionaries. You'll learn to store, reference, and manipulate data in these structures, as well as combine them to store complex data structures."
160,"Strings, Lists and Dictionaries",6,https://www.coursera.org/learn/python-crash-course?specialization=google-it-automation,"In this module, you'll be introduced to the concept of object-oriented programming! You'll learn how to build your own classes with unique attributes and methods. You'll get a chance to write documentation for your classes and methods using docstrings. You'll learn all about object instances and object inheritance, as well as how to import and use Python modules to make use of powerful classes and methods. To round things out, you'll also be introduced to Jupyter notebooks, which we'll use to write and execute more complex code."
161,Object Oriented Programming (Optional),6,https://www.coursera.org/learn/python-crash-course?specialization=google-it-automation,"In this module, you'll put everything you've learned so far into action! You'll apply a problem-solving framework to tackle a challenging final project: implementing a script that generates a ""word cloud"" from some text.You'll formulate a problem statement to understand the challenge, conduct some research to see what options are available, then begin planning how you intend to solve the problem. Lastly, you'll write the code to implement your solution!"
162,Final Project,6,https://www.coursera.org/learn/python-crash-course?specialization=google-it-automation,"The IT Support Professional Certificate program is part of Grow with Google, an initiative that draws on Google's 20-year history of building products, platforms, and services that help people and businesses grow. Through programs like these, we aim to help everyone– those who make up the workforce of today and the students who will drive the workforce of tomorrow – access the best of Google’s training and tools to grow their skills, careers, and businesses."
163,Getting Your Python On,7,https://www.coursera.org/learn/python-operating-system?specialization=google-it-automation,
164,Managing Files with Python,7,https://www.coursera.org/learn/python-operating-system?specialization=google-it-automation,
165,Regular Expressions,7,https://www.coursera.org/learn/python-operating-system?specialization=google-it-automation,
166,Managing Data and Processes,7,https://www.coursera.org/learn/python-operating-system?specialization=google-it-automation,
167,Testing in Python,7,https://www.coursera.org/learn/python-operating-system?specialization=google-it-automation,
168,Bash Scripting,7,https://www.coursera.org/learn/python-operating-system?specialization=google-it-automation,
169,Final Project,7,https://www.coursera.org/learn/python-operating-system?specialization=google-it-automation,"The IT Support Professional Certificate program is part of Grow with Google, an initiative that draws on Google's 20-year history of building products, platforms, and services that help people and businesses grow. Through programs like these, we aim to help everyone– those who make up the workforce of today and the students who will drive the workforce of tomorrow – access the best of Google’s training and tools to grow their skills, careers, and businesses."
170,Introduction to Version Control,4,https://www.coursera.org/learn/introduction-git-github?specialization=google-it-automation,
171,Using Git Locally,4,https://www.coursera.org/learn/introduction-git-github?specialization=google-it-automation,
172,Working with Remotes,4,https://www.coursera.org/learn/introduction-git-github?specialization=google-it-automation,
173,Collaboration,4,https://www.coursera.org/learn/introduction-git-github?specialization=google-it-automation,"The IT Support Professional Certificate program is part of Grow with Google, an initiative that draws on Google's 20-year history of building products, platforms, and services that help people and businesses grow. Through programs like these, we aim to help everyone– those who make up the workforce of today and the students who will drive the workforce of tomorrow – access the best of Google’s training and tools to grow their skills, careers, and businesses."
174,Troubleshooting Concepts,4,https://www.coursera.org/learn/troubleshooting-debugging-techniques?specialization=google-it-automation,
175,Slowness,4,https://www.coursera.org/learn/troubleshooting-debugging-techniques?specialization=google-it-automation,
176,Crashing Programs,4,https://www.coursera.org/learn/troubleshooting-debugging-techniques?specialization=google-it-automation,
177,Managing Resources,4,https://www.coursera.org/learn/troubleshooting-debugging-techniques?specialization=google-it-automation,"The IT Support Professional Certificate program is part of Grow with Google, an initiative that draws on Google's 20-year history of building products, platforms, and services that help people and businesses grow. Through programs like these, we aim to help everyone– those who make up the workforce of today and the students who will drive the workforce of tomorrow – access the best of Google’s training and tools to grow their skills, careers, and businesses."
178,Data and Analysis in the Real World,4,https://www.coursera.org/learn/data-analytics-business?specialization=data-analytics-business,"In this module we’ll learn about the technologies that enable analytical work.  We’ll examine data storage and databases, including the relational database.  We’ll talk about Big Data and Cloud technologies and ideas like federation, virtualization, and in-memory computing.  We’ll also walk through a landscape of some of the more common tool classes and learn how these tools support common analytical tasks."
179,Analytical Tools,4,https://www.coursera.org/learn/data-analytics-business?specialization=data-analytics-business,"In this module we’ll learn how to extract data from a relational database using Structured Query Language, or SQL.  We’ll cover all the basic SQL commands and learn how to combine and stack data from different tables.  We’ll also learn how to expand the power of our queries using operators and handle additional complexity using subqueries."
180,Data Extraction Using SQL,4,https://www.coursera.org/learn/data-analytics-business?specialization=data-analytics-business,"In this module we focus on the people and organizations that work with data and actually execute analytics.  We’ll discuss who does what and see how organizational structures can influence efficiency and effectiveness.  We’ll also look at the supporting rules & processes that help an analytical organization run smoothly, like Data Governance, Data Privacy, and Data Quality."
181,Real World Analytical Organizations,4,https://www.coursera.org/learn/data-analytics-business?specialization=data-analytics-business,"CU-Boulder is a dynamic community of scholars and learners on one of the most spectacular college campuses in the country. As one of 34 U.S. public institutions in the prestigious Association of American Universities (AAU), we have a proud tradition of academic excellence, with five Nobel laureates and more than 50 members of prestigious academic academies."
182, Exploratory Data Analysis and Visualizations,4,https://www.coursera.org/learn/predictive-modeling-analytics?specialization=data-analytics-business,"This module introduces regression techniques to predict the value of continuous variables. Some fundamental concepts of predictive modeling are covered, including cross-validation, model selection, and overfitting. You will also learn how to build predictive models using the software tool XLMiner."
183,Predicting a Continuous Variable,4,https://www.coursera.org/learn/predictive-modeling-analytics?specialization=data-analytics-business,"This module introduces logistic regression models to predict the value of binary variables. Unlike continuous variables, a binary variable can only take two different values and predicting its value is commonly called classification. Several important concepts regarding classification are discussed, including cross validation and confusion matrix, cost sensitive classification, and ROC curves. You will also learn how to build classification models using the software tool XLMiner."
184,Predicting a Binary Outcome,4,https://www.coursera.org/learn/predictive-modeling-analytics?specialization=data-analytics-business,"This module introduces more advanced predictive models, including trees and neural networks. Both trees and neural networks can be used to predict continuous or binary variables. You will also learn how to build trees and neural networks using the software tool XLMiner."
185,Trees and Other Predictive Models,4,https://www.coursera.org/learn/predictive-modeling-analytics?specialization=data-analytics-business,"CU-Boulder is a dynamic community of scholars and learners on one of the most spectacular college campuses in the country. As one of 34 U.S. public institutions in the prestigious Association of American Universities (AAU), we have a proud tradition of academic excellence, with five Nobel laureates and more than 50 members of prestigious academic academies."
186,Data Exploration and Reduction — Cluster Analysis,4,https://www.coursera.org/learn/business-analytics-decision-making?specialization=data-analytics-business,
187,Dealing with Uncertainty and Analyzing Risk,4,https://www.coursera.org/learn/business-analytics-decision-making?specialization=data-analytics-business,At the end of this module students should be able to: 1. Develop a spreadsheet model for an optimization problem 2. Use Excel to solve optimization models 3. Interpret solutions and conduct what-if analysis
188,Identifying the Best Options — Optimization,4,https://www.coursera.org/learn/business-analytics-decision-making?specialization=data-analytics-business,"At the end of this module students should be able to: 1. Given a business situation, apply an appropriate technique to identify the best solution alternatives 2. Formulate and solve models for business problems that requires yes/no decisions and logical constraints 3. Create models that mix techniques and tools such as simulation and optimizationAnalyze and interpret results to make informed decisions"
189,Decision Analytics,4,https://www.coursera.org/learn/business-analytics-decision-making?specialization=data-analytics-business,"CU-Boulder is a dynamic community of scholars and learners on one of the most spectacular college campuses in the country. As one of 34 U.S. public institutions in the prestigious Association of American Universities (AAU), we have a proud tradition of academic excellence, with five Nobel laureates and more than 50 members of prestigious academic academies."
190,Introduction to the Course,4,https://www.coursera.org/learn/communicating-business-analytics-results?specialization=data-analytics-business,"In this module we’ll learn about a variety of visualizations used to illustrate and communicate data. We will start with the different vehicles used  to present quantitative information. We will then look at a set of examples of data visualizations and discuss what makes them effective or ineffective.  Finally, we discuss Excel charts and why most of them should be avoided.  After completing this module, you will be able to better understand the characteristics of good data visualization and avoid common mistakes when creating your own graphs."
191,Best  Practices in Data Visualization,4,https://www.coursera.org/learn/communicating-business-analytics-results?specialization=data-analytics-business,"In this module we’ll cover a number of topics around interpreting data, gathering additional data, and pitching our recommendations based on our analysis.  First, we’ll discuss ways in which we misinterpret or misrepresent data and how to avoid them, such as mistaking correlation with causation, allowing cognitive biases to influence how we see data, and visualizing data in misleading ways.  We’ll also learn how experimentation can help us obtain more data, including compromises we may need to make in measurement.  Finally, we’ll discuss how we communicate our results and recommendations, with a focus on knowing our audience, telling compelling stories, and creating clear and effective communication materials."
192,"Interpreting, Telling, and Selling",4,https://www.coursera.org/learn/communicating-business-analytics-results?specialization=data-analytics-business,"In our final module we’ll walk through two case studies and illustrate the ideas we’ve covered in the course and in the specialization as a whole.  The first case shows how experimentation can be used to create data, sometimes with surprising results.  The second case presents a comprehensive analysis that illustrates the entire analytic lifecycle, and shows how different methods and both quantitative and qualitative analysis can be brought together to solve one strategically important analytical problem."
193,Acting on Data,4,https://www.coursera.org/learn/communicating-business-analytics-results?specialization=data-analytics-business,"CU-Boulder is a dynamic community of scholars and learners on one of the most spectacular college campuses in the country. As one of 34 U.S. public institutions in the prestigious Association of American Universities (AAU), we have a proud tradition of academic excellence, with five Nobel laureates and more than 50 members of prestigious academic academies."
194,Introduction to Machine Learning,6,https://www.coursera.org/learn/machine-learning-with-python?specialization=ai-engineer,"In this week, you will get a brief intro to regression. You learn about Linear, Non-linear, Simple and Multiple regression, and their applications. You apply all these methods on two different datasets, in the lab part. Also, you learn how to evaluate your regression model, and calculate its accuracy."
195,Regression,6,https://www.coursera.org/learn/machine-learning-with-python?specialization=ai-engineer,"In this week, you will learn about classification technique. You practice with different classification algorithms, such as KNN, Decision Trees, Logistic Regression and SVM. Also, you learn about pros and cons of each method, and different classification accuracy metrics."
196,Classification,6,https://www.coursera.org/learn/machine-learning-with-python?specialization=ai-engineer,"In this section, you will learn about different clustering approaches. You learn how to use clustering for customer segmentation, grouping same vehicles, and also clustering of weather stations. You understand 3 main types of clustering, including Partitioned-based Clustering, Hierarchical Clustering, and Density-based Clustering."
