,Course Names,Course Length,Course Descriptions,Chapter Names,Chapter Links
100,Python for Everybody Specialization,4,"This Specialization builds on the success of the Python for Everybody course and will introduce fundamental programming concepts including data structures, networked application program interfaces, and databases, using the Python programming language. In the Capstone Project, youâll use the technologies learned throughout the Specialization to design and create your own applications for data retrieval, processing, and visualization.",Programming for Everybody (Getting Started with Python),https://www.coursera.org/learn/python?specialization=python
101,Python for Everybody Specialization,4,"This Specialization builds on the success of the Python for Everybody course and will introduce fundamental programming concepts including data structures, networked application program interfaces, and databases, using the Python programming language. In the Capstone Project, youâll use the technologies learned throughout the Specialization to design and create your own applications for data retrieval, processing, and visualization.",Python Data Structures,https://www.coursera.org/learn/python-data?specialization=python
102,Python for Everybody Specialization,4,"This Specialization builds on the success of the Python for Everybody course and will introduce fundamental programming concepts including data structures, networked application program interfaces, and databases, using the Python programming language. In the Capstone Project, youâll use the technologies learned throughout the Specialization to design and create your own applications for data retrieval, processing, and visualization.",Using Python to Access Web Data,https://www.coursera.org/learn/python-network-data?specialization=python
103,Python for Everybody Specialization,4,"This Specialization builds on the success of the Python for Everybody course and will introduce fundamental programming concepts including data structures, networked application program interfaces, and databases, using the Python programming language. In the Capstone Project, youâll use the technologies learned throughout the Specialization to design and create your own applications for data retrieval, processing, and visualization.",Using Databases with Python,https://www.coursera.org/learn/python-databases?specialization=python
104,Cloud Architecture with Google Cloud Professional Certificate,4,"The Google Cloud Professional Cloud Architect certification was ranked one of the top paying IT certifications of 2019 by Global Knowledge.

This program provides the skills you need to advance your career as a professional cloud architect and recommends training to support your preparation for the industry-recognized Google Cloud Professional Cloud Architect certification.

You'll have the opportunity to deploy solution elements, including infrastructure components such as networks, systems and applications services, and you'll gain real world experience through a number of hands-on Qwiklabs projects.

Upon successful completion of this program, you will earn a certificate of completion to share with your professional network and potential employers.

If you would like to become Google Cloud certified and demonstrate your proficiency in the understanding of cloud architecture and Google Cloud Platform, design, develop, and manage solutions to drive business objectives, you will need to register for, and pass the official Google Cloud certification exam. You can find more details on how to register and additional resources to support your preparation at cloud.google.com/certification.",Google Cloud Platform Fundamentals: Core Infrastructure,https://www.coursera.org/learn/gcp-fundamentals?specialization=gcp-cloud-architect
105,Cloud Architecture with Google Cloud Professional Certificate,4,"The Google Cloud Professional Cloud Architect certification was ranked one of the top paying IT certifications of 2019 by Global Knowledge.

This program provides the skills you need to advance your career as a professional cloud architect and recommends training to support your preparation for the industry-recognized Google Cloud Professional Cloud Architect certification.

You'll have the opportunity to deploy solution elements, including infrastructure components such as networks, systems and applications services, and you'll gain real world experience through a number of hands-on Qwiklabs projects.

Upon successful completion of this program, you will earn a certificate of completion to share with your professional network and potential employers.

If you would like to become Google Cloud certified and demonstrate your proficiency in the understanding of cloud architecture and Google Cloud Platform, design, develop, and manage solutions to drive business objectives, you will need to register for, and pass the official Google Cloud certification exam. You can find more details on how to register and additional resources to support your preparation at cloud.google.com/certification.",Essential Google Cloud Infrastructure: Foundation,https://www.coursera.org/learn/gcp-infrastructure-foundation?specialization=gcp-cloud-architect
106,Cloud Architecture with Google Cloud Professional Certificate,4,"The Google Cloud Professional Cloud Architect certification was ranked one of the top paying IT certifications of 2019 by Global Knowledge.

This program provides the skills you need to advance your career as a professional cloud architect and recommends training to support your preparation for the industry-recognized Google Cloud Professional Cloud Architect certification.

You'll have the opportunity to deploy solution elements, including infrastructure components such as networks, systems and applications services, and you'll gain real world experience through a number of hands-on Qwiklabs projects.

Upon successful completion of this program, you will earn a certificate of completion to share with your professional network and potential employers.

If you would like to become Google Cloud certified and demonstrate your proficiency in the understanding of cloud architecture and Google Cloud Platform, design, develop, and manage solutions to drive business objectives, you will need to register for, and pass the official Google Cloud certification exam. You can find more details on how to register and additional resources to support your preparation at cloud.google.com/certification.",Essential Google Cloud Infrastructure: Core Services,https://www.coursera.org/learn/gcp-infrastructure-core-services?specialization=gcp-cloud-architect
107,Cloud Architecture with Google Cloud Professional Certificate,4,"The Google Cloud Professional Cloud Architect certification was ranked one of the top paying IT certifications of 2019 by Global Knowledge.

This program provides the skills you need to advance your career as a professional cloud architect and recommends training to support your preparation for the industry-recognized Google Cloud Professional Cloud Architect certification.

You'll have the opportunity to deploy solution elements, including infrastructure components such as networks, systems and applications services, and you'll gain real world experience through a number of hands-on Qwiklabs projects.

Upon successful completion of this program, you will earn a certificate of completion to share with your professional network and potential employers.

If you would like to become Google Cloud certified and demonstrate your proficiency in the understanding of cloud architecture and Google Cloud Platform, design, develop, and manage solutions to drive business objectives, you will need to register for, and pass the official Google Cloud certification exam. You can find more details on how to register and additional resources to support your preparation at cloud.google.com/certification.",Elastic Google Cloud Infrastructure: Scaling and Automation,https://www.coursera.org/learn/gcp-infrastructure-scaling-automation?specialization=gcp-cloud-architect
108,Cloud Engineering with Google Cloud Professional Certificate,4,"This program provides the skills you need to advance your career as a cloud engineer and recommends training to support your preparation for the industry-recognized Google Cloud Associate Cloud Engineer.You'll also have the opportunity to practice key job skills, such as setting up a cloud environment and configuring and deploying a solution in the cloud.

Upon successful completion of this program, you will earn a certificate of completion to share with your professional network and potential employers.

If you would like to become Google Cloud certified and demonstrate your proficiency in using the Google Cloud Console and the command-line interface to perform common platform-based tasks to maintain one or more deployed solutions that leverage Google-managed or self-managed services on Google Cloud, you will need to register for, and pass the official Google Cloud certification exam. You can find more details on how to register and additional resources to support your preparation at cloud.google.com/certification.",Google Cloud Platform Fundamentals: Core Infrastructure,https://www.coursera.org/learn/gcp-fundamentals?specialization=cloud-engineering-gcp
109,Cloud Engineering with Google Cloud Professional Certificate,4,"This program provides the skills you need to advance your career as a cloud engineer and recommends training to support your preparation for the industry-recognized Google Cloud Associate Cloud Engineer.You'll also have the opportunity to practice key job skills, such as setting up a cloud environment and configuring and deploying a solution in the cloud.

Upon successful completion of this program, you will earn a certificate of completion to share with your professional network and potential employers.

If you would like to become Google Cloud certified and demonstrate your proficiency in using the Google Cloud Console and the command-line interface to perform common platform-based tasks to maintain one or more deployed solutions that leverage Google-managed or self-managed services on Google Cloud, you will need to register for, and pass the official Google Cloud certification exam. You can find more details on how to register and additional resources to support your preparation at cloud.google.com/certification.",Essential Google Cloud Infrastructure: Foundation,https://www.coursera.org/learn/gcp-infrastructure-foundation?specialization=cloud-engineering-gcp
110,Cloud Engineering with Google Cloud Professional Certificate,4,"This program provides the skills you need to advance your career as a cloud engineer and recommends training to support your preparation for the industry-recognized Google Cloud Associate Cloud Engineer.You'll also have the opportunity to practice key job skills, such as setting up a cloud environment and configuring and deploying a solution in the cloud.

Upon successful completion of this program, you will earn a certificate of completion to share with your professional network and potential employers.

If you would like to become Google Cloud certified and demonstrate your proficiency in using the Google Cloud Console and the command-line interface to perform common platform-based tasks to maintain one or more deployed solutions that leverage Google-managed or self-managed services on Google Cloud, you will need to register for, and pass the official Google Cloud certification exam. You can find more details on how to register and additional resources to support your preparation at cloud.google.com/certification.",Essential Google Cloud Infrastructure: Core Services,https://www.coursera.org/learn/gcp-infrastructure-core-services?specialization=cloud-engineering-gcp
111,Cloud Engineering with Google Cloud Professional Certificate,4,"This program provides the skills you need to advance your career as a cloud engineer and recommends training to support your preparation for the industry-recognized Google Cloud Associate Cloud Engineer.You'll also have the opportunity to practice key job skills, such as setting up a cloud environment and configuring and deploying a solution in the cloud.

Upon successful completion of this program, you will earn a certificate of completion to share with your professional network and potential employers.

If you would like to become Google Cloud certified and demonstrate your proficiency in using the Google Cloud Console and the command-line interface to perform common platform-based tasks to maintain one or more deployed solutions that leverage Google-managed or self-managed services on Google Cloud, you will need to register for, and pass the official Google Cloud certification exam. You can find more details on how to register and additional resources to support your preparation at cloud.google.com/certification.",Elastic Google Cloud Infrastructure: Scaling and Automation,https://www.coursera.org/learn/gcp-infrastructure-scaling-automation?specialization=cloud-engineering-gcp
112,Architecting with Google Kubernetes Engine Specialization,4,"The Architecting with Google Kubernetes Engine specialization will teach you how to implement solutions using Google Kubernetes Engine, or GKE, including building, scheduling, load balancing, and monitoring workloads, as well as providing for discovery of services, managing role-based access control and security, and providing persistent storage to these applications.",Google Cloud Platform Fundamentals: Core Infrastructure,https://www.coursera.org/learn/gcp-fundamentals
113,Architecting with Google Kubernetes Engine Specialization,4,"The Architecting with Google Kubernetes Engine specialization will teach you how to implement solutions using Google Kubernetes Engine, or GKE, including building, scheduling, load balancing, and monitoring workloads, as well as providing for discovery of services, managing role-based access control and security, and providing persistent storage to these applications.",Architecting with Google Kubernetes Engine: Foundations,https://www.coursera.org/learn/foundations-google-kubernetes-engine-gke
114,Architecting with Google Kubernetes Engine Specialization,4,"The Architecting with Google Kubernetes Engine specialization will teach you how to implement solutions using Google Kubernetes Engine, or GKE, including building, scheduling, load balancing, and monitoring workloads, as well as providing for discovery of services, managing role-based access control and security, and providing persistent storage to these applications.",Architecting with Google Kubernetes Engine: Workloads,https://www.coursera.org/learn/deploying-workloads-google-kubernetes-engine-gke
115,Architecting with Google Kubernetes Engine Specialization,4,"The Architecting with Google Kubernetes Engine specialization will teach you how to implement solutions using Google Kubernetes Engine, or GKE, including building, scheduling, load balancing, and monitoring workloads, as well as providing for discovery of services, managing role-based access control and security, and providing persistent storage to these applications.",Architecting with Google Kubernetes Engine: Production,https://www.coursera.org/learn/deploying-secure-kubernetes-containers-in-production
116,Digital Marketing Specialization,4,"Master strategic marketing concepts and tools to address brand communication in a digital world.

This Specialization explores several aspects of the new digital marketing environment, including topics such as digital marketing analytics, search engine optimization, social media marketing, and 3D Printing. When you complete the Digital Marketing Specialization you will have a richer understanding of the foundations of the new digital marketing landscape and acquire a new set of stories, concepts, and tools to help you digitally create, distribute, promote and price products and services.

In 2016, this was one of the top 10 specializations in terms of enrollments. INC Magazine rated the first course, Marketing in a Digital World, as one of The 10 Hottest Online Classes for Professionals in 2015. In addition, this course was also ranked in the top five courses across multiple MOOC providers. Finally, the Digital Marketing Certificate was the top coveted certificate on Coursera in 2015. Get more updates on the specialization at http://digitalmarketingprofs.com/

This Specialization is part of the University of Illinois Masters of Business Administration degree program, the iMBA. Learn more about the admission into the program here.",Marketing in a Digital World,https://www.coursera.org/learn/marketing-digital?specialization=digital-marketing
117,Digital Marketing Specialization,4,"Master strategic marketing concepts and tools to address brand communication in a digital world.

This Specialization explores several aspects of the new digital marketing environment, including topics such as digital marketing analytics, search engine optimization, social media marketing, and 3D Printing. When you complete the Digital Marketing Specialization you will have a richer understanding of the foundations of the new digital marketing landscape and acquire a new set of stories, concepts, and tools to help you digitally create, distribute, promote and price products and services.

In 2016, this was one of the top 10 specializations in terms of enrollments. INC Magazine rated the first course, Marketing in a Digital World, as one of The 10 Hottest Online Classes for Professionals in 2015. In addition, this course was also ranked in the top five courses across multiple MOOC providers. Finally, the Digital Marketing Certificate was the top coveted certificate on Coursera in 2015. Get more updates on the specialization at http://digitalmarketingprofs.com/

This Specialization is part of the University of Illinois Masters of Business Administration degree program, the iMBA. Learn more about the admission into the program here.",Digital Analytics for Marketing Professionals: Marketing Analytics in Theory,https://www.coursera.org/learn/marketing-analytics?specialization=digital-marketing
118,Digital Marketing Specialization,4,"Master strategic marketing concepts and tools to address brand communication in a digital world.

This Specialization explores several aspects of the new digital marketing environment, including topics such as digital marketing analytics, search engine optimization, social media marketing, and 3D Printing. When you complete the Digital Marketing Specialization you will have a richer understanding of the foundations of the new digital marketing landscape and acquire a new set of stories, concepts, and tools to help you digitally create, distribute, promote and price products and services.

In 2016, this was one of the top 10 specializations in terms of enrollments. INC Magazine rated the first course, Marketing in a Digital World, as one of The 10 Hottest Online Classes for Professionals in 2015. In addition, this course was also ranked in the top five courses across multiple MOOC providers. Finally, the Digital Marketing Certificate was the top coveted certificate on Coursera in 2015. Get more updates on the specialization at http://digitalmarketingprofs.com/

This Specialization is part of the University of Illinois Masters of Business Administration degree program, the iMBA. Learn more about the admission into the program here.",Digital Analytics for Marketing Professionals: Marketing Analytics in Practice,https://www.coursera.org/learn/digital-analytics?specialization=digital-marketing
119,Digital Marketing Specialization,4,"Master strategic marketing concepts and tools to address brand communication in a digital world.

This Specialization explores several aspects of the new digital marketing environment, including topics such as digital marketing analytics, search engine optimization, social media marketing, and 3D Printing. When you complete the Digital Marketing Specialization you will have a richer understanding of the foundations of the new digital marketing landscape and acquire a new set of stories, concepts, and tools to help you digitally create, distribute, promote and price products and services.

In 2016, this was one of the top 10 specializations in terms of enrollments. INC Magazine rated the first course, Marketing in a Digital World, as one of The 10 Hottest Online Classes for Professionals in 2015. In addition, this course was also ranked in the top five courses across multiple MOOC providers. Finally, the Digital Marketing Certificate was the top coveted certificate on Coursera in 2015. Get more updates on the specialization at http://digitalmarketingprofs.com/

This Specialization is part of the University of Illinois Masters of Business Administration degree program, the iMBA. Learn more about the admission into the program here.",Digital Media and Marketing Principles,https://www.coursera.org/learn/marketing-channels?specialization=digital-marketing
120,Search Engine Optimization (SEO) Specialization,4,"This Specialization will teach you to optimize website content for the best possible search engine ranking. You'll learn the theory behind Google search and other search engine algorithms; you'll also build practical, real-world skills that you can apply to a career in digital marketing or online content development, including on-page and off-page optimization, optimizing for local and international audiences, conducting search-focused website audits, and aligning SEO with overall business strategies. Each course is intended to build on the skills from the previous course, thus we recommend you take the courses in the order they are listed. The Specialization culminates in a hands-on Capstone Project, in which you will apply your skills to a comprehensive SEO consulting task.",Introduction to Search Engine Optimization,https://www.coursera.org/learn/search-engine-optimization?specialization=seo
121,Search Engine Optimization (SEO) Specialization,4,"This Specialization will teach you to optimize website content for the best possible search engine ranking. You'll learn the theory behind Google search and other search engine algorithms; you'll also build practical, real-world skills that you can apply to a career in digital marketing or online content development, including on-page and off-page optimization, optimizing for local and international audiences, conducting search-focused website audits, and aligning SEO with overall business strategies. Each course is intended to build on the skills from the previous course, thus we recommend you take the courses in the order they are listed. The Specialization culminates in a hands-on Capstone Project, in which you will apply your skills to a comprehensive SEO consulting task.",Search Engine Optimization Fundamentals,https://www.coursera.org/learn/seo-fundamentals?specialization=seo
122,Search Engine Optimization (SEO) Specialization,4,"This Specialization will teach you to optimize website content for the best possible search engine ranking. You'll learn the theory behind Google search and other search engine algorithms; you'll also build practical, real-world skills that you can apply to a career in digital marketing or online content development, including on-page and off-page optimization, optimizing for local and international audiences, conducting search-focused website audits, and aligning SEO with overall business strategies. Each course is intended to build on the skills from the previous course, thus we recommend you take the courses in the order they are listed. The Specialization culminates in a hands-on Capstone Project, in which you will apply your skills to a comprehensive SEO consulting task.",Optimizing a Website for Search,https://www.coursera.org/learn/optimizing-web-search?specialization=seo
123,Search Engine Optimization (SEO) Specialization,4,"This Specialization will teach you to optimize website content for the best possible search engine ranking. You'll learn the theory behind Google search and other search engine algorithms; you'll also build practical, real-world skills that you can apply to a career in digital marketing or online content development, including on-page and off-page optimization, optimizing for local and international audiences, conducting search-focused website audits, and aligning SEO with overall business strategies. Each course is intended to build on the skills from the previous course, thus we recommend you take the courses in the order they are listed. The Specialization culminates in a hands-on Capstone Project, in which you will apply your skills to a comprehensive SEO consulting task.",Advanced Content and Social Tactics to Optimize SEO,https://www.coursera.org/learn/seo-tactics?specialization=seo
124,Social Media Marketing Specialization,4,"In a 2018 survey of businesses, Buffer found that only 29% had effective social media marketing programs. A recent survey of consumers by Tomoson found 92% of consumers trust recommendations from other people over brand content, 70% found consumer reviews to be their second most trusted source, 47% read blogs developed by influencers and experts to discover new trends and new ideas and 35% used blogs to discover new products and services. Also, 20% of women who used social considered products promoted by bloggers they knew. Today, businesses and consumers use social media to make their purchase decisions.Created in 2014, this Specialization is updated every quarter to ensure you are receiving the most up-to-date training. The Social Media Marketing Specialization is designed to achieve two objectives. It gives you the social analytics tools, and training to help you become an influencer on social media. The course also gives you the knowledge and resources to build a complete social media marketing strategy â from consumer insights to final justification metrics. In each course, you will also receive special toolkits with timely information & when you pay for the Capstone, you receive a market planning toolkit.

Each of the individual courses can be audited for free. To see more, visit each course: 1-What is Social?, 2-The Importance of Listening, 3-Engagement & Nurture Marketing Strategies, 4-Content, Advertising & Social IMC, 5-The Business of Social.",What is Social?,https://www.coursera.org/learn/what-is-social?specialization=social-media-marketing
125,Social Media Marketing Specialization,4,"In a 2018 survey of businesses, Buffer found that only 29% had effective social media marketing programs. A recent survey of consumers by Tomoson found 92% of consumers trust recommendations from other people over brand content, 70% found consumer reviews to be their second most trusted source, 47% read blogs developed by influencers and experts to discover new trends and new ideas and 35% used blogs to discover new products and services. Also, 20% of women who used social considered products promoted by bloggers they knew. Today, businesses and consumers use social media to make their purchase decisions.Created in 2014, this Specialization is updated every quarter to ensure you are receiving the most up-to-date training. The Social Media Marketing Specialization is designed to achieve two objectives. It gives you the social analytics tools, and training to help you become an influencer on social media. The course also gives you the knowledge and resources to build a complete social media marketing strategy â from consumer insights to final justification metrics. In each course, you will also receive special toolkits with timely information & when you pay for the Capstone, you receive a market planning toolkit.

Each of the individual courses can be audited for free. To see more, visit each course: 1-What is Social?, 2-The Importance of Listening, 3-Engagement & Nurture Marketing Strategies, 4-Content, Advertising & Social IMC, 5-The Business of Social.",The Importance of Listening,https://www.coursera.org/learn/importance-of-listening?specialization=social-media-marketing
126,Social Media Marketing Specialization,4,"In a 2018 survey of businesses, Buffer found that only 29% had effective social media marketing programs. A recent survey of consumers by Tomoson found 92% of consumers trust recommendations from other people over brand content, 70% found consumer reviews to be their second most trusted source, 47% read blogs developed by influencers and experts to discover new trends and new ideas and 35% used blogs to discover new products and services. Also, 20% of women who used social considered products promoted by bloggers they knew. Today, businesses and consumers use social media to make their purchase decisions.Created in 2014, this Specialization is updated every quarter to ensure you are receiving the most up-to-date training. The Social Media Marketing Specialization is designed to achieve two objectives. It gives you the social analytics tools, and training to help you become an influencer on social media. The course also gives you the knowledge and resources to build a complete social media marketing strategy â from consumer insights to final justification metrics. In each course, you will also receive special toolkits with timely information & when you pay for the Capstone, you receive a market planning toolkit.

Each of the individual courses can be audited for free. To see more, visit each course: 1-What is Social?, 2-The Importance of Listening, 3-Engagement & Nurture Marketing Strategies, 4-Content, Advertising & Social IMC, 5-The Business of Social.",Engagement & Nurture Marketing Strategies,https://www.coursera.org/learn/nurture-market-strategies?specialization=social-media-marketing
127,Social Media Marketing Specialization,4,"In a 2018 survey of businesses, Buffer found that only 29% had effective social media marketing programs. A recent survey of consumers by Tomoson found 92% of consumers trust recommendations from other people over brand content, 70% found consumer reviews to be their second most trusted source, 47% read blogs developed by influencers and experts to discover new trends and new ideas and 35% used blogs to discover new products and services. Also, 20% of women who used social considered products promoted by bloggers they knew. Today, businesses and consumers use social media to make their purchase decisions.Created in 2014, this Specialization is updated every quarter to ensure you are receiving the most up-to-date training. The Social Media Marketing Specialization is designed to achieve two objectives. It gives you the social analytics tools, and training to help you become an influencer on social media. The course also gives you the knowledge and resources to build a complete social media marketing strategy â from consumer insights to final justification metrics. In each course, you will also receive special toolkits with timely information & when you pay for the Capstone, you receive a market planning toolkit.

Each of the individual courses can be audited for free. To see more, visit each course: 1-What is Social?, 2-The Importance of Listening, 3-Engagement & Nurture Marketing Strategies, 4-Content, Advertising & Social IMC, 5-The Business of Social.","Content, Advertising & Social IMC",https://www.coursera.org/learn/social-imc?specialization=social-media-marketing
128,Supply Chain Management Specialization,4,"This Specialization is an introduction to the fascinating world of Supply Chain Management. When you complete the program you'll have a richer understanding of the complexities that companies are facing in today's global networked economy.The Specialization is for you, if: 1. you're looking to start a career in Supply Chain Management, but lack the basic background; 2. you're working with people in Supply Chain Management and want to understand their daily challenges better; 3. you're fascinated by how the global economy is linked together by the flow of products, information, and finances.

The Supply Chain Management Specialization is made up of four basic courses in logistics, operations, planning, and sourcing, followed by a capstone course in Supply Chain Management Strategy. The Supply Chain Logistics course will cover transportation, warehousing and inventory, and logistics network design. The Supply Chain Operations course covers techniques used to optimize flow and focuses specifically on Six Sigma quality and Lean practices. In the Supply Chain Planning course you'll master different forecasting approaches. The Supply Chain Sourcing course deals with different techniques that help you create lasting and productive supplier relationships. Finally, in the capstone course on Supply Chain Management Strategy you'll solve a real-life business case.

Interested in learning advanced supply chain topics? View the Supply Chain Excellence MasterTrackâ¢ Certificate.",Supply Chain Logistics,https://www.coursera.org/learn/supply-chain-logistics?specialization=supply-chain-management
129,Supply Chain Management Specialization,4,"This Specialization is an introduction to the fascinating world of Supply Chain Management. When you complete the program you'll have a richer understanding of the complexities that companies are facing in today's global networked economy.The Specialization is for you, if: 1. you're looking to start a career in Supply Chain Management, but lack the basic background; 2. you're working with people in Supply Chain Management and want to understand their daily challenges better; 3. you're fascinated by how the global economy is linked together by the flow of products, information, and finances.

The Supply Chain Management Specialization is made up of four basic courses in logistics, operations, planning, and sourcing, followed by a capstone course in Supply Chain Management Strategy. The Supply Chain Logistics course will cover transportation, warehousing and inventory, and logistics network design. The Supply Chain Operations course covers techniques used to optimize flow and focuses specifically on Six Sigma quality and Lean practices. In the Supply Chain Planning course you'll master different forecasting approaches. The Supply Chain Sourcing course deals with different techniques that help you create lasting and productive supplier relationships. Finally, in the capstone course on Supply Chain Management Strategy you'll solve a real-life business case.

Interested in learning advanced supply chain topics? View the Supply Chain Excellence MasterTrackâ¢ Certificate.",Supply Chain Operations,https://www.coursera.org/learn/operations?specialization=supply-chain-management
130,Supply Chain Management Specialization,4,"This Specialization is an introduction to the fascinating world of Supply Chain Management. When you complete the program you'll have a richer understanding of the complexities that companies are facing in today's global networked economy.The Specialization is for you, if: 1. you're looking to start a career in Supply Chain Management, but lack the basic background; 2. you're working with people in Supply Chain Management and want to understand their daily challenges better; 3. you're fascinated by how the global economy is linked together by the flow of products, information, and finances.

The Supply Chain Management Specialization is made up of four basic courses in logistics, operations, planning, and sourcing, followed by a capstone course in Supply Chain Management Strategy. The Supply Chain Logistics course will cover transportation, warehousing and inventory, and logistics network design. The Supply Chain Operations course covers techniques used to optimize flow and focuses specifically on Six Sigma quality and Lean practices. In the Supply Chain Planning course you'll master different forecasting approaches. The Supply Chain Sourcing course deals with different techniques that help you create lasting and productive supplier relationships. Finally, in the capstone course on Supply Chain Management Strategy you'll solve a real-life business case.

Interested in learning advanced supply chain topics? View the Supply Chain Excellence MasterTrackâ¢ Certificate.",Supply Chain Planning,https://www.coursera.org/learn/planning?specialization=supply-chain-management
131,Supply Chain Management Specialization,4,"This Specialization is an introduction to the fascinating world of Supply Chain Management. When you complete the program you'll have a richer understanding of the complexities that companies are facing in today's global networked economy.The Specialization is for you, if: 1. you're looking to start a career in Supply Chain Management, but lack the basic background; 2. you're working with people in Supply Chain Management and want to understand their daily challenges better; 3. you're fascinated by how the global economy is linked together by the flow of products, information, and finances.

The Supply Chain Management Specialization is made up of four basic courses in logistics, operations, planning, and sourcing, followed by a capstone course in Supply Chain Management Strategy. The Supply Chain Logistics course will cover transportation, warehousing and inventory, and logistics network design. The Supply Chain Operations course covers techniques used to optimize flow and focuses specifically on Six Sigma quality and Lean practices. In the Supply Chain Planning course you'll master different forecasting approaches. The Supply Chain Sourcing course deals with different techniques that help you create lasting and productive supplier relationships. Finally, in the capstone course on Supply Chain Management Strategy you'll solve a real-life business case.

Interested in learning advanced supply chain topics? View the Supply Chain Excellence MasterTrackâ¢ Certificate.",Supply Chain Sourcing,https://www.coursera.org/learn/sourcing?specialization=supply-chain-management
132,Big Data Specialization,4,"Drive better business decisions with an overview of how big data is organized, analyzed, and interpreted. Apply your insights to real-world problems and questions.

*********

Do you need to understand big data and how it will impact your business? This Specialization is for you. You will gain an understanding of what insights big data can provide through hands-on experience with the tools and systems used by big data scientists and engineers. Previous programming experience is not required! You will be guided through the basics of using Hadoop with MapReduce, Spark, Pig and Hive. By following along with provided code, you will experience how one can perform predictive modeling and leverage graph analytics to model problems. This specialization will prepare you to ask the right questions about data, communicate effectively with data scientists, and do basic exploration of large, complex datasets. In the final Capstone Project, developed in partnership with data software company Splunk, youâll apply the skills you learned to do basic analyses of big data.",Introduction to Big Data,https://www.coursera.org/learn/big-data-introduction?specialization=big-data
133,Big Data Specialization,4,"Drive better business decisions with an overview of how big data is organized, analyzed, and interpreted. Apply your insights to real-world problems and questions.

*********

Do you need to understand big data and how it will impact your business? This Specialization is for you. You will gain an understanding of what insights big data can provide through hands-on experience with the tools and systems used by big data scientists and engineers. Previous programming experience is not required! You will be guided through the basics of using Hadoop with MapReduce, Spark, Pig and Hive. By following along with provided code, you will experience how one can perform predictive modeling and leverage graph analytics to model problems. This specialization will prepare you to ask the right questions about data, communicate effectively with data scientists, and do basic exploration of large, complex datasets. In the final Capstone Project, developed in partnership with data software company Splunk, youâll apply the skills you learned to do basic analyses of big data.",Big Data Modeling and Management Systems,https://www.coursera.org/learn/big-data-management?specialization=big-data
134,Big Data Specialization,4,"Drive better business decisions with an overview of how big data is organized, analyzed, and interpreted. Apply your insights to real-world problems and questions.

*********

Do you need to understand big data and how it will impact your business? This Specialization is for you. You will gain an understanding of what insights big data can provide through hands-on experience with the tools and systems used by big data scientists and engineers. Previous programming experience is not required! You will be guided through the basics of using Hadoop with MapReduce, Spark, Pig and Hive. By following along with provided code, you will experience how one can perform predictive modeling and leverage graph analytics to model problems. This specialization will prepare you to ask the right questions about data, communicate effectively with data scientists, and do basic exploration of large, complex datasets. In the final Capstone Project, developed in partnership with data software company Splunk, youâll apply the skills you learned to do basic analyses of big data.",Big Data Integration and Processing,https://www.coursera.org/learn/big-data-integration-processing?specialization=big-data
135,Big Data Specialization,4,"Drive better business decisions with an overview of how big data is organized, analyzed, and interpreted. Apply your insights to real-world problems and questions.

*********

Do you need to understand big data and how it will impact your business? This Specialization is for you. You will gain an understanding of what insights big data can provide through hands-on experience with the tools and systems used by big data scientists and engineers. Previous programming experience is not required! You will be guided through the basics of using Hadoop with MapReduce, Spark, Pig and Hive. By following along with provided code, you will experience how one can perform predictive modeling and leverage graph analytics to model problems. This specialization will prepare you to ask the right questions about data, communicate effectively with data scientists, and do basic exploration of large, complex datasets. In the final Capstone Project, developed in partnership with data software company Splunk, youâll apply the skills you learned to do basic analyses of big data.",Machine Learning With Big Data,https://www.coursera.org/learn/big-data-machine-learning?specialization=big-data
136,Executive Data Science Specialization,4,"Assemble the right team, ask the right questions, and avoid the mistakes that derail data science projects.

In four intensive courses, you will learn what you need to know to begin assembling and leading a data science enterprise, even if you have never worked in data science before. Youâll get a crash course in data science so that youâll be conversant in the field and understand your role as a leader. Youâll also learn how to recruit, assemble, evaluate, and develop a team with complementary skill sets and roles. Youâll learn the structure of the data science pipeline, the goals of each stage, and how to keep your team on target throughout. Finally, youâll learn some down-to-earth practical skills that will help you overcome the common challenges that frequently derail data science projects.",A Crash Course in Data Science,https://www.coursera.org/learn/data-science-course?specialization=executive-data-science
137,Executive Data Science Specialization,4,"Assemble the right team, ask the right questions, and avoid the mistakes that derail data science projects.

In four intensive courses, you will learn what you need to know to begin assembling and leading a data science enterprise, even if you have never worked in data science before. Youâll get a crash course in data science so that youâll be conversant in the field and understand your role as a leader. Youâll also learn how to recruit, assemble, evaluate, and develop a team with complementary skill sets and roles. Youâll learn the structure of the data science pipeline, the goals of each stage, and how to keep your team on target throughout. Finally, youâll learn some down-to-earth practical skills that will help you overcome the common challenges that frequently derail data science projects.",Building a Data Science Team,https://www.coursera.org/learn/build-data-science-team?specialization=executive-data-science
138,Executive Data Science Specialization,4,"Assemble the right team, ask the right questions, and avoid the mistakes that derail data science projects.

In four intensive courses, you will learn what you need to know to begin assembling and leading a data science enterprise, even if you have never worked in data science before. Youâll get a crash course in data science so that youâll be conversant in the field and understand your role as a leader. Youâll also learn how to recruit, assemble, evaluate, and develop a team with complementary skill sets and roles. Youâll learn the structure of the data science pipeline, the goals of each stage, and how to keep your team on target throughout. Finally, youâll learn some down-to-earth practical skills that will help you overcome the common challenges that frequently derail data science projects.",Managing Data Analysis,https://www.coursera.org/learn/managing-data-analysis?specialization=executive-data-science
